Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
44,1706184637139,25/01/2024 12:10:37,1706184637139,0,25/01/2024 12:10:37,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,6,probe,Thought probe,muxvwp,1,response,no,1153.6999999940454,1149.7000000000116,1153.6999999940454,1153.6999999940454,1149.7000000000116,1153.6999999940454,1,1153.6999999940454,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
45,1706184643400,25/01/2024 12:10:43,1706184643400,0,25/01/2024 12:10:43,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,26,passages,Sentences,3emlxf,1,response,,6265.099999988073,6248.3000000000175,6265.099999988073,6265.099999988073,6248.3000000000175,6265.099999988073,1,6265.099999988073,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
46,1706184651335,25/01/2024 12:10:51,1706184651335,0,25/01/2024 12:10:51,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,27,passages,Sentences,3emlxf,1,response,,7952.199999994016,7948,7952.199999994016,7952.199999994016,7948,7952.199999994016,1,7952.199999994016,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
47,1706184653397,25/01/2024 12:10:53,1706184653397,0,25/01/2024 12:10:53,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,2065.499999976135,2049.5,2065.499999976135,2065.499999976135,2049.5,2065.499999976135,1,2065.499999976135,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1706184659197,25/01/2024 12:10:59,1706184659197,0,25/01/2024 12:10:59,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,5816.299999988056,5814.899999999965,5816.299999988056,5816.299999988056,5814.899999999965,5816.299999988056,1,5816.299999988056,0,0,,Click Response,response B,3,object-67,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1706184663852,25/01/2024 12:11:03,1706184663852,0,25/01/2024 12:11:03,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,4656.59999997617,4648.900000000023,4656.59999997617,4656.59999997617,4648.900000000023,4656.59999997617,1,4656.59999997617,0,0,,Click Response,response A,2,object-66,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1706184674782,25/01/2024 12:11:14,1706184674782,0,25/01/2024 12:11:14,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,10937.899999994028,10930.599999999977,10937.899999994028,10937.899999994028,10930.599999999977,10937.899999994028,1,10937.899999994028,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1706184687084,25/01/2024 12:11:27,1706184687084,0,25/01/2024 12:11:27,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,12309.49999998213,12296.700000000012,12309.49999998213,12309.49999998213,12296.700000000012,12309.49999998213,1,12309.49999998213,0,0,,Click Response,response D,5,object-69,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1706184688908,25/01/2024 12:11:28,1706184688908,0,25/01/2024 12:11:28,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,28,passages,Sentences,3emlxf,1,response,,1836.0999999940395,1832.7999999999884,1836.0999999940395,1836.0999999940395,1832.7999999999884,1836.0999999940395,1,1836.0999999940395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1706184691582,25/01/2024 12:11:31,1706184691582,0,25/01/2024 12:11:31,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,29,passages,Sentences,3emlxf,1,response,,2677.7000000000116,2666.100000000035,2677.7000000000116,2677.7000000000116,2666.100000000035,2677.7000000000116,1,2677.7000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1706184693053,25/01/2024 12:11:33,1706184693053,0,25/01/2024 12:11:33,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,7,probe,Thought probe,muxvwp,1,response,no,1482.4999999999418,1465.899999999965,1482.4999999999418,1482.4999999999418,1465.899999999965,1482.4999999999418,1,1482.4999999999418,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
55,1706184699713,25/01/2024 12:11:39,1706184699713,0,25/01/2024 12:11:39,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,30,passages,Sentences,3emlxf,1,response,,6676.59999997617,6665.299999999988,6676.59999997617,6676.59999997617,6665.299999999988,6676.59999997617,1,6676.59999997617,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
56,1706184701676,25/01/2024 12:11:41,1706184701676,0,25/01/2024 12:11:41,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,31,passages,Sentences,3emlxf,1,response,,1974.199999982142,1965.9000000000233,1974.199999982142,1974.199999982142,1965.9000000000233,1974.199999982142,1,1974.199999982142,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
57,1706184707642,25/01/2024 12:11:47,1706184707642,0,25/01/2024 12:11:47,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,32,passages,Sentences,3emlxf,1,response,,5974.699999988079,5965.299999999988,5974.699999988079,5974.699999988079,5965.299999999988,5974.699999988079,1,5974.699999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
58,1706184710241,25/01/2024 12:11:50,1706184710241,0,25/01/2024 12:11:50,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,33,passages,Sentences,3emlxf,1,response,,2607.799999994051,2599.4000000000233,2607.799999994051,2607.799999994051,2599.4000000000233,2607.799999994051,1,2607.799999994051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
59,1706184713723,25/01/2024 12:11:53,1706184713723,0,25/01/2024 12:11:53,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,34,passages,Sentences,3emlxf,1,response,,3490.099999982107,3482.2999999999884,3490.099999982107,3490.099999982107,3482.2999999999884,3490.099999982107,1,3490.099999982107,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
60,1706184719396,25/01/2024 12:11:59,1706184719396,0,25/01/2024 12:11:59,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,35,passages,Sentences,3emlxf,1,response,,5681.400000000023,5665,5681.400000000023,5681.400000000023,5665,5681.400000000023,1,5681.400000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
61,1706184720489,25/01/2024 12:12:00,1706184720489,0,25/01/2024 12:12:00,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,8,probe,Thought probe,muxvwp,1,response,no,1109.0999999940395,1099.9000000000233,1109.0999999940395,1109.0999999940395,1099.9000000000233,1109.0999999940395,1,1109.0999999940395,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
62,1706184723489,25/01/2024 12:12:03,1706184723489,0,25/01/2024 12:12:03,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,36,passages,Sentences,3emlxf,1,response,,3009.3999999820953,2999,3009.3999999820953,3009.3999999820953,2999,3009.3999999820953,1,3009.3999999820953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
63,1706184726496,25/01/2024 12:12:06,1706184726496,0,25/01/2024 12:12:06,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,37,passages,Sentences,3emlxf,1,response,,3017.6999999940163,3015.7999999999884,3017.6999999940163,3017.6999999940163,3015.7999999999884,3017.6999999940163,1,3017.6999999940163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
64,1706184728717,25/01/2024 12:12:08,1706184728717,0,25/01/2024 12:12:08,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,38,passages,Sentences,3emlxf,1,response,,2223.099999982107,2216.5,2223.099999982107,2223.099999982107,2216.5,2223.099999982107,1,2223.099999982107,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
65,1706184731570,25/01/2024 12:12:11,1706184731570,0,25/01/2024 12:12:11,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,39,passages,Sentences,3emlxf,1,response,,2858.6999999761465,2848.7999999999884,2858.6999999761465,2858.6999999761465,2848.7999999999884,2858.6999999761465,1,2858.6999999761465,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
66,1706184735539,25/01/2024 12:12:15,1706184735539,0,25/01/2024 12:12:15,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,40,passages,Sentences,3emlxf,1,response,,3979.699999988079,3966,3979.699999988079,3979.699999988079,3966,3979.699999988079,1,3979.699999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,This government at Jamestown was the first local government in America.,1,Easy,2,1,,,,,,,,,,,,
67,1706184737386,25/01/2024 12:12:17,1706184737386,0,25/01/2024 12:12:17,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,9,probe,Thought probe,muxvwp,1,response,no,1860.5,1849.4000000000233,1860.5,1860.5,1849.4000000000233,1860.5,1,1860.5,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
68,1706184741671,25/01/2024 12:12:21,1706184741671,0,25/01/2024 12:12:21,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,41,passages,Sentences,3emlxf,1,response,,4295.599999999977,4282.399999999965,4295.599999999977,4295.599999999977,4282.399999999965,4295.599999999977,1,4295.599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Today, local government is still the first and most important one in our lives. ",0,Easy,2,1,,,,,,,,,,,,
69,1706184744073,25/01/2024 12:12:24,1706184744073,0,25/01/2024 12:12:24,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,42,passages,Sentences,3emlxf,1,response,,2415.2999999999884,2399,2415.2999999999884,2415.2999999999884,2399,2415.2999999999884,1,2415.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Easy,2,1,,,,,,,,,,,,
70,1706184745841,25/01/2024 12:12:25,1706184745841,0,25/01/2024 12:12:25,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,10,probe,Thought probe,muxvwp,1,response,no,1784.4999999821302,1783.2999999999884,1784.4999999821302,1784.4999999821302,1783.2999999999884,1784.4999999821302,1,1784.4999999821302,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
71,1706184748486,25/01/2024 12:12:28,1706184748486,0,25/01/2024 12:12:28,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,43,passages,Sentences,3emlxf,1,response,,2645.9000000000233,2632.600000000035,2645.9000000000233,2645.9000000000233,2632.600000000035,2645.9000000000233,1,2645.9000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,15,"Local government provides us with schools, libraries, and other important services.",0,Easy,2,1,,,,,,,,,,,,
72,1706184749600,25/01/2024 12:12:29,1706184749600,0,25/01/2024 12:12:29,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,1127.2999999999884,1116.2999999999884,1127.2999999999884,1127.2999999999884,1116.2999999999884,1127.2999999999884,1,1127.2999999999884,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
73,1706184759319,25/01/2024 12:12:39,1706184759319,0,25/01/2024 12:12:39,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,9,comprehension,Comprehension questions,ers3wv,1,response,d,9730.59999999404,9714.099999999977,9730.59999999404,9730.59999999404,9714.099999999977,9730.59999999404,1,9730.59999999404,0,0,,Click Response,response D,5,object-69,comprehension,,,3,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,
74,1706184765252,25/01/2024 12:12:45,1706184765252,0,25/01/2024 12:12:45,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,10,comprehension,Comprehension questions,ers3wv,1,response,c,5949.999999994063,5948.400000000023,5949.999999994063,5949.999999994063,5948.400000000023,5949.999999994063,1,5949.999999994063,0,0,,Click Response,response C,4,object-68,comprehension,,,3,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,
75,1706184772497,25/01/2024 12:12:52,1706184772497,0,25/01/2024 12:12:52,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,11,comprehension,Comprehension questions,ers3wv,1,response,d,7246.399999976158,7231.5,7246.399999976158,7246.399999976158,7231.5,7246.399999976158,1,7246.399999976158,0,0,,Click Response,response B,3,object-67,comprehension,,,3,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,
76,1706184778893,25/01/2024 12:12:58,1706184778893,0,25/01/2024 12:12:58,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,12,comprehension,Comprehension questions,ers3wv,1,response,d,6410.5999999940395,6398.400000000023,6410.5999999940395,6410.5999999940395,6398.400000000023,6410.5999999940395,1,6410.5999999940395,0,0,,Click Response,response E,6,object-70,comprehension,,,3,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,
77,1706184780779,25/01/2024 12:13:00,1706184780779,0,25/01/2024 12:13:00,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,44,passages,Sentences,3emlxf,1,response,,1897.9999999761349,1882.899999999965,1897.9999999761349,1897.9999999761349,1882.899999999965,1897.9999999761349,1,1897.9999999761349,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,1,,,,,,,,,,,,
78,1706184784066,25/01/2024 12:13:04,1706184784066,0,25/01/2024 12:13:04,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,45,passages,Sentences,3emlxf,1,response,,3302.8999999880907,3299,3302.8999999880907,3302.8999999880907,3299,3302.8999999880907,1,3302.8999999880907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,Random assignment is the key to experimental design.,0,Easy,2,1,,,,,,,,,,,,
79,1706184787724,25/01/2024 12:13:07,1706184787724,0,25/01/2024 12:13:07,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,46,passages,Sentences,3emlxf,1,response,,3661.299999994051,3649.100000000035,3661.299999994051,3661.299999994051,3649.100000000035,3661.299999994051,1,3661.299999994051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,Random assignment insures that the results of experiments are not influenced by some extraneous variable.,0,Easy,2,1,,,,,,,,,,,,
80,1706184791722,25/01/2024 12:13:11,1706184791722,0,25/01/2024 12:13:11,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,47,passages,Sentences,3emlxf,1,response,,4010.5999999999767,3998.899999999965,4010.5999999999767,4010.5999999999767,3998.899999999965,4010.5999999999767,1,4010.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,An extraneous variable is one that is correlated with the variable under investigation.,0,Easy,2,1,,,,,,,,,,,,
81,1706184797509,25/01/2024 12:13:17,1706184797509,0,25/01/2024 12:13:17,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,48,passages,Sentences,3emlxf,1,response,,5798.600000000035,5781.900000000023,5798.600000000035,5798.600000000035,5781.900000000023,5798.600000000035,1,5798.600000000035,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,"In contrast, correlational designs allow subjects to assign themselves to conditions.",0,Easy,2,1,,,,,,,,,,,,
82,1706184805274,25/01/2024 12:13:25,1706184805274,0,25/01/2024 12:13:25,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,49,passages,Sentences,3emlxf,1,response,,7780.999999988067,7764.599999999977,7780.999999988067,7780.999999988067,7764.599999999977,7780.999999988067,1,7780.999999988067,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,"Thus, in the cancer studies as they have been done, only people who are four-pack-a-day smokers—by their own “choice”—get into a four-pack-a-day condition.",1,Easy,2,1,,,,,,,,,,,,
83,1706184807080,25/01/2024 12:13:27,1706184807080,0,25/01/2024 12:13:27,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,11,probe,Thought probe,muxvwp,1,response,no,1822.9999999821302,1816.2000000000116,1822.9999999821302,1822.9999999821302,1816.2000000000116,1822.9999999821302,1,1822.9999999821302,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
84,1706184813894,25/01/2024 12:13:33,1706184813894,0,25/01/2024 12:13:33,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,50,passages,Sentences,3emlxf,1,response,,6820.899999976158,6814.900000000023,6820.899999976158,6820.899999976158,6814.900000000023,6820.899999976158,1,6820.899999976158,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,"But, the factors that make people four-pack-a-day smokers must surely make them different from typical nonsmokers in other ways. ",0,Easy,2,1,,,,,,,,,,,,
85,1706184817836,25/01/2024 12:13:37,1706184817836,0,25/01/2024 12:13:37,158033,3,task-7qhb,,34474178,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,set1_easy,51,passages,Sentences,3emlxf,1,response,,3947.5999999999767,3932.399999999965,3947.5999999999767,3947.5999999999767,3932.399999999965,3947.5999999999767,1,3947.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Hence the ambiguity of interpretation in correlational designs, and hence the virtue of experimental designs.",1,Easy,2,1,,,,,,,,,,,,
