Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
32,1704537314525,06/01/2024 10:35:14,1704537312784,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_address,3
33,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_address-quantised,4
34,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_instructions,3
35,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_instructions-quantised,4
36,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,currently_reverse,0
37,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,currently_reverse-quantised,1
38,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,books_read,None
39,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,books_read-quantised,5
40,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,magazines_read,None
41,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,magazines_read-quantised,5
42,1704537314525,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,daily_newspaper,Once in a while
43,1704537314618,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,daily_newspaper-quantised,3
44,1704537314618,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,sunday_newspaper,Once in a while
45,1704537314618,06/01/2024 10:35:14,1704537312785,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,sunday_newspaper-quantised,3
46,1704537314618,06/01/2024 10:35:14,1704537312786,0,06/01/2024 10:35:12,158033,3,questionnaire-mf58,,33984902,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,1104835
1,1704981825321,11/01/2024 14:03:45,1704981826887,0,11/01/2024 14:03:46,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1504x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704981883046,11/01/2024 14:04:43,1704981884661,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_school,3
3,1704981883109,11/01/2024 14:04:43,1704981884663,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_school-quantised,4
4,1704981883109,11/01/2024 14:04:43,1704981884664,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,difficulty_reading,3
5,1704981883109,11/01/2024 14:04:43,1704981884664,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,difficulty_reading-quantised,4
6,1704981883109,11/01/2024 14:04:43,1704981884664,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,help_reading,Tutors or special class for 2 or more years
7,1704981883109,11/01/2024 14:04:43,1704981884664,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,help_reading-quantised,5
8,1704981883109,11/01/2024 14:04:43,1704981884664,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reverse,2
9,1704981883109,11/01/2024 14:04:43,1704981884665,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reverse-quantised,3
10,1704981883109,11/01/2024 14:04:43,1704981884665,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,diffiuclty_names,0
11,1704981883109,11/01/2024 14:04:43,1704981884665,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,diffiuclty_names-quantised,1
12,1704981883109,11/01/2024 14:04:43,1704981884665,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_reading,2 average
13,1704981883109,11/01/2024 14:04:43,1704981884666,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_reading-quantised,3
14,1704981883109,11/01/2024 14:04:43,1704981884666,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_schoolwork,About the same
15,1704981883109,11/01/2024 14:04:43,1704981884666,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_schoolwork-quantised,3
16,1704981883109,11/01/2024 14:04:43,1704981884667,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_EnglishClass,1
17,1704981883109,11/01/2024 14:04:43,1704981884667,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,struggle_EnglishClass-quantised,2
18,1704981883109,11/01/2024 14:04:43,1704981884667,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_reading,0
19,1704981883109,11/01/2024 14:04:43,1704981884667,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,attitude_reading-quantised,1
20,1704981883109,11/01/2024 14:04:43,1704981884668,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_pleasure,0
21,1704981883109,11/01/2024 14:04:43,1704981884668,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_pleasure-quantised,1
22,1704981883109,11/01/2024 14:04:43,1704981884669,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_speed,2 average
23,1704981883179,11/01/2024 14:04:43,1704981884669,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_speed-quantised,3
24,1704981883179,11/01/2024 14:04:43,1704981884669,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_work,0
25,1704981883179,11/01/2024 14:04:43,1704981884670,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,reading_work-quantised,1
26,1704981883179,11/01/2024 14:04:43,1704981884670,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,learning_spelling,4
27,1704981883179,11/01/2024 14:04:43,1704981884671,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,learning_spelling-quantised,5
28,1704981883179,11/01/2024 14:04:43,1704981884671,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_spelling,3
29,1704981883179,11/01/2024 14:04:43,1704981884671,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,compare_spelling-quantised,4
30,1704981883179,11/01/2024 14:04:43,1704981884672,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_names,4
31,1704981883179,11/01/2024 14:04:43,1704981884672,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_names-quantised,5
32,1704981883179,11/01/2024 14:04:43,1704981884672,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_address,4
33,1704981883179,11/01/2024 14:04:43,1704981884673,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_address-quantised,5
34,1704981883179,11/01/2024 14:04:43,1704981884673,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_instructions,4
35,1704981883179,11/01/2024 14:04:43,1704981884673,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,remember_instructions-quantised,5
36,1704981883179,11/01/2024 14:04:43,1704981884674,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,currently_reverse,1
37,1704981883179,11/01/2024 14:04:43,1704981884674,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,currently_reverse-quantised,2
38,1704981883179,11/01/2024 14:04:43,1704981884674,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,books_read,More than 10
39,1704981883179,11/01/2024 14:04:43,1704981884675,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,books_read-quantised,1
40,1704981883179,11/01/2024 14:04:43,1704981884675,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,magazines_read,1-2 regularly
41,1704981883179,11/01/2024 14:04:43,1704981884675,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,magazines_read-quantised,3
42,1704981883179,11/01/2024 14:04:43,1704981884676,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,daily_newspaper,Rarely
43,1704981883226,11/01/2024 14:04:43,1704981884677,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,daily_newspaper-quantised,4
44,1704981883226,11/01/2024 14:04:43,1704981884677,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,sunday_newspaper,Rarely
45,1704981883226,11/01/2024 14:04:43,1704981884678,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,sunday_newspaper-quantised,4
46,1704981883226,11/01/2024 14:04:43,1704981884678,0,11/01/2024 14:04:44,158033,3,questionnaire-mf58,,34132967,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,57791
1,1705923487577,22/01/2024 11:38:07,1705923487491,0,22/01/2024 11:38:07,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1705923640603,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_school,3
3,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_school-quantised,4
4,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,difficulty_reading,4
5,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,difficulty_reading-quantised,5
6,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,help_reading,No help
7,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,help_reading-quantised,1
8,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reverse,4
9,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reverse-quantised,5
10,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names,0
11,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names-quantised,1
12,1705923640669,22/01/2024 11:40:40,1705923640557,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_reading,4
13,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_reading-quantised,5
14,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork,Much more than most
15,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork-quantised,5
16,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass,4
17,1705923640669,22/01/2024 11:40:40,1705923640558,0,22/01/2024 11:40:40,158033,3,questionnaire-mf58,,34375373,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass-quantised,5
