Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
107,1716654867454,25/05/2024 16:34:27,1716658467454,1,25/05/2024 18:34:27,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,67,passages,Sentences,3emlxf,1,response,space,156.49999990463402,150.40000000000146,156.49999990463402,156.49999990463402,150.40000000000146,156.49999990463402,1,156.49999990463402,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,"Even most skeptics, because they seem to share the hope that there is life on Mars, endeavor slavishly not to discount the possibility.",0,Difficult,1,2,,,,,,,,,,,,
108,1716654867842,25/05/2024 16:34:27,1716658467842,1,25/05/2024 18:34:27,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,68,passages,Sentences,3emlxf,1,response,space,394.7999999523163,383.3000000000029,394.7999999523163,394.7999999523163,383.3000000000029,394.7999999523163,1,394.7999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,But it was a comedown in the mid-1960’s when scientists involved in the Mars exploration studied photographs taken by some of the early Mariner space flights.,0,Difficult,1,2,,,,,,,,,,,,
109,1716654868001,25/05/2024 16:34:28,1716658468001,1,25/05/2024 18:34:28,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,69,passages,Sentences,3emlxf,1,response,space,169.99999995231337,166.59999999999854,169.99999995231337,169.99999995231337,166.59999999999854,169.99999995231337,1,169.99999995231337,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,No canals.,0,Difficult,1,2,,,,,,,,,,,,
110,1716654868260,25/05/2024 16:34:28,1716658468260,1,25/05/2024 18:34:28,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,70,passages,Sentences,3emlxf,1,response,space,262.89999995231483,249.6999999999971,262.89999995231483,262.89999995231483,249.6999999999971,262.89999995231483,1,262.89999995231483,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,No seas.,0,Difficult,1,2,,,,,,,,,,,,
111,1716654868435,25/05/2024 16:34:28,1716658468435,1,25/05/2024 18:34:28,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,71,passages,Sentences,3emlxf,1,response,space,187.49999990463402,183.20000000000437,187.49999990463402,187.49999990463402,183.20000000000437,187.49999990463402,1,187.49999990463402,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,No busy Martian engineers.,0,Difficult,1,2,,,,,,,,,,,,
112,1716654868590,25/05/2024 16:34:28,1716658468590,1,25/05/2024 18:34:28,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,72,passages,Sentences,3emlxf,1,response,space,159.99999995231337,150.5,159.99999995231337,159.99999995231337,150.5,159.99999995231337,1,159.99999995231337,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,No menacing warmongering Martians as colossal as skyscrapers.,0,Difficult,1,2,,,,,,,,,,,,
113,1716654868779,25/05/2024 16:34:28,1716658468779,1,25/05/2024 18:34:28,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,73,passages,Sentences,3emlxf,1,response,space,198.49999995231337,183.1999999999971,198.49999995231337,198.49999995231337,183.1999999999971,198.49999995231337,1,198.49999995231337,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Just mountains, craters, frigid winds, and dust storms.",0,Difficult,1,2,,,,,,,,,,,,
114,1716654868991,25/05/2024 16:34:28,1716658468991,1,25/05/2024 18:34:28,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,74,passages,Sentences,3emlxf,1,response,space,227,216.5,227,227,216.5,227,1,227,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Difficult,1,2,,,,,,,,,,,,
115,1716654870639,25/05/2024 16:34:30,1716658470639,1,25/05/2024 18:34:30,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,12,probe,Thought probe,muxvwp,1,response,On Task,1658.2999999523163,1649.800000000003,1658.2999999523163,1658.2999999523163,1649.800000000003,1658.2999999523163,1,1658.2999999523163,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
116,1716654871089,25/05/2024 16:34:31,1716658471089,1,25/05/2024 18:34:31,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,75,passages,Sentences,3emlxf,1,response,space,458.79999990462966,450.59999999999854,458.79999990462966,458.79999990462966,450.59999999999854,458.79999990462966,1,458.79999990462966,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Difficult,1,2,,,,,,,,,,,,
117,1716654872218,25/05/2024 16:34:32,1716658472218,1,25/05/2024 18:34:32,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,13,probe,Thought probe,muxvwp,1,response,Intentional,1133.699999999997,1116.5999999999985,1133.699999999997,1133.699999999997,1116.5999999999985,1133.699999999997,1,1133.699999999997,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
118,1716654872536,25/05/2024 16:34:32,1716658472536,1,25/05/2024 18:34:32,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,76,passages,Sentences,3emlxf,1,response,space,338.5,333.3000000000029,338.5,338.5,333.3000000000029,338.5,1,338.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Difficult,1,2,,,,,,,,,,,,
119,1716654873042,25/05/2024 16:34:33,1716658473042,1,25/05/2024 18:34:33,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,14,probe,Thought probe,muxvwp,1,response,Intentional,511.59999997615523,499.59999999999854,511.59999997615523,511.59999997615523,499.59999999999854,511.59999997615523,1,511.59999997615523,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
120,1716654873790,25/05/2024 16:34:33,1716658473790,1,25/05/2024 18:34:33,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,77,passages,Sentences,3emlxf,1,response,space,759.8999999523148,750.4000000000015,759.8999999523148,759.8999999523148,750.4000000000015,759.8999999523148,1,759.8999999523148,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"But still, public enthusiasm for Martian exploration wilted.",1,Difficult,1,2,,,,,,,,,,,,
121,1716654874900,25/05/2024 16:34:34,1716658474900,1,25/05/2024 18:34:34,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,15,probe,Thought probe,muxvwp,1,response,On Task,1118.699999999997,1116.199999999997,1118.699999999997,1118.699999999997,1116.199999999997,1118.699999999997,1,1118.699999999997,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
122,1716654875312,25/05/2024 16:34:35,1716658475312,1,25/05/2024 18:34:35,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,78,passages,Sentences,3emlxf,1,response,space,415.1999999284744,400.40000000000146,415.1999999284744,415.1999999284744,400.40000000000146,415.1999999284744,1,415.1999999284744,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"By the time Viking I touched down on the Plain of Chryse in August, few seemed to care at all.",0,Difficult,1,2,,,,,,,,,,,,
123,1716654875558,25/05/2024 16:34:35,1716658475558,1,25/05/2024 18:34:35,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,79,passages,Sentences,3emlxf,1,response,space,260.4999999761567,249.79999999999563,260.4999999761567,260.4999999761567,249.79999999999563,260.4999999761567,1,260.4999999761567,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,"J. Richard Keefe, one of the Viking scientists, declared himself “disgusted” at what he called the “blasé…apathetic” public response and the skimpy television coverage of what was certainly one of the magnificent scientific and technical accomplishments in human history.",0,Difficult,1,2,,,,,,,,,,,,
124,1716654875733,25/05/2024 16:34:35,1716658475733,1,25/05/2024 18:34:35,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,185.99999992847734,183.40000000000146,185.99999992847734,185.99999992847734,183.40000000000146,185.99999992847734,1,185.99999992847734,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
125,1716654876805,25/05/2024 16:34:36,1716658476805,1,25/05/2024 18:34:36,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,17,comprehension,Comprehension questions,ers3wv,1,response,b,1074.1999999523177,1066.4000000000015,1074.1999999523177,1074.1999999523177,1066.4000000000015,1074.1999999523177,1,1074.1999999523177,0,0,,Click Response,response C,4,object-68,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
126,1716654878009,25/05/2024 16:34:38,1716658478009,1,25/05/2024 18:34:38,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,18,comprehension,Comprehension questions,ers3wv,1,response,a,1211.6999999284744,1200.4000000000015,1211.6999999284744,1211.6999999284744,1200.4000000000015,1211.6999999284744,1,1211.6999999284744,0,0,,Click Response,response D,5,object-69,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
127,1716654878541,25/05/2024 16:34:38,1716658478541,1,25/05/2024 18:34:38,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,19,comprehension,Comprehension questions,ers3wv,1,response,a,543.4999999761567,533.1999999999971,543.4999999761567,543.4999999761567,533.1999999999971,543.4999999761567,1,543.4999999761567,0,0,,Click Response,response E,6,object-70,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
128,1716654879359,25/05/2024 16:34:39,1716658479359,1,25/05/2024 18:34:39,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,20,comprehension,Comprehension questions,ers3wv,1,response,d,828.2999999761596,816.5,828.2999999761596,828.2999999761596,816.5,828.2999999761596,1,828.2999999761596,0,0,,Click Response,response C,4,object-68,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
129,1716654879954,25/05/2024 16:34:39,1716658479954,1,25/05/2024 18:34:39,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,80,passages,Sentences,3emlxf,1,response,space,606.9000000000015,600.5,606.9000000000015,606.9000000000015,600.5,606.9000000000015,1,606.9000000000015,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,0,Passage 5,0,Easy,2,2,,,,,,,,,,,,
130,1716654880174,25/05/2024 16:34:40,1716658480174,1,25/05/2024 18:34:40,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,81,passages,Sentences,3emlxf,1,response,space,226.2999999761596,216.59999999999854,226.2999999761596,226.2999999761596,216.59999999999854,226.2999999761596,1,226.2999999761596,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,1,"Fungi give cheese the flavor, odor, and character that gourmets so highly prize.",0,Easy,2,2,,,,,,,,,,,,
131,1716654880367,25/05/2024 16:34:40,1716658480367,1,25/05/2024 18:34:40,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,82,passages,Sentences,3emlxf,1,response,space,203.0999999523192,200,203.0999999523192,203.0999999523192,200,203.0999999523192,1,203.0999999523192,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,2,One of the first molds was found in caves near the French village of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
132,1716654880523,25/05/2024 16:34:40,1716658480523,1,25/05/2024 18:34:40,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,83,passages,Sentences,3emlxf,1,response,space,158.3000000000029,150,158.3000000000029,158.3000000000029,150,158.3000000000029,1,158.3000000000029,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,3,"According to legend, a peasant boy left his lunch, which was a mild fresh piece of goat cheese, in one of the caves.",0,Easy,2,2,,,,,,,,,,,,
133,1716654880684,25/05/2024 16:34:40,1716658480684,1,25/05/2024 18:34:40,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,84,passages,Sentences,3emlxf,1,response,space,169.8000000000029,166.8000000000029,169.8000000000029,169.8000000000029,166.8000000000029,169.8000000000029,1,169.8000000000029,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,4,"When he returned, he found the cheese marbled, tart, and fragrant.",0,Easy,2,2,,,,,,,,,,,,
134,1716654880830,25/05/2024 16:34:40,1716658480830,1,25/05/2024 18:34:40,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,85,passages,Sentences,3emlxf,1,response,space,149,133.1999999999971,149,149,133.1999999999971,149,1,149,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,5,Only cheeses that come from the area around these particular caves are allowed to bear the name of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
135,1716654881006,25/05/2024 16:34:41,1716658481006,1,25/05/2024 18:34:41,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,86,passages,Sentences,3emlxf,1,response,space,192.0999999523192,183.3000000000029,192.0999999523192,192.0999999523192,183.3000000000029,192.0999999523192,1,192.0999999523192,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,6,"As early as the seventeenth century, ergot, the fungus of rye, was used to facilitate childbirth.",1,Easy,2,2,,,,,,,,,,,,
136,1716654882026,25/05/2024 16:34:42,1716658482026,1,25/05/2024 18:34:42,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,16,probe,Thought probe,muxvwp,1,response,Unintentional,1028.5999999046326,1016.3000000000029,1028.5999999046326,1028.5999999046326,1016.3000000000029,1028.5999999046326,1,1028.5999999046326,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
137,1716654882859,25/05/2024 16:34:42,1716658482859,1,25/05/2024 18:34:42,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,87,passages,Sentences,3emlxf,1,response,space,844.8999999284715,833.6999999999971,844.8999999284715,844.8999999284715,833.6999999999971,844.8999999284715,1,844.8999999284715,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,7,"It causes the contraction of involuntary muscles, particularly in the uterus.",0,Easy,2,2,,,,,,,,,,,,
138,1716654883076,25/05/2024 16:34:43,1716658483076,1,25/05/2024 18:34:43,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,88,passages,Sentences,3emlxf,1,response,space,228.59999990463257,216.39999999999418,228.59999990463257,228.59999990463257,216.39999999999418,228.59999990463257,1,228.59999990463257,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,8,"In the twentieth century, ergot has once more attracted interest as the source of the chemical from which the hallucinogenic drug LSD is derived.",1,Easy,2,2,,,,,,,,,,,,
139,1716654883989,25/05/2024 16:34:43,1716658483989,1,25/05/2024 18:34:43,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,17,probe,Thought probe,muxvwp,1,response,On Task,925.1999999046384,916.6000000000058,925.1999999046384,925.1999999046384,916.6000000000058,925.1999999046384,1,925.1999999046384,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
140,1716654884422,25/05/2024 16:34:44,1716658484422,1,25/05/2024 18:34:44,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,89,passages,Sentences,3emlxf,1,response,space,441.5,433.8000000000029,441.5,441.5,433.8000000000029,441.5,1,441.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,9,Most modern antibiotics are produced by fungi.,0,Easy,2,2,,,,,,,,,,,,
141,1716654884576,25/05/2024 16:34:44,1716658484576,1,25/05/2024 18:34:44,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,90,passages,Sentences,3emlxf,1,response,space,161.79999990462966,150,161.79999990462966,161.79999990462966,150,161.79999990462966,1,161.79999990462966,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,10,Alexander Fleming discovered the first of these antibiotics.,0,Easy,2,2,,,,,,,,,,,,
142,1716654884756,25/05/2024 16:34:44,1716658484756,1,25/05/2024 18:34:44,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,91,passages,Sentences,3emlxf,1,response,space,191.89999992847152,183,191.89999992847152,191.89999992847152,183,191.89999992847152,1,191.89999992847152,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,11,A mold of the genus Penicillium had contaminated a culture of staphylococcus bacteria that was growing on a nutrient agar plate.,0,Easy,2,2,,,,,,,,,,,,
143,1716654884903,25/05/2024 16:34:44,1716658484903,1,25/05/2024 18:34:44,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,92,passages,Sentences,3emlxf,1,response,space,155.6999999999971,150.39999999999418,155.6999999999971,155.6999999999971,150.39999999999418,155.6999999999971,1,155.6999999999971,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,12,Alexander noted that the mold completely halted the growth of the bacteria.,0,Easy,2,2,,,,,,,,,,,,
144,1716654885097,25/05/2024 16:34:45,1716658485097,1,25/05/2024 18:34:45,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,93,passages,Sentences,3emlxf,1,response,space,198.8000000000029,183.3000000000029,198.8000000000029,198.8000000000029,183.3000000000029,198.8000000000029,1,198.8000000000029,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,13,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Easy,2,2,,,,,,,,,,,,
145,1716654886684,25/05/2024 16:34:46,1716658486684,1,25/05/2024 18:34:46,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,18,probe,Thought probe,muxvwp,1,response,Intentional,1603,1599.5,1603,1603,1599.5,1603,1,1603,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
146,1716654886949,25/05/2024 16:34:46,1716658486949,1,25/05/2024 18:34:46,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,94,passages,Sentences,3emlxf,1,response,space,268.39999997615814,266.8000000000029,268.39999997615814,268.39999997615814,266.8000000000029,268.39999997615814,1,268.39999997615814,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,14,All of these are substances produced by one living organism that injures another living organism.,0,Easy,2,2,,,,,,,,,,,,
147,1716654887122,25/05/2024 16:34:47,1716658487122,1,25/05/2024 18:34:47,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,174.79999990462966,167,174.79999990462966,174.79999990462966,167,174.79999990462966,1,174.79999990462966,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
148,1716654888060,25/05/2024 16:34:48,1716658488060,1,25/05/2024 18:34:48,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,21,comprehension,Comprehension questions,ers3wv,1,response,b,945.8999999284715,933.3999999999942,945.8999999284715,945.8999999284715,933.3999999999942,945.8999999284715,1,945.8999999284715,0,0,,Click Response,response C,4,object-68,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,
149,1716654889807,25/05/2024 16:34:49,1716658489807,1,25/05/2024 18:34:49,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,22,comprehension,Comprehension questions,ers3wv,1,response,b,1759.3999999046355,1749.5,1759.3999999046355,1759.3999999046355,1749.5,1759.3999999046355,1,1759.3999999046355,0,0,,Click Response,response D,5,object-69,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,
150,1716654891002,25/05/2024 16:34:51,1716658491002,1,25/05/2024 18:34:51,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,23,comprehension,Comprehension questions,ers3wv,1,response,c,1204.4999999284773,1200,1204.4999999284773,1204.4999999284773,1200,1204.4999999284773,1,1204.4999999284773,0,0,,Click Response,response E,6,object-70,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,
