Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-wcx7,branch-spxp
521,1754560761712,07/08/2025 09:59,1754564361712,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,220,trial,digit,9l7l5c,1,timedOut,,200.70000000449363,199.80000000004657,200.70000000449363,200.70000000449363,199.80000000004657,200.70000000449363,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,27,27,140,Eligible,Voucher,Yes
522,1754560762611,07/08/2025 09:59,1754564362611,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,220,trial,mask,y6xgix,2,response,noresponse,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,27,27,140,Eligible,Voucher,Yes
523,1754560762811,07/08/2025 09:59,1754564362811,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,221,trial,digit,9l7l5c,1,timedOut,,200.70000000449363,199.90000000002328,200.70000000449363,200.70000000449363,199.90000000002328,200.70000000449363,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,27,27,150,Eligible,Voucher,Yes
524,1754560763710,07/08/2025 09:59,1754564363710,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,221,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,27,27,150,Eligible,Voucher,Yes
525,1754560763910,07/08/2025 09:59,1754564363910,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,222,trial,digit,9l7l5c,1,timedOut,,201.20000000449363,199.90000000002328,201.20000000449363,201.20000000449363,199.90000000002328,201.20000000449363,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,27,27,90,Eligible,Voucher,Yes
526,1754560764809,07/08/2025 09:59,1754564364809,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,222,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,27,27,90,Eligible,Voucher,Yes
527,1754560765009,07/08/2025 09:59,1754564365009,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,223,trial,digit,9l7l5c,1,timedOut,,200.90000000299187,199.90000000002328,200.90000000299187,200.90000000299187,199.90000000002328,200.90000000299187,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,27,27,100,Eligible,Voucher,Yes
528,1754560765908,07/08/2025 09:59,1754564365908,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,223,trial,mask,y6xgix,2,response,noresponse,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,27,27,100,Eligible,Voucher,Yes
529,1754560766108,07/08/2025 09:59,1754564366108,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,224,trial,digit,9l7l5c,1,timedOut,,200.70000000449363,199.70000000001164,200.70000000449363,200.70000000449363,199.70000000001164,200.70000000449363,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,27,,100,Eligible,Voucher,Yes
530,1754560767007,07/08/2025 09:59,1754564367007,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,224,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,27,,100,Eligible,Voucher,Yes
531,1754560767207,07/08/2025 09:59,1754564367207,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,225,trial,digit,9l7l5c,1,timedOut,,201.000000004482,200,201.000000004482,201.000000004482,200,201.000000004482,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,27,27,150,Eligible,Voucher,Yes
532,1754560768107,07/08/2025 09:59,1754564368107,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,225,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,27,27,150,Eligible,Voucher,Yes
533,1754560768306,07/08/2025 09:59,1754564368306,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,226,trial,digit,9l7l5c,1,timedOut,,200.20000000298023,199.79999999998836,200.20000000298023,200.20000000298023,199.79999999998836,200.20000000298023,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,13,13,120,Eligible,Voucher,Yes
534,1754560769206,07/08/2025 09:59,1754564369206,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,226,trial,mask,y6xgix,2,response,noresponse,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,13,13,120,Eligible,Voucher,Yes
535,1754560769405,07/08/2025 09:59,1754564369405,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,227,trial,digit,9l7l5c,1,timedOut,,200.1000000044587,199.70000000001164,200.1000000044587,200.1000000044587,199.70000000001164,200.1000000044587,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,13,13,110,Eligible,Voucher,Yes
536,1754560770305,07/08/2025 09:59,1754564370305,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,227,trial,mask,y6xgix,2,response,noresponse,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,899.3999999999651,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,13,13,110,Eligible,Voucher,Yes
537,1754560770505,07/08/2025 09:59,1754564370505,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,228,trial,digit,9l7l5c,1,timedOut,,200.80000000150176,199.90000000002328,200.80000000150176,200.80000000150176,199.90000000002328,200.80000000150176,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,13,13,150,Eligible,Voucher,Yes
538,1754560771404,07/08/2025 09:59,1754564371404,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,228,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,13,13,150,Eligible,Voucher,Yes
539,1754560771604,07/08/2025 09:59,1754564371604,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,229,trial,digit,9l7l5c,1,timedOut,,200.90000000444707,199.89999999996508,200.90000000444707,200.90000000444707,199.89999999996508,200.90000000444707,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,13,13,140,Eligible,Voucher,Yes
540,1754560772503,07/08/2025 09:59,1754564372503,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,229,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,13,13,140,Eligible,Voucher,Yes
541,1754560772703,07/08/2025 09:59,1754564372703,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,230,trial,digit,9l7l5c,1,timedOut,,200.80000000447035,199.90000000002328,200.80000000447035,200.80000000447035,199.90000000002328,200.80000000447035,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,13,13,150,Eligible,Voucher,Yes
542,1754560773602,07/08/2025 09:59,1754564373602,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,230,trial,mask,y6xgix,2,response,noresponse,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,13,13,150,Eligible,Voucher,Yes
543,1754560773802,07/08/2025 09:59,1754564373802,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,231,trial,digit,9l7l5c,1,timedOut,,200.80000000598375,199.90000000002328,200.80000000598375,200.80000000598375,199.90000000002328,200.80000000598375,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,13,,130,Eligible,Voucher,Yes
544,1754560774701,07/08/2025 09:59,1754564374701,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,231,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,13,,130,Eligible,Voucher,Yes
545,1754560774901,07/08/2025 09:59,1754564374901,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,232,trial,digit,9l7l5c,1,timedOut,,201.0000000029686,199.79999999998836,201.0000000029686,201.0000000029686,199.79999999998836,201.0000000029686,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,13,13,90,Eligible,Voucher,Yes
546,1754560775800,07/08/2025 09:59,1754564375800,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,232,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,13,13,90,Eligible,Voucher,Yes
547,1754560776000,07/08/2025 09:59,1754564376000,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,233,trial,digit,9l7l5c,1,timedOut,,200.80000000150176,199.90000000002328,200.80000000150176,200.80000000150176,199.90000000002328,200.80000000150176,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,13,13,100,Eligible,Voucher,Yes
548,1754560776900,07/08/2025 09:59,1754564376900,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,233,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,13,13,100,Eligible,Voucher,Yes
549,1754560777099,07/08/2025 09:59,1754564377099,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,234,trial,digit,9l7l5c,1,timedOut,,201.20000000001164,200,201.20000000001164,201.20000000001164,200,201.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,13,13,150,Eligible,Voucher,Yes
550,1754560777998,07/08/2025 09:59,1754564377998,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,234,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,13,13,150,Eligible,Voucher,Yes
551,1754560778198,07/08/2025 09:59,1754564378198,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,235,trial,digit,9l7l5c,1,timedOut,,201.000000004482,200,201.000000004482,201.000000004482,200,201.000000004482,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,17,17,110,Eligible,Voucher,Yes
552,1754560779097,07/08/2025 09:59,1754564379097,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,235,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,17,17,110,Eligible,Voucher,Yes
553,1754560779296,07/08/2025 09:59,1754564379296,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,236,trial,digit,9l7l5c,1,timedOut,,200.10000000149012,199.79999999998836,200.10000000149012,200.10000000149012,199.79999999998836,200.10000000149012,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,17,17,170,Eligible,Voucher,Yes
554,1754560780197,07/08/2025 09:59,1754564380197,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,236,trial,mask,y6xgix,2,response,noresponse,899.5,899.5,899.5,899.5,899.5,899.5,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,17,17,170,Eligible,Voucher,Yes
555,1754560780396,07/08/2025 09:59,1754564380396,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,237,trial,digit,9l7l5c,1,timedOut,,200.500000004482,199.70000000001164,200.500000004482,200.500000004482,199.70000000001164,200.500000004482,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,17,17,160,Eligible,Voucher,Yes
556,1754560781296,07/08/2025 09:59,1754564381296,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,237,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,17,17,160,Eligible,Voucher,Yes
557,1754560781496,07/08/2025 09:59,1754564381496,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,238,trial,digit,9l7l5c,1,timedOut,,201.0000000029686,199.89999999996508,201.0000000029686,201.0000000029686,199.89999999996508,201.0000000029686,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,17,17,160,Eligible,Voucher,Yes
558,1754560782395,07/08/2025 09:59,1754564382395,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,238,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,17,17,160,Eligible,Voucher,Yes
559,1754560782595,07/08/2025 09:59,1754564382595,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,239,trial,digit,9l7l5c,1,timedOut,,201.000000004482,199.90000000002328,201.000000004482,201.000000004482,199.90000000002328,201.000000004482,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,17,17,100,Eligible,Voucher,Yes
560,1754560783494,07/08/2025 09:59,1754564383494,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,239,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,17,17,100,Eligible,Voucher,Yes
561,1754560783694,07/08/2025 09:59,1754564383694,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,240,trial,digit,9l7l5c,1,timedOut,,201,199.90000000002328,201,201,199.90000000002328,201,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,90,Eligible,Voucher,Yes
562,1754560784594,07/08/2025 09:59,1754564384594,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,240,trial,mask,y6xgix,2,response,noresponse,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,90,Eligible,Voucher,Yes
563,1754560784793,07/08/2025 09:59,1754564384793,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,241,trial,digit,9l7l5c,1,timedOut,,200.90000000002328,199.80000000004657,200.90000000002328,200.90000000002328,199.80000000004657,200.90000000002328,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,17,17,140,Eligible,Voucher,Yes
564,1754560785691,07/08/2025 09:59,1754564385691,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,241,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,17,17,140,Eligible,Voucher,Yes
565,1754560785892,07/08/2025 09:59,1754564385892,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,242,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,17,17,140,Eligible,Voucher,Yes
566,1754560786790,07/08/2025 09:59,1754564386790,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,242,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,17,17,140,Eligible,Voucher,Yes
567,1754560786991,07/08/2025 09:59,1754564386991,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,243,trial,digit,9l7l5c,1,timedOut,,200.79999999998836,199.89999999996508,200.79999999998836,200.79999999998836,199.89999999996508,200.79999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,17,17,130,Eligible,Voucher,Yes
568,1754560787890,07/08/2025 09:59,1754564387890,1,07/08/2025 11:59,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,243,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,17,17,130,Eligible,Voucher,Yes
