Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: block,Spreadsheet: block_number_text,Spreadsheet: item,Spreadsheet: item_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: item_correct,Manipulation: Spreadsheet
125,1738450305212,01/02/2025 22:51:45,1738450305212,0,01/02/2025 22:51:45,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,95,block,item,iz4mgl,1,response,94,12817.199999999953,14016.799999999814,14028.60000004759,12817.199999999953,14016.799999999814,14028.60000004759,1,12817.199999999953,1211.4000000476371,0,,Single Number Entry,response,2,object-109,block,,,4,,1,38 + 56,0,Difficult,2,1,94,
126,1738450311176,01/02/2025 22:51:51,1738450311176,0,01/02/2025 22:51:51,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,96,block,item,iz4mgl,1,response,91,4866.700000000186,5966.700000000186,5976.000000095461,4866.700000000186,5966.700000000186,5976.000000095461,1,4866.700000000186,1109.3000000952743,0,,Single Number Entry,response,2,object-109,block,,,4,,2,75 + 16,1,Difficult,2,1,91,
127,1738450320052,01/02/2025 22:52:00,1738450320052,0,01/02/2025 22:52:00,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,97,block,item,iz4mgl,1,response,45,7833.399999999907,8883.299999999814,8884.800000095274,7833.399999999907,8883.299999999814,8884.800000095274,1,7833.399999999907,1051.4000000953674,0,,Single Number Entry,response,2,object-109,block,,,4,,3,17 + 28,0,Difficult,2,1,45,
128,1738450333614,01/02/2025 22:52:13,1738450333614,0,01/02/2025 22:52:13,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,98,block,item,iz4mgl,1,response,95,11916.700000000186,13550,13563.50000009546,11916.700000000186,13550,13563.50000009546,1,11916.700000000186,1646.8000000952743,0,,Single Number Entry,response,2,object-109,block,,,4,,4,69 + 26,0,Difficult,2,1,95,
129,1738450340953,01/02/2025 22:52:20,1738450340953,0,01/02/2025 22:52:20,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,99,block,item,iz4mgl,1,response,83,6066.800000000047,7349.90000000014,7352.900000071619,6066.800000000047,7349.90000000014,7352.900000071619,1,6066.800000000047,1286.1000000715721,0,,Single Number Entry,response,2,object-109,block,,,4,,5,16 + 67,0,Difficult,2,1,83,
130,1738450347502,01/02/2025 22:52:27,1738450347502,0,01/02/2025 22:52:27,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,100,block,item,iz4mgl,1,response,86,5416.800000000047,6550.09999999986,6552.300000023795,5416.800000000047,6550.09999999986,6552.300000023795,1,5416.800000000047,1135.5000000237487,0,,Single Number Entry,response,2,object-109,block,,,4,,6,69 + 17,0,Difficult,2,1,86,
131,1738450355270,01/02/2025 22:52:35,1738450355270,0,01/02/2025 22:52:35,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,101,block,item,iz4mgl,1,response,75,6733.40000000014,7766.600000000093,7770.300000047777,6733.40000000014,7766.600000000093,7770.300000047777,1,6733.40000000014,1036.9000000476371,0,,Single Number Entry,response,2,object-109,block,,,4,,7,28 + 47,0,Difficult,2,1,75,
132,1738450362033,01/02/2025 22:52:42,1738450362033,0,01/02/2025 22:52:42,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,102,block,item,iz4mgl,1,response,62,5766.899999999907,6750.100000000093,6766.200000047684,5766.899999999907,6750.100000000093,6766.200000047684,1,5766.899999999907,999.3000000477768,0,,Single Number Entry,response,2,object-109,block,,,4,,8,23 + 39,0,Difficult,2,1,62,
133,1738450369299,01/02/2025 22:52:49,1738450369299,0,01/02/2025 22:52:49,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,103,block,item,iz4mgl,1,response,25,6233.699999999953,7266.59999999986,7282.500000023749,6233.699999999953,7266.59999999986,7282.500000023749,1,6233.699999999953,1048.8000000237953,0,,Single Number Entry,response,2,object-109,block,,,4,,9,64 - 39,0,Difficult,2,1,25,
134,1738450370416,01/02/2025 22:52:50,1738450370416,0,01/02/2025 22:52:50,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,13,probe,thought_probe,muxvwp,1,response,On Task,1132.6000000715721,1116.8000000000466,1132.6000000715721,1132.6000000715721,1116.8000000000466,1132.6000000715721,1,1132.6000000715721,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
135,1738450382214,01/02/2025 22:53:02,1738450382214,0,01/02/2025 22:53:02,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,104,block,item,iz4mgl,1,response,29,10116.699999999953,11800.100000000093,11813.600000023842,10116.699999999953,11800.100000000093,11813.600000023842,1,10116.699999999953,1696.9000000238884,0,,Single Number Entry,response,2,object-109,block,,,4,,10,85 - 56,0,Difficult,2,1,29,
136,1738450392301,01/02/2025 22:53:12,1738450392301,0,01/02/2025 22:53:12,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,105,block,item,iz4mgl,1,response,27,8850,10083.09999999986,10099.59999999986,8850,10083.09999999986,10099.59999999986,1,8850,1249.5999999998603,0,,Single Number Entry,response,2,object-109,block,,,4,,11,46 - 19,0,Difficult,2,1,27,
137,1738450400372,01/02/2025 22:53:20,1738450400372,0,01/02/2025 22:53:20,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,106,block,item,iz4mgl,1,response,39,7016.800000000047,8083.600000000093,8088.50000004773,7016.800000000047,8083.600000000093,8088.50000004773,1,7016.800000000047,1071.7000000476837,0,,Single Number Entry,response,2,object-109,block,,,4,,12,96 - 57,0,Difficult,2,1,39,
138,1738450407570,01/02/2025 22:53:27,1738450407570,0,01/02/2025 22:53:27,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,107,block,item,iz4mgl,1,response,63,6233.09999999986,7199.899999999907,7203.000000071479,6233.09999999986,7199.899999999907,7203.000000071479,1,6233.09999999986,969.9000000716187,0,,Single Number Entry,response,2,object-109,block,,,4,,13,82 - 19,0,Difficult,2,1,63,
139,1738450415348,01/02/2025 22:53:35,1738450415348,0,01/02/2025 22:53:35,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,108,block,item,iz4mgl,1,response,26,5800.199999999953,7766.800000000047,7781.300000000047,5800.199999999953,7766.800000000047,7781.300000000047,1,5800.199999999953,1981.1000000000931,0,,Single Number Entry,response,2,object-109,block,,,4,,14,43 - 17,0,Difficult,2,1,26,
140,1738450423223,01/02/2025 22:53:43,1738450423223,0,01/02/2025 22:53:43,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,109,block,item,iz4mgl,1,response,53,6649.800000000047,7883.100000000093,7889.700000047684,6649.800000000047,7883.100000000093,7889.700000047684,1,6649.800000000047,1239.9000000476371,0,,Single Number Entry,response,2,object-109,block,,,4,,15,91 - 38,0,Difficult,2,1,53,
141,1738450424489,01/02/2025 22:53:44,1738450424489,0,01/02/2025 22:53:44,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,14,probe,thought_probe,muxvwp,1,response,On Task,1271.8999999999069,1266.7999999998137,1271.8999999999069,1271.8999999999069,1266.7999999998137,1271.8999999999069,1,1271.8999999999069,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
142,1738450433773,01/02/2025 22:53:53,1738450433773,0,01/02/2025 22:53:53,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,110,block,item,iz4mgl,1,response,72,8233.300000000047,9283.40000000014,9289.00000009546,8233.300000000047,9283.40000000014,9289.00000009546,1,8233.300000000047,1055.700000095414,0,,Single Number Entry,response,2,object-109,block,,,4,,16,18 x 4,0,Difficult,2,1,72,
143,1738450438609,01/02/2025 22:53:58,1738450438609,0,01/02/2025 22:53:58,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,111,block,item,iz4mgl,1,response,91,3783.5,4833.399999999907,4842.000000071479,3783.5,4833.399999999907,4842.000000071479,1,3783.5,1058.500000071479,0,,Single Number Entry,response,2,object-109,block,,,4,,17,13 x 7,0,Difficult,2,1,91,
144,1738450445272,01/02/2025 22:54:05,1738450445272,0,01/02/2025 22:54:05,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,112,block,item,iz4mgl,1,response,95,5666.699999999953,6666.600000000093,6671.800000000047,5666.699999999953,6666.600000000093,6671.800000000047,1,5666.699999999953,1005.1000000000931,0,,Single Number Entry,response,2,object-109,block,,,4,,18,5 x 19,0,Difficult,2,1,95,
145,1738450452256,01/02/2025 22:54:12,1738450452256,0,01/02/2025 22:54:12,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,113,block,item,iz4mgl,1,response,64,5866.59999999986,6983.5,6988.699999999953,5866.59999999986,6983.5,6988.699999999953,1,5866.59999999986,1122.1000000000931,0,,Single Number Entry,response,2,object-109,block,,,4,,19,16 x 4,1,Difficult,2,1,64,
146,1738450458974,01/02/2025 22:54:18,1738450458974,0,01/02/2025 22:54:18,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,114,block,item,iz4mgl,1,response,70,5766.59999999986,6716.59999999986,6723.199999999953,5766.59999999986,6716.59999999986,6723.199999999953,1,5766.59999999986,956.6000000000931,0,,Single Number Entry,response,2,object-109,block,,,4,,20,5 x 14,0,Difficult,2,1,70,
147,1738450465094,01/02/2025 22:54:25,1738450465094,0,01/02/2025 22:54:25,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,115,block,item,iz4mgl,1,response,48,4816.700000000186,6116.700000000186,6127.200000023935,4816.700000000186,6116.700000000186,6127.200000023935,1,4816.700000000186,1310.5000000237487,0,,Single Number Entry,response,2,object-109,block,,,4,,21,16 x 3,0,Difficult,2,1,48,
148,1738450473794,01/02/2025 22:54:33,1738450473794,0,01/02/2025 22:54:33,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,116,block,item,iz4mgl,1,response,120,5966.59999999986,8700,8709.899999999907,5966.59999999986,8700,8709.899999999907,1,5966.59999999986,2743.3000000000466,0,,Single Number Entry,response,2,object-109,block,,,4,,22,8 x 15,0,Difficult,2,1,120,
149,1738450478622,01/02/2025 22:54:38,1738450478622,0,01/02/2025 22:54:38,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,117,block,item,iz4mgl,1,response,90,3949.899999999907,4833.5,4838.600000047591,3949.899999999907,4833.5,4838.600000047591,1,3949.899999999907,888.7000000476837,0,,Single Number Entry,response,2,object-109,block,,,4,,23,6 x 15,0,Difficult,2,1,90,
150,1738450485908,01/02/2025 22:54:45,1738450485908,0,01/02/2025 22:54:45,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,118,block,item,iz4mgl,1,response,3,6500,7283.199999999953,7290.200000071432,6500,7283.199999999953,7290.200000071432,1,6500,790.2000000714324,0,,Single Number Entry,response,2,object-109,block,,,4,,24,54 ÷ 18,0,Difficult,2,1,3,
151,1738450492620,01/02/2025 22:54:52,1738450492620,0,01/02/2025 22:54:52,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,119,block,item,iz4mgl,1,response,18,5400.199999999953,6716.59999999986,6719.800000023795,5400.199999999953,6716.59999999986,6719.800000023795,1,5400.199999999953,1319.6000000238419,0,,Single Number Entry,response,2,object-109,block,,,4,,25,36 ÷ 2,0,Difficult,2,1,18,
152,1738450493707,01/02/2025 22:54:53,1738450493707,0,01/02/2025 22:54:53,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,15,probe,thought_probe,muxvwp,1,response,On Task,1090.0000000954606,1083.5,1090.0000000954606,1090.0000000954606,1083.5,1090.0000000954606,1,1090.0000000954606,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
153,1738450500864,01/02/2025 22:55:00,1738450500864,0,01/02/2025 22:55:00,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,120,block,item,iz4mgl,1,response,7,6866.600000000093,7149.800000000047,7163.100000000093,6866.600000000093,7149.800000000047,7163.100000000093,1,6866.600000000093,296.5,0,,Single Number Entry,response,2,object-109,block,,,4,,26,105 ÷ 15,0,Difficult,2,1,7,
154,1738450518706,01/02/2025 22:55:18,1738450518706,0,01/02/2025 22:55:18,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,121,block,item,iz4mgl,1,response,12,17016.800000000047,17850.100000000093,17855.90000002389,17016.800000000047,17850.100000000093,17855.90000002389,1,17016.800000000047,839.1000000238419,0,,Single Number Entry,response,2,object-109,block,,,4,,27,84 ÷ 7,0,Difficult,2,1,12,
155,1738450524982,01/02/2025 22:55:24,1738450524982,0,01/02/2025 22:55:24,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,122,block,item,iz4mgl,1,response,9,5733.399999999907,6266.699999999953,6281.500000071479,5733.399999999907,6266.699999999953,6281.500000071479,1,5733.399999999907,548.1000000715721,0,,Single Number Entry,response,2,object-109,block,,,4,,28,153 ÷ 17,1,Difficult,2,1,9,
156,1738450535203,01/02/2025 22:55:35,1738450535203,0,01/02/2025 22:55:35,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,123,block,item,iz4mgl,1,response,6,7800,10233.300000000047,10236.200000047684,7800,10233.300000000047,10236.200000047684,1,7800,2436.2000000476837,0,,Single Number Entry,response,2,object-109,block,,,4,,29,114 ÷ 19,0,Difficult,2,1,6,
157,1738450562546,01/02/2025 22:56:02,1738450562546,0,01/02/2025 22:56:02,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,124,block,item,iz4mgl,1,response,17,25933.59999999986,27333.59999999986,27345.800000023795,25933.59999999986,27333.59999999986,27345.800000023795,1,25933.59999999986,1412.200000023935,0,,Single Number Entry,response,2,object-109,block,,,4,,30,51 ÷ 3,0,Difficult,2,1,17,
158,1738450563926,01/02/2025 22:56:03,1738450563926,0,01/02/2025 22:56:03,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,16,probe,thought_probe,muxvwp,1,response,On Task,1392.1000000000931,1383.1000000000931,1392.1000000000931,1392.1000000000931,1383.1000000000931,1392.1000000000931,1,1392.1000000000931,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
159,1738450565665,01/02/2025 22:56:05,1738450565665,0,01/02/2025 22:56:05,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,finish,thank_you,xuq6te,1,continue,,1747.7000000476837,1733.3999999999069,1747.7000000476837,1747.7000000476837,1733.3999999999069,1747.7000000476837,1,1747.7000000476837,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,2,1,,
160,1738450565666,01/02/2025 22:56:05,1738450565666,0,01/02/2025 22:56:05,201657,10,task-idt7,,42969017,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,,,,,,info,END,,,1372405,,,,0,,,,,,,,,,,,,,,,,,,,,
1,1738598004378,03/02/2025 15:53:24,1738598004378,0,03/02/2025 15:53:24,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2,1738598006339,03/02/2025 15:53:26,1738598006339,0,03/02/2025 15:53:26,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,start,welcome,vo3k26,1,continue,,1979.1000000238419,1966.5,1979.1000000238419,1979.1000000238419,1966.5,1979.1000000238419,1,1979.1000000238419,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,1,,
3,1738598015069,03/02/2025 15:53:35,1738598015069,0,03/02/2025 15:53:35,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,instr,instr_text,19f9rf,1,continue,,8743.399999976158,8734.7,8743.399999976158,8743.399999976158,8734.7,8743.399999976158,1,8743.399999976158,0,0,,Click To Continue,Continue Button,2,object-108,instr,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to see how well people can focus during mental maths tasks. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>",,,,,,,,1,,
4,1738598018422,03/02/2025 15:53:38,1738598018422,0,03/02/2025 15:53:38,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,2,instr,instr_text,19f9rf,1,continue,,3361.0999999523156,3349.199999999999,3361.0999999523156,3361.0999999523156,3349.199999999999,3361.0999999523156,1,3361.0999999523156,0,0,,Click To Continue,Continue Button,2,object-108,instr,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br>",,,,,,,,1,,
5,1738598019920,03/02/2025 15:53:39,1738598019920,0,03/02/2025 15:53:39,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,3,instr,instr_text,19f9rf,1,continue,,1510.3999999523166,1501.199999999999,1510.3999999523166,1510.3999999523166,1501.199999999999,1510.3999999523166,1,1510.3999999523166,0,0,,Click To Continue,Continue Button,2,object-108,instr,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, or thoughts about your response. <br><br>",,,,,,,,1,,
6,1738598021438,03/02/2025 15:53:41,1738598021438,0,03/02/2025 15:53:41,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,4,instr,instr_text,19f9rf,1,continue,,1526.6000000476852,1516.5,1526.6000000476852,1526.6000000476852,1516.5,1526.6000000476852,1,1526.6000000476852,0,0,,Click To Continue,Continue Button,2,object-108,instr,4,"In this task, you will be asked maths questions of varying difficulty.  As this is a mental maths task we ask that you do not use a calculator, your individual performance in maths is not being tested. <br><br> Enter your answer in the box and press ENTER or click on the Submit button to submit your answer.",,,,,,,,1,,
7,1738598024473,03/02/2025 15:53:44,1738598024473,0,03/02/2025 15:53:44,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,5,instr,instr_text,19f9rf,1,continue,,3044.7999999761596,3032.7000000000007,3044.7999999761596,3044.7999999761596,3032.7000000000007,3044.7999999761596,1,3044.7999999761596,0,0,,Click To Continue,Continue Button,2,object-108,instr,5,"Additionally, while you are answering the questions you will be randomly interrupted and asked “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SCREEN?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br>",,,,,,,,1,,
8,1738598027540,03/02/2025 15:53:47,1738598027540,0,03/02/2025 15:53:47,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,6,instr,instr_text,19f9rf,1,continue,,3079.499999952317,3068,3079.499999952317,3079.499999952317,3068,3079.499999952317,1,3079.499999952317,0,0,,Click To Continue,Continue Button,2,object-108,instr,6,This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 30 minutes.  There are 3 break periods within the task so try to do the task all the way through instead of taking too many small breaks in between. <br><br>,,,,,,,,1,,
9,1738598028390,03/02/2025 15:53:48,1738598028390,0,03/02/2025 15:53:48,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,7,instr,instr_text,19f9rf,1,continue,,861.2000000000007,849,861.2000000000007,861.2000000000007,849,861.2000000000007,1,861.2000000000007,0,0,,Click To Continue,Continue Button,2,object-108,instr,7,Please click the button below to start the practice.,,,,,,,,1,,
10,1738598029289,03/02/2025 15:53:49,1738598029289,0,03/02/2025 15:53:49,201657,10,task-idt7,,43010212,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,block_intro,Screen 1,j74kif,1,continue,,911.499999952317,900,911.499999952317,911.499999952317,900,911.499999952317,1,911.499999952317,0,0,,Click To Continue,start,2,object-98,block_intro,,,0,Practice,,,,,,1,,
