Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: block,Spreadsheet: block_number_text,Spreadsheet: item,Spreadsheet: item_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: item_correct,Manipulation: Spreadsheet
114,1738439460494,01/02/2025 19:51:00,1738439460494,0,01/02/2025 19:51:00,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,88,block,item,iz4mgl,1,response,18,3619,9839,9856,3619,9839,9856,1,3619,6237,0,,Single Number Entry,response,2,object-109,block,,,3,,24,36 ÷ 2,0,Difficult,2,2,18,
115,1738439461755,01/02/2025 19:51:01,1738439461755,0,01/02/2025 19:51:01,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,11,probe,thought_probe,muxvwp,1,response,On Task,1279,1267,1279,1279,1267,1279,1,1279,0,0,,Click Response,On Task,2,object-81,probe,,,3,,,,,,2,2,,
116,1738439467143,01/02/2025 19:51:07,1738439467143,0,01/02/2025 19:51:07,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,89,block,item,iz4mgl,1,response,7,4953,5387,5400,4953,5387,5400,1,4953,447,0,,Single Number Entry,response,2,object-109,block,,,3,,25,105 ÷ 15,0,Difficult,2,2,7,
117,1738439471928,01/02/2025 19:51:11,1738439471928,0,01/02/2025 19:51:11,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,90,block,item,iz4mgl,1,response,12,4052,4786,4799,4052,4786,4799,1,4052,747,0,,Single Number Entry,response,2,object-109,block,,,3,,26,84 ÷ 7,0,Difficult,2,2,12,
118,1738439478175,01/02/2025 19:51:18,1738439478175,0,01/02/2025 19:51:18,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,91,block,item,iz4mgl,1,response,9,5870,6237,6254,5870,6237,6254,1,5870,384,0,,Single Number Entry,response,2,object-109,block,,,3,,27,153 ÷ 17,1,Difficult,2,2,9,
119,1738439483020,01/02/2025 19:51:23,1738439483020,0,01/02/2025 19:51:23,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,92,block,item,iz4mgl,1,response,6,4419,4853,4867,4419,4853,4867,1,4419,448,0,,Single Number Entry,response,2,object-109,block,,,3,,28,114 ÷ 19,0,Difficult,2,2,6,
120,1738439488055,01/02/2025 19:51:28,1738439488055,0,01/02/2025 19:51:28,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,93,block,item,iz4mgl,1,response,17,4152,5036,5049,4152,5036,5049,1,4152,897,0,,Single Number Entry,response,2,object-109,block,,,3,,29,51 ÷ 3,0,Difficult,2,2,17,
121,1738439492951,01/02/2025 19:51:32,1738439492951,0,01/02/2025 19:51:32,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,94,block,item,iz4mgl,1,response,5,4186,4886,4903,4186,4886,4903,1,4186,717,0,,Single Number Entry,response,2,object-109,block,,,3,,30,90 ÷ 18,0,Difficult,2,2,5,
122,1738439493907,01/02/2025 19:51:33,1738439493907,0,01/02/2025 19:51:33,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,12,probe,thought_probe,muxvwp,1,response,On Task,979.0000000004657,967,979.0000000004657,979.0000000004657,967,979.0000000004657,1,979.0000000004657,0,0,,Click Response,On Task,2,object-81,probe,,,3,,,,,,2,2,,
123,1738439495466,01/02/2025 19:51:35,1738439495466,0,01/02/2025 19:51:35,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,3,break,break_text,7wfjc1,1,continue,,1567,1551,1567,1567,1551,1567,1,1567,0,0,,Click To Continue,Continue Button,2,object-104,break,,,3,,,,,,2,2,,
124,1738439601177,01/02/2025 19:53:21,1738439601177,0,01/02/2025 19:53:21,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,5,block_intro,Screen 1,j74kif,1,continue,,105729,105712,105729,105729,105712,105729,1,105729,0,0,,Click To Continue,start,2,object-98,block_intro,,,4,Block 4,,,,,1,2,,
125,1738439611576,01/02/2025 19:53:31,1738439611576,0,01/02/2025 19:53:31,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,95,block,item,iz4mgl,1,response,38,9655,10406,10421.000000000466,9655,10406,10421.000000000466,1,9655,766.0000000004657,0,,Single Number Entry,response,2,object-109,block,,,4,,1,23 + 15,0,Easy,1,2,38,
126,1738439617762,01/02/2025 19:53:37,1738439617762,0,01/02/2025 19:53:37,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,96,block,item,iz4mgl,1,response,57,5503,6187,6201,5503,6187,6201,1,5503,698,0,,Single Number Entry,response,2,object-109,block,,,4,,2,34 + 23,1,Easy,1,2,57,
127,1738439622624,01/02/2025 19:53:42,1738439622624,0,01/02/2025 19:53:42,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,97,block,item,iz4mgl,1,response,98,4286,4852,4868,4286,4852,4868,1,4286,582,0,,Single Number Entry,response,2,object-109,block,,,4,,3,53 + 45,0,Easy,1,2,98,
128,1738439627159,01/02/2025 19:53:47,1738439627159,0,01/02/2025 19:53:47,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,98,block,item,iz4mgl,1,response,76,3819,4536,4552,3819,4536,4552,1,3819,733,0,,Single Number Entry,response,2,object-109,block,,,4,,4,14 + 62,0,Easy,1,2,76,
129,1738439632636,01/02/2025 19:53:52,1738439632636,0,01/02/2025 19:53:52,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,99,block,item,iz4mgl,1,response,35,4770,5487,5500,4770,5487,5500,1,4770,730,0,,Single Number Entry,response,2,object-109,block,,,4,,5,14 + 21,0,Easy,1,2,35,
130,1738439637414,01/02/2025 19:53:57,1738439637414,0,01/02/2025 19:53:57,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,100,block,item,iz4mgl,1,response,58,4036,4770,4784,4036,4770,4784,1,4036,748,0,,Single Number Entry,response,2,object-109,block,,,4,,6,17 + 41,0,Easy,1,2,58,
131,1738439643186,01/02/2025 19:54:03,1738439643186,0,01/02/2025 19:54:03,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,101,block,item,iz4mgl,1,response,87,4802,5769,5785,4802,5769,5785,1,4802,983,0,,Single Number Entry,response,2,object-109,block,,,4,,7,74 + 13,0,Easy,1,2,87,
132,1738439649483,01/02/2025 19:54:09,1738439649483,0,01/02/2025 19:54:09,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,102,block,item,iz4mgl,1,response,39,5220,6304,6320,5220,6304,6320,1,5220,1100,0,,Single Number Entry,response,2,object-109,block,,,4,,8,18 + 21,0,Easy,1,2,39,
133,1738439664718,01/02/2025 19:54:24,1738439664718,0,01/02/2025 19:54:24,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,103,block,item,iz4mgl,1,response,18,14125,15226,15243,14125,15226,15243,1,14125,1118,0,,Single Number Entry,response,2,object-109,block,,,4,,9,39 - 21,0,Easy,1,2,18,
134,1738439665980,01/02/2025 19:54:25,1738439665980,0,01/02/2025 19:54:25,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,13,probe,thought_probe,muxvwp,1,response,On Task,1283,1267,1283,1283,1267,1283,1,1283,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,1,2,,
135,1738439671184,01/02/2025 19:54:31,1738439671184,0,01/02/2025 19:54:31,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,104,block,item,iz4mgl,1,response,24,4469,5203,5219,4469,5203,5219,1,4469,750,0,,Single Number Entry,response,2,object-109,block,,,4,,10,76 - 52,0,Easy,1,2,24,
136,1738439676945,01/02/2025 19:54:36,1738439676945,0,01/02/2025 19:54:36,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,105,block,item,iz4mgl,1,response,43,4903,5770,5784,4903,5770,5784,1,4903,881,0,,Single Number Entry,response,2,object-109,block,,,4,,11,79 - 36,0,Easy,1,2,43,
137,1738439683835,01/02/2025 19:54:43,1738439683835,0,01/02/2025 19:54:43,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,106,block,item,iz4mgl,1,response,83,5820,6887,6903,5820,6887,6903,1,5820,1083,0,,Single Number Entry,response,2,object-109,block,,,4,,12,97 - 14,1,Easy,1,2,83,
138,1738439690107,01/02/2025 19:54:50,1738439690107,0,01/02/2025 19:54:50,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,107,block,item,iz4mgl,1,response,17,4970,6271,6288,4970,6271,6288,1,4970,1318,0,,Single Number Entry,response,2,object-109,block,,,4,,13,58 - 41,0,Easy,1,2,17,
139,1738439696139,01/02/2025 19:54:56,1738439696139,0,01/02/2025 19:54:56,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,108,block,item,iz4mgl,1,response,12,4786,6037,6050,4786,6037,6050,1,4786,1264,0,,Single Number Entry,response,2,object-109,block,,,4,,14,49 - 37,0,Easy,1,2,12,
140,1738439701059,01/02/2025 19:55:01,1738439701059,0,01/02/2025 19:55:01,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,109,block,item,iz4mgl,1,response,64,3968,4919,4933,3968,4919,4933,1,3968,965,0,,Single Number Entry,response,2,object-109,block,,,4,,15,87 - 23,0,Easy,1,2,64,
141,1738439702741,01/02/2025 19:55:02,1738439702741,0,01/02/2025 19:55:02,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,14,probe,thought_probe,muxvwp,1,response,On Task,1696,1684,1696,1696,1684,1696,1,1696,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,1,2,,
142,1738439707100,01/02/2025 19:55:07,1738439707100,0,01/02/2025 19:55:07,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,110,block,item,iz4mgl,1,response,28,3619,4353,4370,3619,4353,4370,1,3619,751,0,,Single Number Entry,response,2,object-109,block,,,4,,16,4 x 7,0,Easy,1,2,28,
143,1738439709982,01/02/2025 19:55:09,1738439709982,0,01/02/2025 19:55:09,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,111,block,item,iz4mgl,1,response,56,2268,2885,2901,2268,2885,2901,1,2268,633,0,,Single Number Entry,response,2,object-109,block,,,4,,17,7 x 8,0,Easy,1,2,56,
144,1738439715308,01/02/2025 19:55:15,1738439715308,0,01/02/2025 19:55:15,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,112,block,item,iz4mgl,1,response,35,4319,5320,5337,4319,5320,5337,1,4319,1018,0,,Single Number Entry,response,2,object-109,block,,,4,,18,7 x 5,0,Easy,1,2,35,
145,1738439720328,01/02/2025 19:55:20,1738439720328,0,01/02/2025 19:55:20,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,113,block,item,iz4mgl,1,response,15,400,5019,5035,400,5019,5035,1,400,4635,0,,Single Number Entry,response,2,object-109,block,,,4,,19,3 x 5,0,Easy,1,2,15,
146,1738439722529,01/02/2025 19:55:22,1738439722529,0,01/02/2025 19:55:22,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,114,block,item,iz4mgl,1,response,18,1418,2202,2219,1418,2202,2219,1,1418,801,0,,Single Number Entry,response,2,object-109,block,,,4,,20,2 x 9,0,Easy,1,2,18,
147,1738439731953,01/02/2025 19:55:31,1738439731953,0,01/02/2025 19:55:31,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,115,block,item,iz4mgl,1,response,27,8638,9422,9439,8638,9422,9439,1,8638,801,0,,Single Number Entry,response,2,object-109,block,,,4,,21,9 x 3,1,Easy,1,2,27,
148,1738439743500,01/02/2025 19:55:43,1738439743500,0,01/02/2025 19:55:43,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,116,block,item,iz4mgl,1,response,72,10256,11556,11571,10256,11556,11571,1,10256,1315,0,,Single Number Entry,response,2,object-109,block,,,4,,22,8 x 9,0,Easy,1,2,72,
149,1738439751303,01/02/2025 19:55:51,1738439751303,0,01/02/2025 19:55:51,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,117,block,item,iz4mgl,1,response,24,7155,7805,7819,7155,7805,7819,1,7155,664,0,,Single Number Entry,response,2,object-109,block,,,4,,23,3 x 8,0,Easy,1,2,24,
150,1738439757824,01/02/2025 19:55:57,1738439757824,0,01/02/2025 19:55:57,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,118,block,item,iz4mgl,1,response,3,6153,6520,6534.000000000466,6153,6520,6534.000000000466,1,6153,381.00000000046566,0,,Single Number Entry,response,2,object-109,block,,,4,,24,18 ÷ 6,0,Easy,1,2,3,
151,1738439764797,01/02/2025 19:56:04,1738439764797,0,01/02/2025 19:56:04,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,119,block,item,iz4mgl,1,response,4,1401,6971,6987,1401,6971,6987,1,1401,5586,0,,Single Number Entry,response,2,object-109,block,,,4,,25,24 ÷ 6,0,Easy,1,2,4,
152,1738439766886,01/02/2025 19:56:06,1738439766886,0,01/02/2025 19:56:06,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,15,probe,thought_probe,muxvwp,1,response,On Task,2102,2085,2102,2102,2085,2102,1,2102,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,1,2,,
153,1738439773786,01/02/2025 19:56:13,1738439773786,0,01/02/2025 19:56:13,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,120,block,item,iz4mgl,1,response,5,4836,6904,6920.000000000466,4836,6904,6920.000000000466,1,4836,2084.0000000004657,0,,Single Number Entry,response,2,object-109,block,,,4,,26,40 ÷ 8,1,Easy,1,2,5,
154,1738439783514,01/02/2025 19:56:23,1738439783514,0,01/02/2025 19:56:23,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,121,block,item,iz4mgl,1,response,7,9439,9722,9739,9439,9722,9739,1,9439,300,0,,Single Number Entry,response,2,object-109,block,,,4,,27,63 ÷ 9,0,Easy,1,2,7,
155,1738439792802,01/02/2025 19:56:32,1738439792802,0,01/02/2025 19:56:32,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,122,block,item,iz4mgl,1,response,5,8788,9289,9306,8788,9289,9306,1,8788,518,0,,Single Number Entry,response,2,object-109,block,,,4,,28,15 ÷ 3,0,Easy,1,2,5,
156,1738439830883,01/02/2025 19:57:10,1738439830883,0,01/02/2025 19:57:10,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,123,block,item,iz4mgl,1,response,9,37738,38089,38103,37738,38089,38103,1,37738,365,0,,Single Number Entry,response,2,object-109,block,,,4,,29,36 ÷ 4,0,Easy,1,2,9,
157,1738439835670,01/02/2025 19:57:15,1738439835670,0,01/02/2025 19:57:15,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,124,block,item,iz4mgl,1,response,7,1334,4786,4802,1334,4786,4802,1,1334,3468,0,,Single Number Entry,response,2,object-109,block,,,4,,30,28 ÷ 4,0,Easy,1,2,7,
158,1738439837458,01/02/2025 19:57:17,1738439837458,0,01/02/2025 19:57:17,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,16,probe,thought_probe,muxvwp,1,response,Unintentional,1801,1784,1801,1801,1784,1801,1,1801,0,0,,Click Response,Unintentional,4,object-84,probe,,,4,,,,,,1,2,,
159,1738439859105,01/02/2025 19:57:39,1738439859105,0,01/02/2025 19:57:39,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,4,break,break_text,7wfjc1,1,continue,,21663,21646,21663,21663,21646,21663,1,21663,0,0,,Click To Continue,Continue Button,2,object-104,break,,,4,,,,,,1,2,,
160,1738439861214,01/02/2025 19:57:41,1738439861214,0,01/02/2025 19:57:41,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,1,finish,thank_you,xuq6te,1,continue,,2130,2118,2130,2130,2118,2130,1,2130,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,2,,
161,1738439861218,01/02/2025 19:57:41,1738439861218,0,01/02/2025 19:57:41,201657,10,task-drth,,42966416,BLIND,12524620,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x981,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,,,,,,info,END,,,2627809,,,,0,,,,,,,,,,,,,,,,,,,,,
1,1738505944490,02/02/2025 14:19:04,1738505944490,0,02/02/2025 14:19:04,201657,10,task-drth,,42975877,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2,1738505946384,02/02/2025 14:19:06,1738505946384,0,02/02/2025 14:19:06,201657,10,task-drth,,42975877,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,1,start,welcome,vo3k26,1,continue,,3023,3008,3023,3023,3008,3023,1,3023,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,
3,1738505956711,02/02/2025 14:19:16,1738505956711,0,02/02/2025 14:19:16,201657,10,task-drth,,42975877,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,1,instr,instr_text,19f9rf,1,continue,,10343,10335,10343,10343,10335,10343,1,10343,0,0,,Click To Continue,Continue Button,2,object-108,instr,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to see how well people can focus during mental maths tasks. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>",,,,,,,,,,
4,1738505992176,02/02/2025 14:19:52,1738505992176,0,02/02/2025 14:19:52,201657,10,task-drth,,42975877,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,2,instr,instr_text,19f9rf,1,continue,,35470,35454,35470,35470,35454,35470,1,35470,0,0,,Click To Continue,Continue Button,2,object-108,instr,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br>",,,,,,,,,,
5,1738505994295,02/02/2025 14:19:54,1738505994295,0,02/02/2025 14:19:54,201657,10,task-drth,,42975877,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,3,instr,instr_text,19f9rf,1,continue,,2138,2122,2138,2138,2122,2138,1,2138,0,0,,Click To Continue,Continue Button,2,object-108,instr,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, or thoughts about your response. <br><br>",,,,,,,,,,
6,1738506001862,02/02/2025 14:20:01,1738506001862,0,02/02/2025 14:20:01,201657,10,task-drth,,42975877,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,4,instr,instr_text,19f9rf,1,continue,,7583,7569,7583,7583,7569,7583,1,7583,0,0,,Click To Continue,Continue Button,2,object-108,instr,4,"In this task, you will be asked maths questions of varying difficulty.  As this is a mental maths task we ask that you do not use a calculator, your individual performance in maths is not being tested. <br><br> Enter your answer in the box and press ENTER or click on the Submit button to submit your answer.",,,,,,,,,,
