Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-1lbn,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
109,1741087304967,04/03/2025 11:21:44,1741087304967,0,04/03/2025 11:21:44,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,17,comprehension,Comprehension questions,ers3wv,1,response,a,5527.0000000006985,5516.5,5527.0000000006985,5527.0000000006985,5516.5,5527.0000000006985,1,5527.0000000006985,0,0,,Click Response,response A,2,object-66,comprehension,,,7,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,,
110,1741087315439,04/03/2025 11:21:55,1741087315439,0,04/03/2025 11:21:55,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,18,comprehension,Comprehension questions,ers3wv,1,response,a,10482.500000000698,10466.699999999953,10482.500000000698,10482.500000000698,10466.699999999953,10482.500000000698,1,10482.500000000698,0,0,,Click Response,response E,6,object-70,comprehension,,,7,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,,
111,1741087326519,04/03/2025 11:22:06,1741087326519,0,04/03/2025 11:22:06,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,19,comprehension,Comprehension questions,ers3wv,1,response,b,11095.60000000149,11083.199999999953,11095.60000000149,11095.60000000149,11083.199999999953,11095.60000000149,1,11095.60000000149,0,0,,Click Response,response B,3,object-67,comprehension,,,7,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,,
112,1741087333199,04/03/2025 11:22:13,1741087333199,0,04/03/2025 11:22:13,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,20,comprehension,Comprehension questions,ers3wv,1,response,c,6692.600000000792,6683.699999999953,6692.600000000792,6692.600000000792,6683.699999999953,6692.600000000792,1,6692.600000000792,0,0,,Click Response,response C,4,object-68,comprehension,,,7,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,,
113,1741087345582,04/03/2025 11:22:25,1741087345582,0,04/03/2025 11:22:25,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,11,instr_passages,Text,zppu2h,1,response,space,12392.500000002328,12383.300000000047,12392.500000002328,12392.500000002328,12383.300000000047,12392.500000002328,1,12392.500000002328,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"You will now move onto the on-paper reading task.<br><br> This will involve reading the passages on-paper, and responding to the questions on the screen when prompted.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
114,1741087363710,04/03/2025 11:22:43,1741087363710,0,04/03/2025 11:22:43,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,12,instr_passages,Text,zppu2h,1,response,space,18137.300000000047,18133.40000000014,18137.300000000047,18137.300000000047,18133.40000000014,18137.300000000047,1,18137.300000000047,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this on-paper task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, TURN THE PAGE TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
115,1741087375878,04/03/2025 11:22:55,1741087375878,0,04/03/2025 11:22:55,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,13,instr_passages,Text,zppu2h,1,response,space,12171.700000000652,12166.59999999986,12171.700000000652,12171.700000000652,12166.59999999986,12171.700000000652,1,12171.700000000652,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
116,1741087394142,04/03/2025 11:23:14,1741087394142,0,04/03/2025 11:23:14,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,14,instr_passages,Text,zppu2h,1,response,space,18269.300000000047,18266.600000000093,18269.300000000047,18269.300000000047,18266.600000000093,18269.300000000047,1,18269.300000000047,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
117,1741087398910,04/03/2025 11:23:18,1741087398910,0,04/03/2025 11:23:18,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,15,instr_passages,Text,zppu2h,1,response,space,4770.5000000006985,4766.699999999953,4770.5000000006985,4770.5000000006985,4766.699999999953,4770.5000000006985,1,4770.5000000006985,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please turn the first page and begin reading the first passage.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
118,1741087405462,04/03/2025 11:23:25,1741087405462,0,04/03/2025 11:23:25,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,1,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,6556,6550,6556,6556,6550,6556,1,6556,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
119,1741087473999,04/03/2025 11:24:33,1741087473999,0,04/03/2025 11:24:33,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,1,probe_physical,Return to physical text,5jjhzp,2,continue,,68542.40000000224,68533.80000000005,68542.40000000224,68542.40000000224,68533.80000000005,68542.40000000224,1,68542.40000000224,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
120,1741087476679,04/03/2025 11:24:36,1741087476679,0,04/03/2025 11:24:36,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,2,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2688.6000000021886,2683.1999999999534,2688.6000000021886,2688.6000000021886,2683.1999999999534,2688.6000000021886,1,2688.6000000021886,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
121,1741087515047,04/03/2025 11:25:15,1741087515047,0,04/03/2025 11:25:15,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,2,probe_physical,Return to physical text,5jjhzp,2,continue,,38373.400000002235,38367,38373.400000002235,38373.400000002235,38367,38373.400000002235,1,38373.400000002235,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
122,1741087522550,04/03/2025 11:25:22,1741087522550,0,04/03/2025 11:25:22,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,7510,7499.699999999953,7510,7510,7499.699999999953,7510,1,7510,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
123,1741087534751,04/03/2025 11:25:34,1741087534751,0,04/03/2025 11:25:34,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,21,comprehension,Comprehension questions,ers3wv,1,response,c,12210.700000002282,12200,12210.700000002282,12210.700000002282,12200,12210.700000002282,1,12210.700000002282,0,0,,Click Response,response C,4,object-68,comprehension,,,2,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,,
124,1741087541847,04/03/2025 11:25:41,1741087541847,0,04/03/2025 11:25:41,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,22,comprehension,Comprehension questions,ers3wv,1,response,d,7106.400000001537,7100,7106.400000001537,7106.400000001537,7100,7106.400000001537,1,7106.400000001537,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,,
125,1741087547999,04/03/2025 11:25:47,1741087547999,0,04/03/2025 11:25:47,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,23,comprehension,Comprehension questions,ers3wv,1,response,d,6158.9999999993015,6150.100000000093,6158.9999999993015,6158.9999999993015,6150.100000000093,6158.9999999993015,1,6158.9999999993015,0,0,,Click Response,response D,5,object-69,comprehension,,,2,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,,
126,1741087555655,04/03/2025 11:25:55,1741087555655,0,04/03/2025 11:25:55,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,24,comprehension,Comprehension questions,ers3wv,1,response,e,7664.699999999953,7650.09999999986,7664.699999999953,7664.699999999953,7650.09999999986,7664.699999999953,1,7664.699999999953,0,0,,Click Response,response C,4,object-68,comprehension,,,2,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,,
127,1741087575094,04/03/2025 11:26:15,1741087575094,0,04/03/2025 11:26:15,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,63,passages,Sentences,3emlxf,1,response,space,19454.00000000233,19450,19454.00000000233,19454.00000000233,19450,19454.00000000233,1,19454.00000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 4,,,,,,,,,,,,,,,,,
128,1741087577311,04/03/2025 11:26:17,1741087577311,0,04/03/2025 11:26:17,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,3,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2220.400000000838,2216.7000000001863,2220.400000000838,2220.400000000838,2216.7000000001863,2220.400000000838,1,2220.400000000838,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
129,1741087629479,04/03/2025 11:27:09,1741087629479,0,04/03/2025 11:27:09,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,3,probe_physical,Return to physical text,5jjhzp,2,continue,,52172.0000000014,52166.799999999814,52172.0000000014,52172.0000000014,52166.799999999814,52172.0000000014,1,52172.0000000014,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
130,1741087630231,04/03/2025 11:27:10,1741087630231,0,04/03/2025 11:27:10,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,4,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,756.7999999993481,749.9000000001397,756.7999999993481,756.7999999993481,749.9000000001397,756.7999999993481,1,756.7999999993481,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
131,1741087632031,04/03/2025 11:27:12,1741087632031,0,04/03/2025 11:27:12,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,4,probe_physical,Return to physical text,5jjhzp,2,continue,,1806.8999999992084,1799.8999999999069,1806.8999999992084,1806.8999999992084,1799.8999999999069,1806.8999999992084,1,1806.8999999992084,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
132,1741087659343,04/03/2025 11:27:39,1741087659343,0,04/03/2025 11:27:39,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,5,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,27319.10000000079,27317.100000000093,27319.10000000079,27319.10000000079,27317.100000000093,27319.10000000079,1,27319.10000000079,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
133,1741087674159,04/03/2025 11:27:54,1741087674159,0,04/03/2025 11:27:54,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,5,probe_physical,Return to physical text,5jjhzp,2,continue,,14818.300000001444,14816.59999999986,14818.300000001444,14818.300000001444,14816.59999999986,14818.300000001444,1,14818.300000001444,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
134,1741087675070,04/03/2025 11:27:55,1741087675070,0,04/03/2025 11:27:55,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,912.7000000015832,899.7000000001863,912.7000000015832,912.7000000015832,899.7000000001863,912.7000000015832,1,912.7000000015832,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
135,1741087684527,04/03/2025 11:28:04,1741087684527,0,04/03/2025 11:28:04,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,6,probe_physical,Return to physical text,5jjhzp,2,continue,,9470.000000001397,9467,9470.000000001397,9470.000000001397,9467,9470.000000001397,1,9470.000000001397,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
136,1741087717463,04/03/2025 11:28:37,1741087717463,0,04/03/2025 11:28:37,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,32939.09999999916,32933.19999999995,32939.09999999916,32939.09999999916,32933.19999999995,32939.09999999916,1,32939.09999999916,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
137,1741087721831,04/03/2025 11:28:41,1741087721831,0,04/03/2025 11:28:41,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,25,comprehension,Comprehension questions,ers3wv,1,response,b,4373.800000001444,4366.699999999953,4373.800000001444,4373.800000001444,4366.699999999953,4373.800000001444,1,4373.800000001444,0,0,,Click Response,response B,3,object-67,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,,
138,1741087728999,04/03/2025 11:28:48,1741087728999,0,04/03/2025 11:28:48,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,26,comprehension,Comprehension questions,ers3wv,1,response,a,7175.5,7166.899999999907,7175.5,7175.5,7166.899999999907,7175.5,1,7175.5,0,0,,Click Response,response C,4,object-68,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,,
139,1741087738807,04/03/2025 11:28:58,1741087738807,0,04/03/2025 11:28:58,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,27,comprehension,Comprehension questions,ers3wv,1,response,a,9816.500000002328,9800,9816.500000002328,9816.500000002328,9800,9816.500000002328,1,9816.500000002328,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,,
140,1741087758208,04/03/2025 11:29:18,1741087758208,0,04/03/2025 11:29:18,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,28,comprehension,Comprehension questions,ers3wv,1,response,d,19416.600000000093,19399.90000000014,19416.600000000093,19416.600000000093,19399.90000000014,19416.600000000093,1,19416.600000000093,0,0,,Click Response,response E,6,object-70,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,,
141,1741087766479,04/03/2025 11:29:26,1741087766479,0,04/03/2025 11:29:26,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,64,passages,Sentences,3emlxf,1,response,space,8288.100000002189,8283.5,8288.100000002189,8288.100000002189,8283.5,8288.100000002189,1,8288.100000002189,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 6,,,,,,,,,,,,,,,,,
142,1741087769055,04/03/2025 11:29:29,1741087769055,0,04/03/2025 11:29:29,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,7,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2580.8999999992084,2566.6999999999534,2580.8999999992084,2580.8999999992084,2566.6999999999534,2580.8999999992084,1,2580.8999999992084,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
143,1741087776871,04/03/2025 11:29:36,1741087776871,0,04/03/2025 11:29:36,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,7,probe_physical,Return to physical text,5jjhzp,2,continue,,7830.5,7816.600000000093,7830.5,7830.5,7816.600000000093,7830.5,1,7830.5,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
144,1741087778279,04/03/2025 11:29:38,1741087778279,0,04/03/2025 11:29:38,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,8,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1421.300000002142,1416.5999999998603,1421.300000002142,1421.300000002142,1416.5999999998603,1421.300000002142,1,1421.300000002142,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
145,1741087823160,04/03/2025 11:30:23,1741087823160,0,04/03/2025 11:30:23,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,8,probe_physical,Return to physical text,5jjhzp,2,continue,,44885.30000000005,44883.60000000009,44885.30000000005,44885.30000000005,44883.60000000009,44885.30000000005,1,44885.30000000005,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
146,1741087823703,04/03/2025 11:30:23,1741087823703,0,04/03/2025 11:30:23,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,9,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,545.6000000021886,533.1999999999534,545.6000000021886,545.6000000021886,533.1999999999534,545.6000000021886,1,545.6000000021886,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
147,1741087843311,04/03/2025 11:30:43,1741087843311,0,04/03/2025 11:30:43,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,9,probe_physical,Return to physical text,5jjhzp,2,continue,,19620.10000000149,19616.800000000047,19620.10000000149,19620.10000000149,19616.800000000047,19620.10000000149,1,19620.10000000149,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
148,1741087843999,04/03/2025 11:30:43,1741087843999,0,04/03/2025 11:30:43,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,10,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,691.3000000014435,683.3000000000466,691.3000000014435,691.3000000014435,683.3000000000466,691.3000000014435,1,691.3000000014435,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
149,1741087859151,04/03/2025 11:30:59,1741087859151,0,04/03/2025 11:30:59,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,10,probe_physical,Return to physical text,5jjhzp,2,continue,,15160.200000000652,15150.09999999986,15160.200000000652,15160.200000000652,15150.09999999986,15160.200000000652,1,15160.200000000652,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
