Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-1lbn,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
49,1741098307735,04/03/2025 14:25:07,1741098307735,0,04/03/2025 14:25:07,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,10,probe_physical,Return to physical text,5jjhzp,2,continue,,1319.5999999984633,1316.6999999999534,1319.5999999984633,1319.5999999984633,1316.6999999999534,1319.5999999984633,1,1319.5999999984633,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
50,1741098333207,04/03/2025 14:25:33,1741098333207,0,04/03/2025 14:25:33,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,11,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,25475.19999999553,25466.599999999977,25475.19999999553,25475.19999999553,25466.599999999977,25475.19999999553,1,25475.19999999553,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
51,1741098334415,04/03/2025 14:25:34,1741098334415,0,04/03/2025 14:25:34,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,11,probe_physical,Return to physical text,5jjhzp,2,continue,,1216.1999999999534,1200.0999999999767,1216.1999999999534,1216.1999999999534,1200.0999999999767,1216.1999999999534,1,1216.1999999999534,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
52,1741098364671,04/03/2025 14:26:04,1741098364671,0,04/03/2025 14:26:04,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,12,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,30272.999999995576,30266.70000000007,30272.999999995576,30272.999999995576,30266.70000000007,30272.999999995576,1,30272.999999995576,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
53,1741098366239,04/03/2025 14:26:06,1741098366239,0,04/03/2025 14:26:06,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,12,probe_physical,Return to physical text,5jjhzp,2,continue,,1573.4999999984866,1567.4000000000233,1573.4999999984866,1573.4999999984866,1567.4000000000233,1573.4999999984866,1,1573.4999999984866,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
54,1741098375047,04/03/2025 14:26:15,1741098375047,0,04/03/2025 14:26:15,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,8814.499999996973,8799.399999999907,8814.499999996973,8814.499999996973,8799.399999999907,8814.499999996973,1,8814.499999996973,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,, ,,,,,,,,,,,,,,,
55,1741098382919,04/03/2025 14:26:22,1741098382919,0,04/03/2025 14:26:22,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,13,comprehension,Comprehension questions,ers3wv,1,response,b,7886.899999994086,7883.20000000007,7886.899999994086,7886.899999994086,7883.20000000007,7886.899999994086,1,7886.899999994086,0,0,,Click Response,response A,2,object-66,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,,
56,1741098392415,04/03/2025 14:26:32,1741098392415,0,04/03/2025 14:26:32,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,14,comprehension,Comprehension questions,ers3wv,1,response,b,9499.599999999977,9483.400000000023,9499.599999999977,9499.599999999977,9483.400000000023,9499.599999999977,1,9499.599999999977,0,0,,Click Response,response C,4,object-68,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,,
57,1741098413247,04/03/2025 14:26:53,1741098413247,0,04/03/2025 14:26:53,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,15,comprehension,Comprehension questions,ers3wv,1,response,c,20848.199999999953,20833.300000000047,20848.199999999953,20848.199999999953,20833.300000000047,20848.199999999953,1,20848.199999999953,0,0,,Click Response,response C,4,object-68,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,,
58,1741098427023,04/03/2025 14:27:07,1741098427023,0,04/03/2025 14:27:07,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,16,comprehension,Comprehension questions,ers3wv,1,response,d,13790.999999993946,13783.399999999907,13790.999999993946,13790.999999993946,13783.399999999907,13790.999999993946,1,13790.999999993946,0,0,,Click Response,response C,4,object-68,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,,
59,1741098428655,04/03/2025 14:27:08,1741098428655,0,04/03/2025 14:27:08,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,4,passages,Sentences,3emlxf,1,response,space,1639.5999999940395,1633.3999999999069,1639.5999999940395,1639.5999999940395,1633.3999999999069,1639.5999999940395,1,1639.5999999940395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 7,,,,,,,,,,,,,,,,,
60,1741098456824,04/03/2025 14:27:36,1741098456824,0,04/03/2025 14:27:36,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,13,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,28175.299999995623,28166.90000000014,28175.299999995623,28175.299999995623,28166.90000000014,28175.299999995623,1,28175.299999995623,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
61,1741098457599,04/03/2025 14:27:37,1741098457599,0,04/03/2025 14:27:37,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,13,probe_physical,Return to physical text,5jjhzp,2,continue,,783.8999999954831,783,783.8999999954831,783.8999999954831,783,783.8999999954831,1,783.8999999954831,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
62,1741098539847,04/03/2025 14:28:59,1741098539847,0,04/03/2025 14:28:59,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,14,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,82248.39999999548,82233.80000000005,82248.39999999548,82248.39999999548,82233.80000000005,82248.39999999548,1,82248.39999999548,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
63,1741098540847,04/03/2025 14:29:00,1741098540847,0,04/03/2025 14:29:00,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,14,probe_physical,Return to physical text,5jjhzp,2,continue,,1014.6999999969266,999.7999999998137,1014.6999999969266,1014.6999999969266,999.7999999998137,1014.6999999969266,1,1014.6999999969266,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
64,1741098543335,04/03/2025 14:29:03,1741098543335,0,04/03/2025 14:29:03,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2502.899999997113,2500,2502.899999997113,2502.899999997113,2500,2502.899999997113,1,2502.899999997113,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
65,1741098550351,04/03/2025 14:29:10,1741098550351,0,04/03/2025 14:29:10,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,17,comprehension,Comprehension questions,ers3wv,1,response,a,7018.699999994133,7016.700000000186,7018.699999994133,7018.699999994133,7016.700000000186,7018.699999994133,1,7018.699999994133,0,0,,Click Response,response C,4,object-68,comprehension,,,7,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,,
66,1741098550759,04/03/2025 14:29:10,1741098550759,0,04/03/2025 14:29:10,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,18,comprehension,Comprehension questions,ers3wv,1,response,a,409.9999999939464,399.89999999990687,409.9999999939464,409.9999999939464,399.89999999990687,409.9999999939464,1,409.9999999939464,0,0,,Click Response,response C,4,object-68,comprehension,,,7,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,,
67,1741098574175,04/03/2025 14:29:34,1741098574175,0,04/03/2025 14:29:34,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,19,comprehension,Comprehension questions,ers3wv,1,response,b,23426.5,23416.800000000047,23426.5,23426.5,23416.800000000047,23426.5,1,23426.5,0,0,,Click Response,response B,3,object-67,comprehension,,,7,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,,
68,1741098588455,04/03/2025 14:29:48,1741098588455,0,04/03/2025 14:29:48,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,20,comprehension,Comprehension questions,ers3wv,1,response,c,14289.499999996973,14283.300000000047,14289.499999996973,14289.499999996973,14283.300000000047,14289.499999996973,1,14289.499999996973,0,0,,Click Response,response A,2,object-66,comprehension,,,7,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,,
69,1741098592855,04/03/2025 14:29:52,1741098592855,0,04/03/2025 14:29:52,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,11,instr_passages,Text,zppu2h,1,response,space,4406.399999999907,4400.09999999986,4406.399999999907,4406.399999999907,4400.09999999986,4406.399999999907,1,4406.399999999907,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,You will now move onto the online reading task.<br><br> This will be completed entirely on the computer.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
70,1741098600631,04/03/2025 14:30:00,1741098600631,0,04/03/2025 14:30:00,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,12,instr_passages,Text,zppu2h,1,response,space,7781.899999994086,7766.699999999953,7781.899999994086,7781.899999994086,7766.699999999953,7781.899999994086,1,7781.899999994086,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this online task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
71,1741098602703,04/03/2025 14:30:02,1741098602703,0,04/03/2025 14:30:02,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,13,instr_passages,Text,zppu2h,1,response,space,2087.100000000093,2083.2000000001863,2087.100000000093,2087.100000000093,2083.2000000001863,2087.100000000093,1,2087.100000000093,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
72,1741098609119,04/03/2025 14:30:09,1741098609119,0,04/03/2025 14:30:09,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,14,instr_passages,Text,zppu2h,1,response,space,6420.0999999954365,6416.799999999814,6420.0999999954365,6420.0999999954365,6416.799999999814,6420.0999999954365,1,6420.0999999954365,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
73,1741098610198,04/03/2025 14:30:10,1741098610198,0,04/03/2025 14:30:10,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,15,instr_passages,Text,zppu2h,1,response,space,1082.499999998603,1066.5,1082.499999998603,1082.499999998603,1066.5,1082.499999998603,1,1082.499999998603,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,,
74,1741098611487,04/03/2025 14:30:11,1741098611487,0,04/03/2025 14:30:11,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,5,passages,Sentences,3emlxf,1,response,space,1304.999999998603,1300.2000000001863,1304.999999998603,1304.999999998603,1300.2000000001863,1304.999999998603,1,1304.999999998603,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Difficult,1,2,,,,,,,,,,,,,
75,1741098621175,04/03/2025 14:30:21,1741098621175,0,04/03/2025 14:30:21,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,6,passages,Sentences,3emlxf,1,response,space,9692.499999993946,9683.199999999953,9692.499999993946,9692.499999993946,9683.199999999953,9692.499999993946,1,9692.499999993946,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The performance of those business activities that direct the flow of goods and services from producer to consumer or user is called marketing. ,0,Difficult,1,2,,,,,,,,,,,,,
76,1741098624055,04/03/2025 14:30:24,1741098624055,0,04/03/2025 14:30:24,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,7,passages,Sentences,3emlxf,1,response,space,2889.299999993993,2883.3000000000466,2889.299999993993,2889.299999993993,2883.3000000000466,2889.299999993993,1,2889.299999993993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,Marketing is the connecting link between the producer and the consumer or user.,0,Difficult,1,2,,,,,,,,,,,,,
77,1741098626463,04/03/2025 14:30:26,1741098626463,0,04/03/2025 14:30:26,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,8,passages,Sentences,3emlxf,1,response,space,2413.9999999939464,2400.2999999998137,2413.9999999939464,2413.9999999939464,2400.2999999998137,2413.9999999939464,1,2413.9999999939464,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,Production and consumption are brought together by the marketing system.,0,Difficult,1,2,,,,,,,,,,,,,
78,1741098635047,04/03/2025 14:30:35,1741098635047,0,04/03/2025 14:30:35,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,9,passages,Sentences,3emlxf,1,response,space,8598.199999994133,8583.100000000093,8598.199999994133,8598.199999994133,8583.100000000093,8598.199999994133,1,8598.199999994133,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,Wholesaling or retailing activities are directly engaged in by approximately one in every six gainfully employed persons.,0,Difficult,1,2,,,,,,,,,,,,,
79,1741098641191,04/03/2025 14:30:41,1741098641191,0,04/03/2025 14:30:41,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,10,passages,Sentences,3emlxf,1,response,space,6158.69999999553,6150,6158.69999999553,6158.69999999553,6150,6158.69999999553,1,6158.69999999553,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,"This ratio does not take into account other persons who are serving marketing through transportation, communication, and office vocations.",0,Difficult,1,2,,,,,,,,,,,,,
80,1741098647551,04/03/2025 14:30:47,1741098647551,0,04/03/2025 14:30:47,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,11,passages,Sentences,3emlxf,1,response,space,6368.79999999702,6366.699999999953,6368.79999999702,6368.79999999702,6366.699999999953,6368.79999999702,1,6368.79999999702,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,Opportunities for many kinds of positions requiring a wide range of skills and abilities is provided by marketing.,0,Difficult,1,2,,,,,,,,,,,,,
81,1741098651903,04/03/2025 14:30:51,1741098651903,0,04/03/2025 14:30:51,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,12,passages,Sentences,3emlxf,1,response,space,4353.899999994086,4350.600000000093,4353.899999994086,4353.899999994086,4350.600000000093,4353.899999994086,1,4353.899999994086,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,"Although one naturally thinks of merchandising as being the primary occupation in marketing, there are opportunities in management, advertising, market and product research, and purchasing.",0,Difficult,1,2,,,,,,,,,,,,,
82,1741098655383,04/03/2025 14:30:55,1741098655383,0,04/03/2025 14:30:55,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,13,passages,Sentences,3emlxf,1,response,space,3484.0999999984633,3482.8000000000466,3484.0999999984633,3484.0999999984633,3482.8000000000466,3484.0999999984633,1,3484.0999999984633,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"The economic well-being of one’s country is determined largely by productivity, consumption, and employment. ",1,Difficult,1,2,,,,,,,,,,,,,
83,1741098657279,04/03/2025 14:30:57,1741098657279,0,04/03/2025 14:30:57,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,probe,Thought probe,muxvwp,1,response,On Task,1897.0999999954365,1883.2999999998137,1897.0999999954365,1897.0999999954365,1883.2999999998137,1897.0999999954365,1,1897.0999999954365,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
84,1741098660127,04/03/2025 14:31:00,1741098660127,0,04/03/2025 14:31:00,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,14,passages,Sentences,3emlxf,1,response,space,2861.6999999941327,2850.100000000093,2861.6999999941327,2861.6999999941327,2850.100000000093,2861.6999999941327,1,2861.6999999941327,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,All three are affected by the efficiency of the marketing process.,0,Difficult,1,2,,,,,,,,,,,,,
85,1741098663127,04/03/2025 14:31:03,1741098663127,0,04/03/2025 14:31:03,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,15,passages,Sentences,3emlxf,1,response,space,3011,2999.8000000000466,3011,3011,2999.8000000000466,3011,1,3011,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"If marketing stimulates appetite, people will consume goods at a high rate.",0,Difficult,1,2,,,,,,,,,,,,,
86,1741098669767,04/03/2025 14:31:09,1741098669767,0,04/03/2025 14:31:09,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,16,passages,Sentences,3emlxf,1,response,space,6651.999999996973,6650.09999999986,6651.999999996973,6651.999999996973,6650.09999999986,6651.999999996973,1,6651.999999996973,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"High consumption requires high productivity to meet the requirements of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Difficult,1,2,,,,,,,,,,,,,
87,1741098670855,04/03/2025 14:31:10,1741098670855,0,04/03/2025 14:31:10,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,2,probe,Thought probe,muxvwp,1,response,On Task,1089.7999999956228,1083.3000000000466,1089.7999999956228,1089.7999999956228,1083.3000000000466,1089.7999999956228,1,1089.7999999956228,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
88,1741098674471,04/03/2025 14:31:14,1741098674471,0,04/03/2025 14:31:14,210469,6,task-j2gm,,44046154,BLIND,12533309,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,17,passages,Sentences,3emlxf,1,response,space,3621.899999994086,3616.8000000000466,3621.899999994086,3621.899999994086,3616.8000000000466,3621.899999994086,1,3621.899999994086,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,"Indirectly, marketing is a key to a high level of economic living for the people.",0,Difficult,1,2,,,,,,,,,,,,,
