Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,branch-s3b7,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Voucher,Store: Prize,branch-dgjt
5,1754043828717,01/08/2025 10:23,1754047428717,1,01/08/2025 12:23,234742,9,questionnaire-rusm,,48474698,BLINDED,13906995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x962,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754043828717,01/08/2025 10:23,1754047428717,1,01/08/2025 12:23,234742,9,questionnaire-rusm,,48474698,BLINDED,13906995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x962,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754043828718,01/08/2025 10:23,1754047428718,1,01/08/2025 12:23,234742,9,questionnaire-rusm,,48474698,BLINDED,13906995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x962,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754043828718,01/08/2025 10:23,1754047428718,1,01/08/2025 12:23,234742,9,questionnaire-rusm,,48474698,BLINDED,13906995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x962,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,2823,,,,,,,Voucher
1,1754046252629,01/08/2025 11:04,1754049852629,1,01/08/2025 13:04,234742,9,questionnaire-rusm,,48475300,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,No Voucher
5,1754046266706,01/08/2025 11:04,1754049866706,1,01/08/2025 13:04,234742,9,questionnaire-rusm,,48475300,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,No,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
6,1754046266706,01/08/2025 11:04,1754049866706,1,01/08/2025 13:04,234742,9,questionnaire-rusm,,48475300,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,2,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
7,1754046266706,01/08/2025 11:04,1754049866706,1,01/08/2025 13:04,234742,9,questionnaire-rusm,,48475300,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,0,,,,,,,,No Voucher
8,1754046266707,01/08/2025 11:04,1754049866707,1,01/08/2025 13:04,234742,9,questionnaire-rusm,,48475300,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,14061,,,,,,,No Voucher
1,1754047669568,01/08/2025 11:27,1754051269568,1,01/08/2025 13:27,234742,9,questionnaire-rusm,,48475735,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x566,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754047673389,01/08/2025 11:27,1754051273389,1,01/08/2025 13:27,234742,9,questionnaire-rusm,,48475735,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x566,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754047673390,01/08/2025 11:27,1754051273390,1,01/08/2025 13:27,234742,9,questionnaire-rusm,,48475735,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x566,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754047673390,01/08/2025 11:27,1754051273390,1,01/08/2025 13:27,234742,9,questionnaire-rusm,,48475735,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x566,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754047673390,01/08/2025 11:27,1754051273390,1,01/08/2025 13:27,234742,9,questionnaire-rusm,,48475735,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x566,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,3804,,,,,,,Voucher
1,1754050152571,01/08/2025 12:09,1754053752571,1,01/08/2025 14:09,234742,9,questionnaire-rusm,,48476753,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,No Voucher
5,1754050158043,01/08/2025 12:09,1754053758043,1,01/08/2025 14:09,234742,9,questionnaire-rusm,,48476753,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,No,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
6,1754050158043,01/08/2025 12:09,1754053758043,1,01/08/2025 14:09,234742,9,questionnaire-rusm,,48476753,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,2,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
7,1754050158043,01/08/2025 12:09,1754053758043,1,01/08/2025 14:09,234742,9,questionnaire-rusm,,48476753,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,0,,,,,,,,No Voucher
8,1754050158043,01/08/2025 12:09,1754053758043,1,01/08/2025 14:09,234742,9,questionnaire-rusm,,48476753,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,5444,,,,,,,No Voucher
1,1754050227641,01/08/2025 12:10,1754053827641,1,01/08/2025 14:10,234742,9,questionnaire-rusm,,48476780,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x840,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754050234905,01/08/2025 12:10,1754053834905,1,01/08/2025 14:10,234742,9,questionnaire-rusm,,48476780,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x840,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754050234905,01/08/2025 12:10,1754053834905,1,01/08/2025 14:10,234742,9,questionnaire-rusm,,48476780,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x840,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754050234905,01/08/2025 12:10,1754053834905,1,01/08/2025 14:10,234742,9,questionnaire-rusm,,48476780,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x840,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754050234905,01/08/2025 12:10,1754053834905,1,01/08/2025 14:10,234742,9,questionnaire-rusm,,48476780,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x840,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,7253,,,,,,,Voucher
1,1754053705010,01/08/2025 13:08,1754057305010,1,01/08/2025 15:08,234742,9,questionnaire-rusm,,48478296,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754053709844,01/08/2025 13:08,1754057309844,1,01/08/2025 15:08,234742,9,questionnaire-rusm,,48478296,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754053709844,01/08/2025 13:08,1754057309844,1,01/08/2025 15:08,234742,9,questionnaire-rusm,,48478296,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754053709845,01/08/2025 13:08,1754057309845,1,01/08/2025 15:08,234742,9,questionnaire-rusm,,48478296,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754053709845,01/08/2025 13:08,1754057309845,1,01/08/2025 15:08,234742,9,questionnaire-rusm,,48478296,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,4820,,,,,,,Voucher
1,1754065067537,01/08/2025 16:17,1754068667537,1,01/08/2025 18:17,234742,9,questionnaire-rusm,,48483114,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754065087587,01/08/2025 16:18,1754068687587,1,01/08/2025 18:18,234742,9,questionnaire-rusm,,48483114,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754065087587,01/08/2025 16:18,1754068687587,1,01/08/2025 18:18,234742,9,questionnaire-rusm,,48483114,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754065087587,01/08/2025 16:18,1754068687587,1,01/08/2025 18:18,234742,9,questionnaire-rusm,,48483114,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754065087587,01/08/2025 16:18,1754068687587,1,01/08/2025 18:18,234742,9,questionnaire-rusm,,48483114,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,20040,,,,,,,Voucher
1,1754067424533,01/08/2025 16:57,1754071024533,1,01/08/2025 18:57,234742,9,questionnaire-rusm,,48483625,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754067427737,01/08/2025 16:57,1754071027737,1,01/08/2025 18:57,234742,9,questionnaire-rusm,,48483625,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754067427737,01/08/2025 16:57,1754071027737,1,01/08/2025 18:57,234742,9,questionnaire-rusm,,48483625,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754067427738,01/08/2025 16:57,1754071027738,1,01/08/2025 18:57,234742,9,questionnaire-rusm,,48483625,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754067427738,01/08/2025 16:57,1754071027738,1,01/08/2025 18:57,234742,9,questionnaire-rusm,,48483625,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,3192,,,,,,,Voucher
1,1754068605869,01/08/2025 17:16,1754072205869,1,01/08/2025 19:16,234742,9,questionnaire-rusm,,48483798,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,No Voucher
5,1754068610451,01/08/2025 17:16,1754072210451,1,01/08/2025 19:16,234742,9,questionnaire-rusm,,48483798,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,No,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
6,1754068610451,01/08/2025 17:16,1754072210451,1,01/08/2025 19:16,234742,9,questionnaire-rusm,,48483798,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,2,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
7,1754068610452,01/08/2025 17:16,1754072210452,1,01/08/2025 19:16,234742,9,questionnaire-rusm,,48483798,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,0,,,,,,,,No Voucher
8,1754068610453,01/08/2025 17:16,1754072210453,1,01/08/2025 19:16,234742,9,questionnaire-rusm,,48483798,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,4526,,,,,,,No Voucher
1,1754126572332,02/08/2025 09:22,1754130172332,1,02/08/2025 11:22,234742,9,questionnaire-rusm,,48488433,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754126577853,02/08/2025 09:22,1754130177853,1,02/08/2025 11:22,234742,9,questionnaire-rusm,,48488433,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754126577853,02/08/2025 09:22,1754130177853,1,02/08/2025 11:22,234742,9,questionnaire-rusm,,48488433,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754126577853,02/08/2025 09:22,1754130177853,1,02/08/2025 11:22,234742,9,questionnaire-rusm,,48488433,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754126577853,02/08/2025 09:22,1754130177853,1,02/08/2025 11:22,234742,9,questionnaire-rusm,,48488433,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,5499,,,,,,,Voucher
1,1754166727555,02/08/2025 20:32,1754170327555,1,02/08/2025 22:32,234742,9,questionnaire-rusm,,48493225,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754166737458,02/08/2025 20:32,1754170337458,1,02/08/2025 22:32,234742,9,questionnaire-rusm,,48493225,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754166737458,02/08/2025 20:32,1754170337458,1,02/08/2025 22:32,234742,9,questionnaire-rusm,,48493225,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754166737458,02/08/2025 20:32,1754170337458,1,02/08/2025 22:32,234742,9,questionnaire-rusm,,48493225,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754166737458,02/08/2025 20:32,1754170337458,1,02/08/2025 22:32,234742,9,questionnaire-rusm,,48493225,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,9893,,,,,,,Voucher
1,1754257438949,03/08/2025 21:43,1754261038949,1,03/08/2025 23:43,234742,9,questionnaire-rusm,,48501595,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754257444028,03/08/2025 21:44,1754261044028,1,03/08/2025 23:44,234742,9,questionnaire-rusm,,48501595,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754257444028,03/08/2025 21:44,1754261044028,1,03/08/2025 23:44,234742,9,questionnaire-rusm,,48501595,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754257444028,03/08/2025 21:44,1754261044028,1,03/08/2025 23:44,234742,9,questionnaire-rusm,,48501595,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754257444029,03/08/2025 21:44,1754261044029,1,03/08/2025 23:44,234742,9,questionnaire-rusm,,48501595,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,5069,,,,,,,Voucher
1,1754310430462,04/08/2025 12:27,1754314030462,1,04/08/2025 14:27,234742,9,questionnaire-rusm,,48515621,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754310432746,04/08/2025 12:27,1754314032746,1,04/08/2025 14:27,234742,9,questionnaire-rusm,,48515621,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754310432746,04/08/2025 12:27,1754314032746,1,04/08/2025 14:27,234742,9,questionnaire-rusm,,48515621,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754310432746,04/08/2025 12:27,1754314032746,1,04/08/2025 14:27,234742,9,questionnaire-rusm,,48515621,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754310432747,04/08/2025 12:27,1754314032747,1,04/08/2025 14:27,234742,9,questionnaire-rusm,,48515621,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,2266,,,,,,,Voucher
1,1754313976942,04/08/2025 13:26,1754317576942,1,04/08/2025 15:26,234742,9,questionnaire-rusm,,48517327,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1504x868,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754313981809,04/08/2025 13:26,1754317581809,1,04/08/2025 15:26,234742,9,questionnaire-rusm,,48517327,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1504x868,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754313981809,04/08/2025 13:26,1754317581809,1,04/08/2025 15:26,234742,9,questionnaire-rusm,,48517327,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1504x868,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754313981809,04/08/2025 13:26,1754317581809,1,04/08/2025 15:26,234742,9,questionnaire-rusm,,48517327,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1504x868,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754313981810,04/08/2025 13:26,1754317581810,1,04/08/2025 15:26,234742,9,questionnaire-rusm,,48517327,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1504x868,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,4837,,,,,,,Voucher
1,1754315660542,04/08/2025 13:54,1754319260542,1,04/08/2025 15:54,234742,9,questionnaire-rusm,,48517952,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754315663490,04/08/2025 13:54,1754319263490,1,04/08/2025 15:54,234742,9,questionnaire-rusm,,48517952,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
