Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
110,1741793228464,12/03/2025 15:27:08,1741793228464,0,12/03/2025 15:27:08,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,30,passages,Sentences,3emlxf,1,response,space,6188.800000000047,6183.40000000014,6188.800000000047,6188.800000000047,6183.40000000014,6188.800000000047,1,6188.800000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"By the time Viking I touched down on the Plain of Chryse in August, few seemed to care at all.",0,Difficult,1,2,,,,,,,,,,,,,
111,1741793240481,12/03/2025 15:27:20,1741793240481,0,12/03/2025 15:27:20,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,31,passages,Sentences,3emlxf,1,response,space,12021.799999998417,12016.59999999986,12021.799999998417,12021.799999998417,12016.59999999986,12021.799999998417,1,12021.799999998417,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,"J. Richard Keefe, one of the Viking scientists, declared himself “disgusted” at what he called the “blasé…apathetic” public response and the skimpy television coverage of what was certainly one of the magnificent scientific and technical accomplishments in human history.",0,Difficult,1,2,,,,,,,,,,,,,
112,1741793241801,12/03/2025 15:27:21,1741793241801,0,12/03/2025 15:27:21,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1325.8000000000466,1316.6000000000931,1325.8000000000466,1325.8000000000466,1316.6000000000931,1325.8000000000466,1,1325.8000000000466,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
113,1741793251760,12/03/2025 15:27:31,1741793251760,0,12/03/2025 15:27:31,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,25,comprehension,Comprehension questions,ers3wv,1,response,b,9968.199999999953,9966.699999999953,9968.199999999953,9968.199999999953,9966.699999999953,9968.199999999953,1,9968.199999999953,0,0,,Click Response,response D,5,object-69,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,,
114,1741793257600,12/03/2025 15:27:37,1741793257600,0,12/03/2025 15:27:37,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,26,comprehension,Comprehension questions,ers3wv,1,response,a,5841.30000000447,5833.399999999907,5841.30000000447,5841.30000000447,5833.399999999907,5841.30000000447,1,5841.30000000447,0,0,,Click Response,response B,3,object-67,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,,
115,1741793268512,12/03/2025 15:27:48,1741793268512,0,12/03/2025 15:27:48,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,27,comprehension,Comprehension questions,ers3wv,1,response,a,10919.999999998603,10916.700000000186,10919.999999998603,10919.999999998603,10916.700000000186,10919.999999998603,1,10919.999999998603,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,,
116,1741793282680,12/03/2025 15:28:02,1741793282680,0,12/03/2025 15:28:02,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,28,comprehension,Comprehension questions,ers3wv,1,response,d,14171.399999999907,14166.799999999814,14171.399999999907,14171.399999999907,14166.799999999814,14171.399999999907,1,14171.399999999907,0,0,,Click Response,response D,5,object-69,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,,
117,1741793284520,12/03/2025 15:28:04,1741793284520,0,12/03/2025 15:28:04,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,32,passages,Sentences,3emlxf,1,response,space,1844.4000000045635,1833.2000000001863,1844.4000000045635,1844.4000000045635,1833.2000000001863,1844.4000000045635,1,1844.4000000045635,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,0,Passage 6,0,Difficult,1,2,,,,,,,,,,,,,
118,1741793286793,12/03/2025 15:28:06,1741793286793,0,12/03/2025 15:28:06,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,33,passages,Sentences,3emlxf,1,response,space,2283.3000000000466,2266.6999999999534,2283.3000000000466,2283.3000000000466,2266.6999999999534,2283.3000000000466,1,2283.3000000000466,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,1,Local governments were our first governments.,1,Difficult,1,2,,,,,,,,,,,,,
119,1741793292065,12/03/2025 15:28:12,1741793292065,0,12/03/2025 15:28:12,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,7,probe,Thought probe,muxvwp,1,response,On Task,5288.800000001444,5283.399999999907,5288.800000001444,5288.800000001444,5283.399999999907,5288.800000001444,1,5288.800000001444,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
120,1741793298273,12/03/2025 15:28:18,1741793298273,0,12/03/2025 15:28:18,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,34,passages,Sentences,3emlxf,1,response,space,6214.000000003027,6200,6214.000000003027,6214.000000003027,6200,6214.000000003027,1,6214.000000003027,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,2,The primitive tribe that chose the strongest man to be its chief and the oldest men to form a council was establishing local government.,0,Difficult,1,2,,,,,,,,,,,,,
121,1741793300553,12/03/2025 15:28:20,1741793300553,0,12/03/2025 15:28:20,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,35,passages,Sentences,3emlxf,1,response,space,2293.4000000015367,2283.100000000093,2293.4000000015367,2293.4000000015367,2283.100000000093,2293.4000000015367,1,2293.4000000015367,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,3,"It was seeking a better, safer life.",0,Difficult,1,2,,,,,,,,,,,,,
122,1741793309656,12/03/2025 15:28:29,1741793309656,0,12/03/2025 15:28:29,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,36,passages,Sentences,3emlxf,1,response,space,9114.199999999953,9100.300000000047,9114.199999999953,9114.199999999953,9100.300000000047,9114.199999999953,1,9114.199999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,4,"In the same way, the need for rules and leaders was realized by the first English settlers who landed at Jamestown, Virginia, in 1607.",0,Difficult,1,2,,,,,,,,,,,,,
123,1741793312752,12/03/2025 15:28:32,1741793312752,0,12/03/2025 15:28:32,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,37,passages,Sentences,3emlxf,1,response,space,3109.899999999907,3099.899999999907,3109.899999999907,3109.899999999907,3099.899999999907,3109.899999999907,1,3109.899999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,5,"At first, the settlers at Jamestown had to shepherd themselves.",0,Difficult,1,2,,,,,,,,,,,,,
124,1741793318617,12/03/2025 15:28:38,1741793318617,0,12/03/2025 15:28:38,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,38,passages,Sentences,3emlxf,1,response,space,5874.5,5866.600000000093,5874.5,5874.5,5866.600000000093,5874.5,1,5874.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,6,"The colonists searched for gold, and had to find their own sustenance and provide their own sanctuary. ",0,Difficult,1,2,,,,,,,,,,,,,
125,1741793324937,12/03/2025 15:28:44,1741793324937,0,12/03/2025 15:28:44,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,39,passages,Sentences,3emlxf,1,response,space,6328.200000004377,6317.09999999986,6328.200000004377,6328.200000004377,6317.09999999986,6328.200000004377,1,6328.200000004377,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Difficult,1,2,,,,,,,,,,,,,
126,1741793326200,12/03/2025 15:28:46,1741793326200,0,12/03/2025 15:28:46,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,8,probe,Thought probe,muxvwp,1,response,Unintentional,1274.3000000000466,1266.5,1274.3000000000466,1274.3000000000466,1266.5,1274.3000000000466,1,1274.3000000000466,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
127,1741793328737,12/03/2025 15:28:48,1741793328737,0,12/03/2025 15:28:48,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,40,passages,Sentences,3emlxf,1,response,space,2543.9000000015367,2533.100000000093,2543.9000000015367,2543.9000000015367,2533.100000000093,2543.9000000015367,1,2543.9000000015367,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,8,A council to make laws for the colony was formed by the settlers.,0,Difficult,1,2,,,,,,,,,,,,,
128,1741793331617,12/03/2025 15:28:51,1741793331617,0,12/03/2025 15:28:51,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,41,passages,Sentences,3emlxf,1,response,space,2891.500000004424,2883.3000000000466,2891.500000004424,2891.500000004424,2883.3000000000466,2891.500000004424,1,2891.500000004424,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,9,Captain John Smith was chosen as president of the council to see that the laws were implemented.,0,Difficult,1,2,,,,,,,,,,,,,
129,1741793333880,12/03/2025 15:28:53,1741793333880,0,12/03/2025 15:28:53,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,42,passages,Sentences,3emlxf,1,response,space,2271.200000004377,2266.7999999998137,2271.200000004377,2271.200000004377,2266.7999999998137,2271.200000004377,1,2271.200000004377,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,10,This government at Jamestown was the first local government in America.,1,Difficult,1,2,,,,,,,,,,,,,
130,1741793335944,12/03/2025 15:28:55,1741793335944,0,12/03/2025 15:28:55,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,9,probe,Thought probe,muxvwp,1,response,Unintentional,2068.499999998603,2066.5,2068.499999998603,2068.499999998603,2066.5,2068.499999998603,1,2068.499999998603,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
131,1741793338104,12/03/2025 15:28:58,1741793338104,0,12/03/2025 15:28:58,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,43,passages,Sentences,3emlxf,1,response,space,2161.600000000093,2150,2161.600000000093,2161.600000000093,2150,2161.600000000093,1,2161.600000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,11,"Today, local government is still the first and most important government in our lives.",0,Difficult,1,2,,,,,,,,,,,,,
132,1741793340288,12/03/2025 15:29:00,1741793340288,0,12/03/2025 15:29:00,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,44,passages,Sentences,3emlxf,1,response,space,2195.9000000045635,2183.600000000093,2195.9000000045635,2195.9000000045635,2183.600000000093,2195.9000000045635,1,2195.9000000045635,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,12,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Difficult,1,2,,,,,,,,,,,,,
133,1741793341400,12/03/2025 15:29:01,1741793341400,0,12/03/2025 15:29:01,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,10,probe,Thought probe,muxvwp,1,response,Unintentional,1124.3000000044703,1116.3999999999069,1124.3000000044703,1124.3000000044703,1116.3999999999069,1124.3000000044703,1,1124.3000000044703,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
134,1741793344257,12/03/2025 15:29:04,1741793344257,0,12/03/2025 15:29:04,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,45,passages,Sentences,3emlxf,1,response,space,2864.7000000015832,2850.100000000093,2864.7000000015832,2864.7000000015832,2850.100000000093,2864.7000000015832,1,2864.7000000015832,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,13,"Schools, libraries, and other important services are provided to us by local government.",0,Difficult,1,2,,,,,,,,,,,,,
135,1741793349168,12/03/2025 15:29:09,1741793349168,0,12/03/2025 15:29:09,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,4925.89999999851,4916.899999999907,4925.89999999851,4925.89999999851,4916.899999999907,4925.89999999851,1,4925.89999999851,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
136,1741793351240,12/03/2025 15:29:11,1741793351240,0,12/03/2025 15:29:11,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,29,comprehension,Comprehension questions,ers3wv,1,response,d,2080.999999998603,2066.5,2080.999999998603,2080.999999998603,2066.5,2080.999999998603,1,2080.999999998603,0,0,,Click Response,response A,2,object-66,comprehension,,,6,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,,
137,1741793355345,12/03/2025 15:29:15,1741793355345,0,12/03/2025 15:29:15,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,30,comprehension,Comprehension questions,ers3wv,1,response,c,4118.800000003073,4116.600000000093,4118.800000003073,4118.800000003073,4116.600000000093,4118.800000003073,1,4118.800000003073,0,0,,Click Response,response C,4,object-68,comprehension,,,6,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,,
138,1741793361873,12/03/2025 15:29:21,1741793361873,0,12/03/2025 15:29:21,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,31,comprehension,Comprehension questions,ers3wv,1,response,d,6530.39999999851,6516.699999999953,6530.39999999851,6530.39999999851,6516.699999999953,6530.39999999851,1,6530.39999999851,0,0,,Click Response,response B,3,object-67,comprehension,,,6,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,,
139,1741793368345,12/03/2025 15:29:28,1741793368345,0,12/03/2025 15:29:28,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,32,comprehension,Comprehension questions,ers3wv,1,response,d,6486.300000000047,6483.300000000047,6486.300000000047,6486.300000000047,6483.300000000047,6486.300000000047,1,6486.300000000047,0,0,,Click Response,response E,6,object-70,comprehension,,,6,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,,
140,1741793369417,12/03/2025 15:29:29,1741793369417,0,12/03/2025 15:29:29,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,46,passages,Sentences,3emlxf,1,response,space,1074.5,1066.6999999999534,1074.5,1074.5,1066.6999999999534,1074.5,1,1074.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,0,Passage 8,0,Difficult,1,2,,,,,,,,,,,,,
141,1741793374258,12/03/2025 15:29:34,1741793374258,0,12/03/2025 15:29:34,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,47,passages,Sentences,3emlxf,1,response,space,4848.500000003027,4833.300000000047,4848.500000003027,4848.500000003027,4833.300000000047,4848.500000003027,1,4848.500000003027,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,1,The key to the design called experimental is assignment of subjects to conditions randomly. ,0,Difficult,1,2,,,,,,,,,,,,,
142,1741793378832,12/03/2025 15:29:38,1741793378832,0,12/03/2025 15:29:38,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,48,passages,Sentences,3emlxf,1,response,space,4589.89999999851,4583.800000000047,4589.89999999851,4589.89999999851,4583.800000000047,4589.89999999851,1,4589.89999999851,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,2,By the influence on the results of some extraneous variable that is tied to or correlated with the variable under investigation is insured against.,0,Difficult,1,2,,,,,,,,,,,,,
143,1741793383473,12/03/2025 15:29:43,1741793383473,0,12/03/2025 15:29:43,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,49,passages,Sentences,3emlxf,1,response,space,4646.800000001444,4633,4646.800000001444,4646.800000001444,4633,4646.800000001444,1,4646.800000001444,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,3,"By contrast with experimental designs, subjects, in correlational designs, in a sense, assign themselves to conditions.",0,Difficult,1,2,,,,,,,,,,,,,
144,1741793390729,12/03/2025 15:29:50,1741793390729,0,12/03/2025 15:29:50,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,50,passages,Sentences,3emlxf,1,response,space,7269.599999998463,7266.59999999986,7269.599999998463,7269.599999998463,7266.59999999986,7269.599999998463,1,7269.599999998463,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,4,"Thus, in the cancer studies as they have been done, only people who are four-pack-a-day smokers—by their own “choice”—get into a four-pack-a-day condition.",1,Difficult,1,2,,,,,,,,,,,,,
145,1741793392528,12/03/2025 15:29:52,1741793392528,0,12/03/2025 15:29:52,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,11,probe,Thought probe,muxvwp,1,response,On Task,1802.499999998603,1800,1802.499999998603,1802.499999998603,1800,1802.499999998603,1,1802.499999998603,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
146,1741793399753,12/03/2025 15:29:59,1741793399753,0,12/03/2025 15:29:59,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,51,passages,Sentences,3emlxf,1,response,space,7227.200000001583,7216.600000000093,7227.200000001583,7227.200000001583,7216.600000000093,7227.200000001583,1,7227.200000001583,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,5,Whatever the factors are that contribute to a person’s being a heavy smoker surely must also make him different from the typical nonsmoker in other ways.,0,Difficult,1,2,,,,,,,,,,,,,
147,1741793403881,12/03/2025 15:30:03,1741793403881,0,12/03/2025 15:30:03,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,52,passages,Sentences,3emlxf,1,response,space,4138.20000000298,4133.399999999907,4138.20000000298,4138.20000000298,4133.399999999907,4138.20000000298,1,4138.20000000298,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,6,"Hence the ambiguity of interpretation in correlational designs, and hence the virtue of experimental designs.",1,Difficult,1,2,,,,,,,,,,,,,
148,1741793404928,12/03/2025 15:30:04,1741793404928,0,12/03/2025 15:30:04,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,12,probe,Thought probe,muxvwp,1,response,Unintentional,1052.499999998603,1050.1000000000931,1052.499999998603,1052.499999998603,1050.1000000000931,1052.499999998603,1,1052.499999998603,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
149,1741793411665,12/03/2025 15:30:11,1741793411665,0,12/03/2025 15:30:11,201675,16,task-j2gm,,44336633,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,53,passages,Sentences,3emlxf,1,response,space,6738.70000000298,6733.199999999953,6738.70000000298,6738.70000000298,6733.199999999953,6738.70000000298,1,6738.70000000298,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,7,"In the latter case, if assignment to conditions is truly random then prevailing differences among individual subjects cannot confound the results systematically.",0,Difficult,1,2,,,,,,,,,,,,,
