Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
103,1741097766671,04/03/2025 14:16:06,1741097766671,0,04/03/2025 14:16:06,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,53,passages,Sentences,3emlxf,1,response,space,3712.700000001467,3700,3712.700000001467,3712.700000001467,3700,3712.700000001467,1,3712.700000001467,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 1,,,,,,,,,,,,,,,,,
104,1741097799823,04/03/2025 14:16:39,1741097799823,0,04/03/2025 14:16:39,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,33165.399999997,33150.09999999998,33165.399999997,33165.399999997,33150.09999999998,33165.399999997,1,33165.399999997,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
105,1741097801527,04/03/2025 14:16:41,1741097801527,0,04/03/2025 14:16:41,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,probe_physical,Return to physical text,5jjhzp,2,continue,,1718.7999999970198,1716.5999999999767,1718.7999999970198,1718.7999999970198,1716.5999999999767,1718.7999999970198,1,1718.7999999970198,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
106,1741097819551,04/03/2025 14:16:59,1741097819551,0,04/03/2025 14:16:59,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,2,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,18026.500000001513,18016.900000000023,18026.500000001513,18026.500000001513,18016.900000000023,18026.500000001513,1,18026.500000001513,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
107,1741097820831,04/03/2025 14:17:00,1741097820831,0,04/03/2025 14:17:00,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,2,probe_physical,Return to physical text,5jjhzp,2,continue,,1289.6000000014901,1283.1999999999534,1289.6000000014901,1289.6000000014901,1283.1999999999534,1289.6000000014901,1,1289.6000000014901,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
108,1741097908136,04/03/2025 14:18:28,1741097908136,0,04/03/2025 14:18:28,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,3,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,87310.49999999558,87300.30000000005,87310.49999999558,87310.49999999558,87300.30000000005,87310.49999999558,1,87310.49999999558,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
109,1741097909040,04/03/2025 14:18:29,1741097909040,0,04/03/2025 14:18:29,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,3,probe_physical,Return to physical text,5jjhzp,2,continue,,914.3999999985099,900,914.3999999985099,914.3999999985099,900,914.3999999985099,1,914.3999999985099,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
110,1741097917639,04/03/2025 14:18:37,1741097917639,0,04/03/2025 14:18:37,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,4,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,8613.89999999851,8599.800000000047,8613.89999999851,8613.89999999851,8599.800000000047,8613.89999999851,1,8613.89999999851,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
111,1741097918687,04/03/2025 14:18:38,1741097918687,0,04/03/2025 14:18:38,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,4,probe_physical,Return to physical text,5jjhzp,2,continue,,1062.399999995483,1050.0999999999767,1062.399999995483,1062.399999995483,1050.0999999999767,1062.399999995483,1,1062.399999995483,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
112,1741097926792,04/03/2025 14:18:46,1741097926792,0,04/03/2025 14:18:46,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,8116.3999999969965,8100.099999999977,8116.3999999969965,8116.3999999969965,8100.099999999977,8116.3999999969965,1,8116.3999999969965,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
113,1741097927399,04/03/2025 14:18:47,1741097927399,0,04/03/2025 14:18:47,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,probe_physical,Return to physical text,5jjhzp,2,continue,,624.1999999955297,616.5,624.1999999955297,624.1999999955297,616.5,624.1999999955297,1,624.1999999955297,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
114,1741097929575,04/03/2025 14:18:49,1741097929575,0,04/03/2025 14:18:49,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,2183.399999999907,2166.6999999999534,2183.399999999907,2183.399999999907,2166.6999999999534,2183.399999999907,1,2183.399999999907,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
115,1741097931049,04/03/2025 14:18:51,1741097931049,0,04/03/2025 14:18:51,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,probe_physical,Return to physical text,5jjhzp,2,continue,,1490.8000000000466,1483.2000000000698,1490.8000000000466,1490.8000000000466,1483.2000000000698,1490.8000000000466,1,1490.8000000000466,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
116,1741097978664,04/03/2025 14:19:38,1741097978664,0,04/03/2025 14:19:38,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,47621.70000000147,47617,47621.70000000147,47621.70000000147,47617,47621.70000000147,1,47621.70000000147,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
117,1741097979327,04/03/2025 14:19:39,1741097979327,0,04/03/2025 14:19:39,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,probe_physical,Return to physical text,5jjhzp,2,continue,,668.5999999999767,666.6999999999534,668.5999999999767,668.5999999999767,666.6999999999534,668.5999999999767,1,668.5999999999767,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
118,1741098000087,04/03/2025 14:20:00,1741098000087,0,04/03/2025 14:20:00,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,20761.699999997043,20749.800000000047,20761.699999997043,20761.699999997043,20749.800000000047,20761.699999997043,1,20761.699999997043,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
119,1741098005655,04/03/2025 14:20:05,1741098005655,0,04/03/2025 14:20:05,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,17,comprehension,Comprehension questions,ers3wv,1,response,b,5580.099999999977,5566.79999999993,5580.099999999977,5580.099999999977,5566.79999999993,5580.099999999977,1,5580.099999999977,0,0,,Click Response,response A,2,object-66,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,,
120,1741098012672,04/03/2025 14:20:12,1741098012672,0,04/03/2025 14:20:12,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,18,comprehension,Comprehension questions,ers3wv,1,response,a,7029.499999995576,7016.800000000047,7029.499999995576,7029.499999995576,7016.800000000047,7029.499999995576,1,7029.499999995576,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,,
121,1741098055464,04/03/2025 14:20:55,1741098055464,0,04/03/2025 14:20:55,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,19,comprehension,Comprehension questions,ers3wv,1,response,e,42804.69999999553,42800,42804.69999999553,42804.69999999553,42800,42804.69999999553,1,42804.69999999553,0,0,,Click Response,response D,5,object-69,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
122,1741098066760,04/03/2025 14:21:06,1741098066760,0,04/03/2025 14:21:06,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,20,comprehension,Comprehension questions,ers3wv,1,response,c,11300.100000000093,11283.300000000047,11300.100000000093,11300.100000000093,11283.300000000047,11300.100000000093,1,11300.100000000093,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
123,1741098076599,04/03/2025 14:21:16,1741098076599,0,04/03/2025 14:21:16,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,21,comprehension,Comprehension questions,ers3wv,1,response,b,9856.800000001444,9850,9856.800000001444,9856.800000001444,9850,9856.800000001444,1,9856.800000001444,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,,
124,1741098087832,04/03/2025 14:21:27,1741098087832,0,04/03/2025 14:21:27,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,22,comprehension,Comprehension questions,ers3wv,1,response,e,11239.300000001444,11233.5,11239.300000001444,11239.300000001444,11233.5,11239.300000001444,1,11239.300000001444,0,0,,Click Response,response C,4,object-68,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,,
125,1741098108264,04/03/2025 14:21:48,1741098108264,0,04/03/2025 14:21:48,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,23,comprehension,Comprehension questions,ers3wv,1,response,b,20437.899999995483,20433.199999999953,20437.899999995483,20437.899999995483,20433.199999999953,20437.899999995483,1,20437.899999995483,0,0,,Click Response,response C,4,object-68,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,,
126,1741098124048,04/03/2025 14:22:04,1741098124048,0,04/03/2025 14:22:04,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,24,comprehension,Comprehension questions,ers3wv,1,response,a,15788.79999999702,15783.5,15788.79999999702,15788.79999999702,15783.5,15788.79999999702,1,15788.79999999702,0,0,,Click Response,response D,5,object-69,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,,
127,1741098129368,04/03/2025 14:22:09,1741098129368,0,04/03/2025 14:22:09,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,54,passages,Sentences,3emlxf,1,response,space,5325.5,5316.599999999977,5325.5,5325.5,5316.599999999977,5325.5,1,5325.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 3,,,,,,,,,,,,,,,,,
128,1741098183768,04/03/2025 14:23:03,1741098183768,0,04/03/2025 14:23:03,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,54409.00000000151,54400.00000000012,54409.00000000151,54409.00000000151,54400.00000000012,54409.00000000151,1,54409.00000000151,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
129,1741098184312,04/03/2025 14:23:04,1741098184312,0,04/03/2025 14:23:04,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,probe_physical,Return to physical text,5jjhzp,2,continue,,552.500000001397,550.0999999998603,552.500000001397,552.500000001397,550.0999999998603,552.500000001397,1,552.500000001397,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
130,1741098233248,04/03/2025 14:23:53,1741098233248,0,04/03/2025 14:23:53,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,9,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,48938.599999997066,48933.40000000014,48938.599999997066,48938.599999997066,48933.40000000014,48938.599999997066,1,48938.599999997066,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
131,1741098234224,04/03/2025 14:23:54,1741098234224,0,04/03/2025 14:23:54,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,9,probe_physical,Return to physical text,5jjhzp,2,continue,,981.2999999984168,966.6999999999534,981.2999999984168,981.2999999984168,966.6999999999534,981.2999999984168,1,981.2999999984168,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
132,1741098241127,04/03/2025 14:24:01,1741098241127,0,04/03/2025 14:24:01,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6917.999999996973,6916.59999999986,6917.999999996973,6917.999999996973,6916.59999999986,6917.999999996973,1,6917.999999996973,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
133,1741098247648,04/03/2025 14:24:07,1741098247648,0,04/03/2025 14:24:07,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,25,comprehension,Comprehension questions,ers3wv,1,response,c,6522.200000001583,6516.700000000186,6522.200000001583,6522.200000001583,6516.700000000186,6522.200000001583,1,6522.200000001583,0,0,,Click Response,response C,4,object-68,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,,
134,1741098262992,04/03/2025 14:24:22,1741098262992,0,04/03/2025 14:24:22,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,26,comprehension,Comprehension questions,ers3wv,1,response,d,15349.099999995437,15333.399999999907,15349.099999995437,15349.099999995437,15333.399999999907,15349.099999995437,1,15349.099999995437,0,0,,Click Response,response A,2,object-66,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,,
135,1741098272631,04/03/2025 14:24:32,1741098272631,0,04/03/2025 14:24:32,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,27,comprehension,Comprehension questions,ers3wv,1,response,c,9654.79999999702,9649.800000000047,9654.79999999702,9654.79999999702,9649.800000000047,9654.79999999702,1,9654.79999999702,0,0,,Click Response,response B,3,object-67,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,,
136,1741098287113,04/03/2025 14:24:47,1741098287113,0,04/03/2025 14:24:47,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,28,comprehension,Comprehension questions,ers3wv,1,response,e,14486.899999995483,14483.399999999907,14486.899999995483,14486.899999995483,14483.399999999907,14486.899999995483,1,14486.899999995483,0,0,,Click Response,response A,2,object-66,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,,
137,1741098290456,04/03/2025 14:24:50,1741098290456,0,04/03/2025 14:24:50,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,55,passages,Sentences,3emlxf,1,response,space,3346.6999999985565,3333.5,3346.6999999985565,3346.6999999985565,3333.5,3346.6999999985565,1,3346.6999999985565,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 5,,,,,,,,,,,,,,,,,
138,1741098326504,04/03/2025 14:25:26,1741098326504,0,04/03/2025 14:25:26,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,10,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,36061.40000000154,36050,36061.40000000154,36061.40000000154,36050,36061.40000000154,1,36061.40000000154,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
139,1741098327871,04/03/2025 14:25:27,1741098327871,0,04/03/2025 14:25:27,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,10,probe_physical,Return to physical text,5jjhzp,2,continue,,1378.0999999970663,1366.6000000000931,1378.0999999970663,1378.0999999970663,1366.6000000000931,1378.0999999970663,1,1378.0999999970663,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
140,1741098344776,04/03/2025 14:25:44,1741098344776,0,04/03/2025 14:25:44,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,11,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,16916.499999996973,16900.399999999907,16916.499999996973,16916.499999996973,16900.399999999907,16916.499999996973,1,16916.499999996973,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
141,1741098345920,04/03/2025 14:25:45,1741098345920,0,04/03/2025 14:25:45,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,11,probe_physical,Return to physical text,5jjhzp,2,continue,,1160.0999999970663,1149.6999999999534,1160.0999999970663,1160.0999999970663,1149.6999999999534,1160.0999999970663,1,1160.0999999970663,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
142,1741098379088,04/03/2025 14:26:19,1741098379088,0,04/03/2025 14:26:19,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,12,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,33178.10000000009,33166.700000000186,33178.10000000009,33178.10000000009,33166.700000000186,33178.10000000009,1,33178.10000000009,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
143,1741098379968,04/03/2025 14:26:19,1741098379968,0,04/03/2025 14:26:19,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,12,probe_physical,Return to physical text,5jjhzp,2,continue,,891.1999999969266,883.2999999998137,891.1999999969266,891.1999999969266,883.2999999998137,891.1999999969266,1,891.1999999969266,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
144,1741098389976,04/03/2025 14:26:29,1741098389976,0,04/03/2025 14:26:29,201675,16,task-6rlz,,44045943,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,10015.899999997113,10000,10015.899999997113,10015.899999997113,10000,10015.899999997113,1,10015.899999997113,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,, ,,,,,,,,,,,,,,,
