Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
293,1753200334429,22/07/2025 16:05,1753203934429,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,106,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,28,28,120,Eligible,Voucher
294,1753200334534,22/07/2025 16:05,1753203934534,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,106,trial,mask,y6xgix,2,response,space,105,100,105,105,100,105,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,28,28,120,Eligible,Voucher
295,1753200335529,22/07/2025 16:05,1753203935529,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,107,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,28,28,130,Eligible,Voucher
296,1753200335829,22/07/2025 16:05,1753203935829,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,107,trial,mask,y6xgix,2,response,space,300.0000000000291,299,300.0000000000291,300.0000000000291,299,300.0000000000291,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,28,28,130,Eligible,Voucher
297,1753200336629,22/07/2025 16:05,1753203936629,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,108,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,28,,100,Eligible,Voucher
298,1753200337529,22/07/2025 16:05,1753203937529,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,108,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,28,,100,Eligible,Voucher
299,1753200337729,22/07/2025 16:05,1753203937729,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,109,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,16,16,170,Eligible,Voucher
300,1753200337829,22/07/2025 16:05,1753203937829,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,109,trial,mask,y6xgix,2,response,space,100.0000000000291,100,100.0000000000291,100.0000000000291,100,100.0000000000291,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,16,16,170,Eligible,Voucher
301,1753200338829,22/07/2025 16:05,1753203938829,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,110,trial,digit,9l7l5c,1,timedOut,,200.0000000000291,200,200.0000000000291,200.0000000000291,200,200.0000000000291,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,16,16,120,Eligible,Voucher
302,1753200338952,22/07/2025 16:05,1753203938952,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,110,trial,mask,y6xgix,2,response,space,123,117,123,123,117,123,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,16,16,120,Eligible,Voucher
303,1753200339929,22/07/2025 16:05,1753203939929,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,111,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,16,16,90,Eligible,Voucher
304,1753200340104,22/07/2025 16:05,1753203940104,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,111,trial,mask,y6xgix,2,response,space,175,167,175,175,167,175,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,16,16,90,Eligible,Voucher
305,1753200341029,22/07/2025 16:05,1753203941029,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,112,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,16,16,130,Eligible,Voucher
306,1753200341153,22/07/2025 16:05,1753203941153,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,112,trial,mask,y6xgix,2,response,space,124,117,124,124,117,124,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,16,16,130,Eligible,Voucher
307,1753200342129,22/07/2025 16:05,1753203942129,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,113,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,16,16,150,Eligible,Voucher
308,1753200342288,22/07/2025 16:05,1753203942288,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,113,trial,mask,y6xgix,2,response,space,159,150,159,159,150,159,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,16,16,150,Eligible,Voucher
309,1753200343229,22/07/2025 16:05,1753203943229,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,114,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,16,16,160,Eligible,Voucher
310,1753200343371,22/07/2025 16:05,1753203943371,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,114,trial,mask,y6xgix,2,response,space,142,133,142,142,133,142,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,16,16,160,Eligible,Voucher
311,1753200344329,22/07/2025 16:05,1753203944329,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,115,trial,digit,9l7l5c,1,timedOut,,200.0000000000291,200,200.0000000000291,200.0000000000291,200,200.0000000000291,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,16,16,90,Eligible,Voucher
312,1753200344461,22/07/2025 16:05,1753203944461,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,115,trial,mask,y6xgix,2,response,space,132,117,132,132,117,132,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,16,16,90,Eligible,Voucher
313,1753200345429,22/07/2025 16:05,1753203945429,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,116,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,16,16,170,Eligible,Voucher
314,1753200345553,22/07/2025 16:05,1753203945553,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,116,trial,mask,y6xgix,2,response,space,125,117,125,125,117,125,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,16,16,170,Eligible,Voucher
315,1753200346529,22/07/2025 16:05,1753203946529,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,117,trial,digit,9l7l5c,1,timedOut,,201,201,201,201,201,201,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,16,,130,Eligible,Voucher
316,1753200347429,22/07/2025 16:05,1753203947429,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,117,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,16,,130,Eligible,Voucher
317,1753200347629,22/07/2025 16:05,1753203947629,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,118,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,6,6,170,Eligible,Voucher
318,1753200347729,22/07/2025 16:05,1753203947729,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,118,trial,mask,y6xgix,2,response,space,100,99,100,100,99,100,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,6,6,170,Eligible,Voucher
319,1753200348728,22/07/2025 16:05,1753203948728,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,119,trial,digit,9l7l5c,1,timedOut,,199.0000000000291,199,199.0000000000291,199.0000000000291,199,199.0000000000291,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,6,6,170,Eligible,Voucher
320,1753200349065,22/07/2025 16:05,1753203949065,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,119,trial,mask,y6xgix,2,response,space,337,334,337,337,334,337,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,6,6,170,Eligible,Voucher
321,1753200349829,22/07/2025 16:05,1753203949829,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,120,trial,digit,9l7l5c,1,timedOut,,200.0000000000291,200,200.0000000000291,200.0000000000291,200,200.0000000000291,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,6,6,100,Eligible,Voucher
322,1753200349930,22/07/2025 16:05,1753203949930,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,120,trial,mask,y6xgix,2,response,space,102,100,102,102,100,102,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,6,6,100,Eligible,Voucher
323,1753200350929,22/07/2025 16:05,1753203950929,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,121,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,6,6,100,Eligible,Voucher
324,1753200351086,22/07/2025 16:05,1753203951086,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,121,trial,mask,y6xgix,2,response,space,158,150,158,158,150,158,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,6,6,100,Eligible,Voucher
325,1753200352029,22/07/2025 16:05,1753203952029,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,122,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,6,6,110,Eligible,Voucher
326,1753200352260,22/07/2025 16:05,1753203952260,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,122,trial,mask,y6xgix,2,response,space,232,217,232,232,217,232,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,6,6,110,Eligible,Voucher
327,1753200353129,22/07/2025 16:05,1753203953129,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,123,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,6,6,90,Eligible,Voucher
328,1753200353370,22/07/2025 16:05,1753203953370,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,123,trial,mask,y6xgix,2,response,space,242.0000000000291,233,242.0000000000291,242.0000000000291,233,242.0000000000291,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,6,6,90,Eligible,Voucher
329,1753200354229,22/07/2025 16:05,1753203954229,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,124,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,6,,90,Eligible,Voucher
330,1753200354368,22/07/2025 16:05,1753203954368,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,124,trial,mask,y6xgix,2,response,noresponse,139,133,139,139,133,139,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,6,,90,Eligible,Voucher
331,1753200355329,22/07/2025 16:05,1753203955329,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,125,trial,digit,9l7l5c,1,timedOut,,200.0000000000291,200,200.0000000000291,200.0000000000291,200,200.0000000000291,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,6,6,90,Eligible,Voucher
332,1753200355394,22/07/2025 16:05,1753203955394,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,125,trial,mask,y6xgix,2,response,space,65.0000000000291,50,65.0000000000291,65.0000000000291,50,65.0000000000291,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,6,6,90,Eligible,Voucher
333,1753200356429,22/07/2025 16:05,1753203956429,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,126,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,6,6,150,Eligible,Voucher
334,1753200356521,22/07/2025 16:05,1753203956521,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,126,trial,mask,y6xgix,2,response,space,92,83,92,92,83,92,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,6,6,150,Eligible,Voucher
335,1753200357529,22/07/2025 16:05,1753203957529,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,127,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,19,19,100,Eligible,Voucher
336,1753200357598,22/07/2025 16:05,1753203957598,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,127,trial,mask,y6xgix,2,response,space,69,67,69,69,67,69,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,19,19,100,Eligible,Voucher
337,1753200358629,22/07/2025 16:05,1753203958629,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,128,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,19,19,130,Eligible,Voucher
338,1753200358789,22/07/2025 16:05,1753203958789,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,128,trial,mask,y6xgix,2,response,space,160,150,160,160,150,160,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,19,19,130,Eligible,Voucher
339,1753200359729,22/07/2025 16:05,1753203959729,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,129,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,19,19,120,Eligible,Voucher
340,1753200359871,22/07/2025 16:05,1753203959871,1,22/07/2025 18:05,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,129,trial,mask,y6xgix,2,response,space,142.0000000000291,133,142.0000000000291,142.0000000000291,133,142.0000000000291,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,19,19,120,Eligible,Voucher
341,1753200360829,22/07/2025 16:06,1753203960829,1,22/07/2025 18:06,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,130,trial,digit,9l7l5c,1,timedOut,,200.0000000000291,200,200.0000000000291,200.0000000000291,200,200.0000000000291,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,19,19,150,Eligible,Voucher
342,1753200360945,22/07/2025 16:06,1753203960945,1,22/07/2025 18:06,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,130,trial,mask,y6xgix,2,response,space,116,100,116,116,100,116,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,19,19,150,Eligible,Voucher
343,1753200361929,22/07/2025 16:06,1753203961929,1,22/07/2025 18:06,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,131,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,19,19,130,Eligible,Voucher
344,1753200362026,22/07/2025 16:06,1753203962026,1,22/07/2025 18:06,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,131,trial,mask,y6xgix,2,response,space,97.0000000000291,83,97.0000000000291,97.0000000000291,83,97.0000000000291,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,19,19,130,Eligible,Voucher
345,1753200363029,22/07/2025 16:06,1753203963029,1,22/07/2025 18:06,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,132,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,19,19,100,Eligible,Voucher
