Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
325,1753200972886,22/07/2025 16:16,1753204572886,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,115,trial,mask,y6xgix,2,response,space,378,366,378,378,366,378,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,8,8,150,Eligible,Voucher
326,1753200973608,22/07/2025 16:16,1753204573608,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,116,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,8,8,110,Eligible,Voucher
327,1753200973910,22/07/2025 16:16,1753204573910,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,116,trial,mask,y6xgix,2,response,space,302,299,302,302,299,302,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,8,8,110,Eligible,Voucher
328,1753200974708,22/07/2025 16:16,1753204574708,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,117,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,8,,100,Eligible,Voucher
329,1753200975608,22/07/2025 16:16,1753204575608,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,117,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,8,,100,Eligible,Voucher
330,1753200979116,22/07/2025 16:16,1753204579116,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,7,probe,screen1,zdzjkm,1,response,,3508,3498,3508,3508,3498,3508,1,0,0,tune out,Click Response,resp_tuneOut,5,object-136,probe,,,,,,,Eligible,Voucher
331,1753200984108,22/07/2025 16:16,1753204584108,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,7,probe,ready,gcqbye,2,timedOut,,5002,5001,5002,5002,5001,5002,1,0,0,,Time Limit,screen,0,screen,probe,,,,,,,Eligible,Voucher
332,1753200984308,22/07/2025 16:16,1753204584308,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,118,trial,digit,9l7l5c,1,timedOut,,201.0000000000582,200,201.0000000000582,201.0000000000582,200,201.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,28,28,120,Eligible,Voucher
333,1753200984592,22/07/2025 16:16,1753204584592,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,118,trial,mask,y6xgix,2,response,space,285,283,285,285,283,285,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,28,28,120,Eligible,Voucher
334,1753200985408,22/07/2025 16:16,1753204585408,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,119,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,28,28,120,Eligible,Voucher
335,1753200985586,22/07/2025 16:16,1753204585586,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,119,trial,mask,y6xgix,2,response,space,179,167,179,179,167,179,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,28,28,120,Eligible,Voucher
336,1753200986507,22/07/2025 16:16,1753204586507,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,120,trial,digit,9l7l5c,1,timedOut,,199,199,199,199,199,199,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,28,28,90,Eligible,Voucher
337,1753200986651,22/07/2025 16:16,1753204586651,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,120,trial,mask,y6xgix,2,response,space,145,135,145,145,135,145,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,28,28,90,Eligible,Voucher
338,1753200987608,22/07/2025 16:16,1753204587608,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,121,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,28,28,110,Eligible,Voucher
339,1753200987765,22/07/2025 16:16,1753204587765,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,121,trial,mask,y6xgix,2,response,space,158,150,158,158,150,158,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,28,28,110,Eligible,Voucher
340,1753200988708,22/07/2025 16:16,1753204588708,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,122,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,28,28,130,Eligible,Voucher
341,1753200988890,22/07/2025 16:16,1753204588890,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,122,trial,mask,y6xgix,2,response,space,183,167,183,183,167,183,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,28,28,130,Eligible,Voucher
342,1753200989808,22/07/2025 16:16,1753204589808,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,123,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,28,28,160,Eligible,Voucher
343,1753200989945,22/07/2025 16:16,1753204589945,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,123,trial,mask,y6xgix,2,response,space,138.0000000000582,134,138.0000000000582,138.0000000000582,134,138.0000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,28,28,160,Eligible,Voucher
344,1753200990908,22/07/2025 16:16,1753204590908,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,124,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,28,28,110,Eligible,Voucher
345,1753200991134,22/07/2025 16:16,1753204591134,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,124,trial,mask,y6xgix,2,response,space,226,217,226,226,217,226,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,28,28,110,Eligible,Voucher
346,1753200992008,22/07/2025 16:16,1753204592008,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,125,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,28,28,150,Eligible,Voucher
347,1753200992188,22/07/2025 16:16,1753204592188,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,125,trial,mask,y6xgix,2,response,space,181,167,181,181,167,181,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,28,28,150,Eligible,Voucher
348,1753200993108,22/07/2025 16:16,1753204593108,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,126,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,28,,110,Eligible,Voucher
349,1753200994008,22/07/2025 16:16,1753204594008,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,126,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,28,,110,Eligible,Voucher
350,1753200994207,22/07/2025 16:16,1753204594207,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,127,trial,digit,9l7l5c,1,timedOut,,199,199,199,199,199,199,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,15,15,100,Eligible,Voucher
351,1753200994321,22/07/2025 16:16,1753204594321,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,127,trial,mask,y6xgix,2,response,space,114.00000000005821,100,114.00000000005821,114.00000000005821,100,114.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,15,15,100,Eligible,Voucher
352,1753200995307,22/07/2025 16:16,1753204595307,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,128,trial,digit,9l7l5c,1,timedOut,,199,199,199,199,199,199,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,15,15,140,Eligible,Voucher
353,1753200995432,22/07/2025 16:16,1753204595432,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,128,trial,mask,y6xgix,2,response,space,126,118,126,126,118,126,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,15,15,140,Eligible,Voucher
354,1753200996408,22/07/2025 16:16,1753204596408,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,129,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,15,15,90,Eligible,Voucher
355,1753200996556,22/07/2025 16:16,1753204596556,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,129,trial,mask,y6xgix,2,response,space,148,134,148,148,134,148,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,15,15,90,Eligible,Voucher
356,1753200997508,22/07/2025 16:16,1753204597508,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,130,trial,digit,9l7l5c,1,timedOut,,201,201,201,201,201,201,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,15,15,100,Eligible,Voucher
357,1753200997631,22/07/2025 16:16,1753204597631,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,130,trial,mask,y6xgix,2,response,space,123,117,123,123,117,123,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,15,15,100,Eligible,Voucher
358,1753200998608,22/07/2025 16:16,1753204598608,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,131,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,15,15,90,Eligible,Voucher
359,1753200998810,22/07/2025 16:16,1753204598810,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,131,trial,mask,y6xgix,2,response,space,203,199,203,203,199,203,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,15,15,90,Eligible,Voucher
360,1753200999708,22/07/2025 16:16,1753204599708,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,132,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,15,15,150,Eligible,Voucher
361,1753200999885,22/07/2025 16:16,1753204599885,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,132,trial,mask,y6xgix,2,response,space,177,167,177,177,167,177,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,15,15,150,Eligible,Voucher
362,1753201000808,22/07/2025 16:16,1753204600808,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,133,trial,digit,9l7l5c,1,timedOut,,201,201,201,201,201,201,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,15,15,130,Eligible,Voucher
363,1753201000898,22/07/2025 16:16,1753204600898,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,133,trial,mask,y6xgix,2,response,space,90.00000000005821,83,90.00000000005821,90.00000000005821,83,90.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,15,15,130,Eligible,Voucher
364,1753201001908,22/07/2025 16:16,1753204601908,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,134,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,15,,90,Eligible,Voucher
365,1753201002042,22/07/2025 16:16,1753204602042,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,134,trial,mask,y6xgix,2,response,noresponse,135,133,135,135,133,135,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,15,,90,Eligible,Voucher
366,1753201003008,22/07/2025 16:16,1753204603008,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,135,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,15,15,100,Eligible,Voucher
367,1753201003126,22/07/2025 16:16,1753204603126,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,135,trial,mask,y6xgix,2,response,space,118,117,118,118,117,118,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,15,15,100,Eligible,Voucher
368,1753201004108,22/07/2025 16:16,1753204604108,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,136,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,4,4,120,Eligible,Voucher
369,1753201004213,22/07/2025 16:16,1753204604213,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,136,trial,mask,y6xgix,2,response,space,105.00000000005821,99,105.00000000005821,105.00000000005821,99,105.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,4,4,120,Eligible,Voucher
370,1753201005207,22/07/2025 16:16,1753204605207,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,137,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,4,4,120,Eligible,Voucher
371,1753201005391,22/07/2025 16:16,1753204605391,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,137,trial,mask,y6xgix,2,response,space,183,167,183,183,167,183,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,4,4,120,Eligible,Voucher
372,1753201006308,22/07/2025 16:16,1753204606308,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,138,trial,digit,9l7l5c,1,timedOut,,201,201,201,201,201,201,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,4,4,100,Eligible,Voucher
373,1753201006489,22/07/2025 16:16,1753204606489,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,138,trial,mask,y6xgix,2,response,space,181,166,181,181,166,181,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,4,4,100,Eligible,Voucher
374,1753201007408,22/07/2025 16:16,1753204607408,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,139,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,4,4,110,Eligible,Voucher
375,1753201007562,22/07/2025 16:16,1753204607562,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,139,trial,mask,y6xgix,2,response,space,154,150,154,154,150,154,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,4,4,110,Eligible,Voucher
376,1753201008508,22/07/2025 16:16,1753204608508,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,140,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,4,4,160,Eligible,Voucher
377,1753201008635,22/07/2025 16:16,1753204608635,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,140,trial,mask,y6xgix,2,response,space,128.0000000000582,117,128.0000000000582,128.0000000000582,117,128.0000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,4,4,160,Eligible,Voucher
378,1753201009608,22/07/2025 16:16,1753204609608,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,141,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,4,4,160,Eligible,Voucher
379,1753201009811,22/07/2025 16:16,1753204609811,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,141,trial,mask,y6xgix,2,response,space,204,200,204,204,200,204,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,4,4,160,Eligible,Voucher
380,1753201010708,22/07/2025 16:16,1753204610708,1,22/07/2025 18:16,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,142,trial,digit,9l7l5c,1,timedOut,,201.0000000000582,201,201.0000000000582,201.0000000000582,201,201.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,4,4,120,Eligible,Voucher
