Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
316,1753198946469,22/07/2025 15:42,1753202546469,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,117,trial,mask,y6xgix,2,response,space,390.8999999999942,383,390.8999999999942,390.8999999999942,383,390.8999999999942,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,22,22,140,Eligible,Voucher
317,1753198947178,22/07/2025 15:42,1753202547178,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,118,trial,digit,9l7l5c,1,timedOut,,200.70000002384768,199.60000000000582,200.70000002384768,200.70000002384768,199.60000000000582,200.70000002384768,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,24,24,140,Eligible,Voucher
318,1753198947304,22/07/2025 15:42,1753202547304,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,118,trial,mask,y6xgix,2,response,space,126.89999997615814,116.5,126.89999997615814,126.89999997615814,116.5,126.89999997615814,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,24,24,140,Eligible,Voucher
319,1753198948277,22/07/2025 15:42,1753202548277,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,119,trial,digit,9l7l5c,1,timedOut,,200.59999997616978,199.70000000001164,200.59999997616978,200.59999997616978,199.70000000001164,200.59999997616978,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,24,24,150,Eligible,Voucher
320,1753198948328,22/07/2025 15:42,1753202548328,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,119,trial,mask,y6xgix,2,response,space,51.699999928474426,49.79999999998836,51.699999928474426,51.699999928474426,49.79999999998836,51.699999928474426,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,24,24,150,Eligible,Voucher
321,1753198949376,22/07/2025 15:42,1753202549376,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,120,trial,digit,9l7l5c,1,timedOut,,200.59999997616978,199.70000000001164,200.59999997616978,200.59999997616978,199.70000000001164,200.59999997616978,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,24,24,170,Eligible,Voucher
322,1753198949481,22/07/2025 15:42,1753202549481,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,120,trial,mask,y6xgix,2,response,space,105.89999997615814,99.89999999999418,105.89999997615814,105.89999997615814,99.89999999999418,105.89999997615814,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,24,24,170,Eligible,Voucher
323,1753198950365,22/07/2025 15:42,1753202550365,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,121,trial,digit,9l7l5c,1,response,space,90.5999999284686,83.10000000000582,90.5999999284686,90.5999999284686,83.10000000000582,90.5999999284686,1,0,0,space,Keyboard Response,response,3,object-176,trial,,2,space,24,24,130,Eligible,Voucher
324,1753198951374,22/07/2025 15:42,1753202551374,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,121,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,24,24,130,Eligible,Voucher
325,1753198951407,22/07/2025 15:42,1753202551407,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,122,trial,digit,9l7l5c,1,response,space,32.79999999998836,16.39999999999418,32.79999999998836,32.79999999998836,16.39999999999418,32.79999999998836,1,0,0,space,Keyboard Response,response,3,object-176,trial,,6,space,24,24,150,Eligible,Voucher
326,1753198952326,22/07/2025 15:42,1753202552326,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,122,trial,mask,y6xgix,2,response,space,752.8999999523221,749.3000000000175,752.8999999523221,752.8999999523221,749.3000000000175,752.8999999523221,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,24,24,150,Eligible,Voucher
327,1753198952673,22/07/2025 15:42,1753202552673,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,123,trial,digit,9l7l5c,1,timedOut,,200.79999997615232,199.79999999998836,200.79999997615232,200.79999997615232,199.79999999998836,200.79999997615232,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,24,24,160,Eligible,Voucher
328,1753198953572,22/07/2025 15:42,1753202553572,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,123,trial,mask,y6xgix,2,response,noresponse,899.1000000000058,899.1000000000058,899.1000000000058,899.1000000000058,899.1000000000058,899.1000000000058,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,24,24,160,Eligible,Voucher
329,1753198953772,22/07/2025 15:42,1753202553772,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,124,trial,digit,9l7l5c,1,timedOut,,200.89999997615814,199.89999999999418,200.89999997615814,200.89999997615814,199.89999999999418,200.89999997615814,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,24,24,140,Eligible,Voucher
330,1753198953835,22/07/2025 15:42,1753202553835,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,124,trial,mask,y6xgix,2,response,space,63.60000000000582,49.80000000001746,63.60000000000582,63.60000000000582,49.80000000001746,63.60000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,24,24,140,Eligible,Voucher
331,1753198954755,22/07/2025 15:42,1753202554755,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,125,trial,digit,9l7l5c,1,response,space,84.89999999999418,83,84.89999999999418,84.89999999999418,83,84.89999999999418,1,0,0,space,Keyboard Response,response,3,object-176,trial,,5,space,24,24,160,Eligible,Voucher
332,1753198955739,22/07/2025 15:42,1753202555739,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,125,trial,mask,y6xgix,2,response,space,868.9999999523279,866.1000000000058,868.9999999523279,868.9999999523279,866.1000000000058,868.9999999523279,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,24,24,160,Eligible,Voucher
333,1753198955970,22/07/2025 15:42,1753202555970,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,126,trial,digit,9l7l5c,1,timedOut,,200.79999995231628,199.89999999999418,200.79999995231628,200.79999995231628,199.89999999999418,200.79999995231628,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,24,,100,Eligible,Voucher
334,1753198956870,22/07/2025 15:42,1753202556870,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,126,trial,mask,y6xgix,2,response,noresponse,899.1000000000058,899.1000000000058,899.1000000000058,899.1000000000058,899.1000000000058,899.1000000000058,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,24,,100,Eligible,Voucher
335,1753198957055,22/07/2025 15:42,1753202557055,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,127,trial,digit,9l7l5c,1,response,space,186.39999997615814,183.10000000000582,186.39999997615814,186.39999997615814,183.10000000000582,186.39999997615814,1,0,0,space,Keyboard Response,response,3,object-176,trial,,6,space,18,18,90,Eligible,Voucher
336,1753198957968,22/07/2025 15:42,1753202557968,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,127,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,18,18,90,Eligible,Voucher
337,1753198958109,22/07/2025 15:42,1753202558109,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,128,trial,digit,9l7l5c,1,response,space,141.29999995231628,133.10000000000582,141.29999995231628,141.29999995231628,133.10000000000582,141.29999995231628,1,0,0,space,Keyboard Response,response,3,object-176,trial,,5,space,18,18,120,Eligible,Voucher
338,1753198959068,22/07/2025 15:42,1753202559068,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,128,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,18,18,120,Eligible,Voucher
339,1753198959262,22/07/2025 15:42,1753202559262,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,129,trial,digit,9l7l5c,1,response,space,196.3000000238535,183.30000000001746,196.3000000238535,196.3000000238535,183.30000000001746,196.3000000238535,1,0,0,space,Keyboard Response,response,3,object-176,trial,,4,space,18,18,170,Eligible,Voucher
340,1753198960166,22/07/2025 15:42,1753202560166,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,129,trial,mask,y6xgix,2,response,noresponse,899.1999999999825,899.1999999999825,899.1999999999825,899.1999999999825,899.1999999999825,899.1999999999825,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,18,18,170,Eligible,Voucher
341,1753198960317,22/07/2025 15:42,1753202560317,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,130,trial,digit,9l7l5c,1,response,space,152.39999992848607,149.60000000000582,152.39999992848607,152.39999992848607,149.60000000000582,152.39999992848607,1,0,0,space,Keyboard Response,response,3,object-176,trial,,9,space,18,18,170,Eligible,Voucher
342,1753198961265,22/07/2025 15:42,1753202561265,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,130,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,18,18,170,Eligible,Voucher
343,1753198961292,22/07/2025 15:42,1753202561292,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,131,trial,digit,9l7l5c,1,response,space,28.10000000000582,16.39999999999418,28.10000000000582,28.10000000000582,16.39999999999418,28.10000000000582,1,0,0,space,Keyboard Response,response,3,object-176,trial,,2,space,18,18,110,Eligible,Voucher
344,1753198962232,22/07/2025 15:42,1753202562232,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,131,trial,mask,y6xgix,2,response,space,766,749.2999999999884,766,766,749.2999999999884,766,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,18,18,110,Eligible,Voucher
345,1753198962565,22/07/2025 15:42,1753202562565,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,132,trial,digit,9l7l5c,1,timedOut,,201.79999992848025,199.80000000001746,201.79999992848025,201.79999992848025,199.80000000001746,201.79999992848025,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,18,18,160,Eligible,Voucher
346,1753198963463,22/07/2025 15:42,1753202563463,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,132,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,18,18,160,Eligible,Voucher
347,1753198963515,22/07/2025 15:42,1753202563515,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,133,trial,digit,9l7l5c,1,response,noresponse,53.39999992848607,50.40000000002328,53.39999992848607,53.39999992848607,50.40000000002328,53.39999992848607,1,0,0,space,Keyboard Response,response,3,object-176,trial,,3,noresponse,18,,110,Eligible,Voucher
348,1753198964460,22/07/2025 15:42,1753202564460,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,133,trial,mask,y6xgix,2,response,noresponse,798.2000000238477,782.8999999999942,798.2000000238477,798.2000000238477,782.8999999999942,798.2000000238477,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,18,,110,Eligible,Voucher
349,1753198964762,22/07/2025 15:42,1753202564762,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,134,trial,digit,9l7l5c,1,timedOut,,201.00000002383604,200,201.00000002383604,201.00000002383604,200,201.00000002383604,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,18,18,120,Eligible,Voucher
350,1753198965339,22/07/2025 15:42,1753202565339,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,134,trial,mask,y6xgix,2,response,space,578.3999999999942,566.1000000000058,578.3999999999942,578.3999999999942,566.1000000000058,578.3999999999942,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,18,18,120,Eligible,Voucher
351,1753198965861,22/07/2025 15:42,1753202565861,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,135,trial,digit,9l7l5c,1,timedOut,,200.90000002383022,200,200.90000002383022,200.90000002383022,200,200.90000002383022,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,18,18,140,Eligible,Voucher
352,1753198966760,22/07/2025 15:42,1753202566760,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,135,trial,mask,y6xgix,2,response,noresponse,898.8999999999942,898.8999999999942,898.8999999999942,898.8999999999942,898.8999999999942,898.8999999999942,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,18,18,140,Eligible,Voucher
353,1753198966948,22/07/2025 15:42,1753202566948,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,136,trial,digit,9l7l5c,1,response,space,188.69999995231046,183.29999999998836,188.69999995231046,188.69999995231046,183.29999999998836,188.69999995231046,1,0,0,space,Keyboard Response,response,3,object-176,trial,,9,space,10,10,110,Eligible,Voucher
354,1753198967859,22/07/2025 15:42,1753202567859,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,136,trial,mask,y6xgix,2,response,noresponse,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,10,10,110,Eligible,Voucher
355,1753198968059,22/07/2025 15:42,1753202568059,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,137,trial,digit,9l7l5c,1,timedOut,,200.70000000001164,199.70000000001164,200.70000000001164,200.70000000001164,199.70000000001164,200.70000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,10,10,150,Eligible,Voucher
356,1753198968273,22/07/2025 15:42,1753202568273,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,137,trial,mask,y6xgix,2,response,space,215.29999995231628,199.79999999998836,215.29999995231628,215.29999995231628,199.79999999998836,215.29999995231628,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,10,10,150,Eligible,Voucher
357,1753198969121,22/07/2025 15:42,1753202569121,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,138,trial,digit,9l7l5c,1,response,space,164.40000002383022,149.69999999998254,164.40000002383022,164.40000002383022,149.69999999998254,164.40000002383022,1,0,0,space,Keyboard Response,response,3,object-176,trial,,2,space,10,10,170,Eligible,Voucher
358,1753198969876,22/07/2025 15:42,1753202569876,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,138,trial,mask,y6xgix,2,response,space,719.1999999284744,716,719.1999999284744,719.1999999284744,716,719.1999999284744,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,10,10,170,Eligible,Voucher
359,1753198970257,22/07/2025 15:42,1753202570257,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,139,trial,digit,9l7l5c,1,timedOut,,201.00000002383604,200,201.00000002383604,201.00000002383604,200,201.00000002383604,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,10,10,140,Eligible,Voucher
360,1753198970885,22/07/2025 15:42,1753202570885,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,139,trial,mask,y6xgix,2,response,space,629.000000023836,615.9999999999709,629.000000023836,629.000000023836,615.9999999999709,629.000000023836,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,10,10,140,Eligible,Voucher
361,1753198971356,22/07/2025 15:42,1753202571356,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,140,trial,digit,9l7l5c,1,timedOut,,200.79999997618143,199.90000000002328,200.79999997618143,200.79999997618143,199.90000000002328,200.79999997618143,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,10,10,90,Eligible,Voucher
362,1753198971910,22/07/2025 15:42,1753202571910,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,140,trial,mask,y6xgix,2,response,space,555.2999999523163,549.5999999999767,555.2999999523163,555.2999999523163,549.5999999999767,555.2999999523163,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,10,10,90,Eligible,Voucher
363,1753198972455,22/07/2025 15:42,1753202572455,1,22/07/2025 17:42,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,141,trial,digit,9l7l5c,1,timedOut,,200.79999997618143,199.90000000002328,200.79999997618143,200.79999997618143,199.90000000002328,200.79999997618143,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,10,10,90,Eligible,Voucher
