Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
96,1707836153294,13/02/2024 14:55:53,1707836153294,0,13/02/2024 14:55:53,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,63,passages,Sentences,3emlxf,1,response,,2869.899999952293,2866.5999999999767,2869.899999952293,2869.899999952293,2866.5999999999767,2869.899999952293,1,2869.899999952293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,Alexander Fleming discovered the first of these antibiotics.,0,Easy,2,2,,,,,,,,,,,,
97,1707836155227,13/02/2024 14:55:55,1707836155227,0,13/02/2024 14:55:55,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,64,passages,Sentences,3emlxf,1,response,,1936.7000000476837,1933.5,1936.7000000476837,1936.7000000476837,1933.5,1936.7000000476837,1,1936.7000000476837,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,A mold of the genus Penicillium had contaminated a culture of staphylococcus bacteria that was growing on a nutrient agar plate.,0,Easy,2,2,,,,,,,,,,,,
98,1707836156285,13/02/2024 14:55:56,1707836156285,0,13/02/2024 14:55:56,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,65,passages,Sentences,3emlxf,1,response,,1061.2999999523163,1050.4000000000233,1061.2999999523163,1061.2999999523163,1050.4000000000233,1061.2999999523163,1,1061.2999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,Alexander noted that the mold completely halted the growth of the bacteria.,0,Easy,2,2,,,,,,,,,,,,
99,1707836157412,13/02/2024 14:55:57,1707836157412,0,13/02/2024 14:55:57,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,66,passages,Sentences,3emlxf,1,response,,1137.8000000476604,1133.399999999965,1137.8000000476604,1137.8000000476604,1133.399999999965,1137.8000000476604,1,1137.8000000476604,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Easy,2,2,,,,,,,,,,,,
100,1707836157966,13/02/2024 14:55:57,1707836157966,0,13/02/2024 14:55:57,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,12,probe,Thought probe,muxvwp,1,response,no,558.6000000953791,550.1000000000349,558.6000000953791,558.6000000953791,550.1000000000349,558.6000000953791,1,558.6000000953791,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
101,1707836158369,13/02/2024 14:55:58,1707836158369,0,13/02/2024 14:55:58,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,67,passages,Sentences,3emlxf,1,response,,411.00000009534415,400,411.00000009534415,411.00000009534415,400,411.00000009534415,1,411.00000009534415,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,All of these are substances produced by one living organism that injures another living organism.,0,Easy,2,2,,,,,,,,,,,,
102,1707836159281,13/02/2024 14:55:59,1707836159281,0,13/02/2024 14:55:59,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,923.5999999999767,916.8999999999651,923.5999999999767,923.5999999999767,916.8999999999651,923.5999999999767,1,923.5999999999767,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
103,1707836161906,13/02/2024 14:56:01,1707836161906,0,13/02/2024 14:56:01,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,13,comprehension,Comprehension questions,ers3wv,1,response,b,2631.100000095379,2616.5,2631.100000095379,2631.100000095379,2616.5,2631.100000095379,1,2631.100000095379,0,0,,Click Response,response A,2,object-66,comprehension,,,3,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,
104,1707836166558,13/02/2024 14:56:06,1707836166558,0,13/02/2024 14:56:06,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,4666.700000000012,4650.100000000035,4666.700000000012,4666.700000000012,4650.100000000035,4666.700000000012,1,4666.700000000012,0,0,,Click Response,response A,2,object-66,comprehension,,,3,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,
105,1707836167694,13/02/2024 14:56:07,1707836167694,0,13/02/2024 14:56:07,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,15,comprehension,Comprehension questions,ers3wv,1,response,c,1160.899999952293,1150.2999999999884,1160.899999952293,1160.899999952293,1150.2999999999884,1160.899999952293,1,1160.899999952293,0,0,,Click Response,response A,2,object-66,comprehension,,,3,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,
106,1707836175779,13/02/2024 14:56:15,1707836175779,0,13/02/2024 14:56:15,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,16,comprehension,Comprehension questions,ers3wv,1,response,d,8095.000000047672,8083.799999999988,8095.000000047672,8095.000000047672,8083.799999999988,8095.000000047672,1,8095.000000047672,0,0,,Click Response,response D,5,object-69,comprehension,,,3,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,
107,1707836176455,13/02/2024 14:56:16,1707836176455,0,13/02/2024 14:56:16,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,68,passages,Sentences,3emlxf,1,response,,687.7999999523163,683.0999999999767,687.7999999523163,687.7999999523163,683.0999999999767,687.7999999523163,1,687.7999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,2,,,,,,,,,,,,
108,1707836178523,13/02/2024 14:56:18,1707836178523,0,13/02/2024 14:56:18,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,69,passages,Sentences,3emlxf,1,response,,2072.8000000953907,2067,2072.8000000953907,2072.8000000953907,2067,2072.8000000953907,1,2072.8000000953907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,"Once in a while you will hear about an artist who was recognized as a master during his lifetime, but was then almost forgotten after his death.",0,Easy,2,2,,,,,,,,,,,,
109,1707836179127,13/02/2024 14:56:19,1707836179127,0,13/02/2024 14:56:19,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,70,passages,Sentences,3emlxf,1,response,,609.6999999523396,600,609.6999999523396,609.6999999523396,600,609.6999999523396,1,609.6999999523396,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,"A good example is the painter, Domenicos Theotocopoulos.",0,Easy,2,2,,,,,,,,,,,,
110,1707836186369,13/02/2024 14:56:26,1707836186369,0,13/02/2024 14:56:26,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,71,passages,Sentences,3emlxf,1,response,,7250.400000000023,7233.700000000012,7250.400000000023,7250.400000000023,7233.700000000012,7250.400000000023,1,7250.400000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,He was known as El Greco because of his Greek ancestry.,0,Easy,2,2,,,,,,,,,,,,
111,1707836186781,13/02/2024 14:56:26,1707836186781,0,13/02/2024 14:56:26,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,72,passages,Sentences,3emlxf,1,response,,429.4999999523279,416.9000000000233,429.4999999523279,429.4999999523279,416.9000000000233,429.4999999523279,1,429.4999999523279,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,"After pursuing his early career in Italy, El Greco settled in the Spanish city of Toledo, where he prospered for the rest of his life.",1,Easy,2,2,,,,,,,,,,,,
112,1707836187805,13/02/2024 14:56:27,1707836187805,0,13/02/2024 14:56:27,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,13,probe,Thought probe,muxvwp,1,response,yes,1036.7999999999884,1033.0999999999767,1036.7999999999884,1036.7999999999884,1033.0999999999767,1036.7999999999884,1,1036.7999999999884,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
113,1707836188573,13/02/2024 14:56:28,1707836188573,0,13/02/2024 14:56:28,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,73,passages,Sentences,3emlxf,1,response,,772.2000000000116,767,772.2000000000116,772.2000000000116,767,772.2000000000116,1,772.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,He prospered there for the rest of his life.,0,Easy,2,2,,,,,,,,,,,,
114,1707836188852,13/02/2024 14:56:28,1707836188852,0,13/02/2024 14:56:28,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,74,passages,Sentences,3emlxf,1,response,,283.29999999998836,266.70000000001164,283.29999999998836,283.29999999998836,266.70000000001164,283.29999999998836,1,283.29999999998836,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,History forgot El Greco for nearly three hundred years.,0,Easy,2,2,,,,,,,,,,,,
115,1707836189366,13/02/2024 14:56:29,1707836189366,0,13/02/2024 14:56:29,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,75,passages,Sentences,3emlxf,1,response,,530.5999999046326,516.7000000000116,530.5999999046326,530.5999999046326,516.7000000000116,530.5999999046326,1,530.5999999046326,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Then, artists and critics of the twentieth century rediscovered him.",0,Easy,2,2,,,,,,,,,,,,
116,1707836189693,13/02/2024 14:56:29,1707836189693,0,13/02/2024 14:56:29,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,76,passages,Sentences,3emlxf,1,response,,341.0000000476721,333.29999999998836,341.0000000476721,341.0000000476721,333.29999999998836,341.0000000476721,1,341.0000000476721,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,"The power of El Greco’s intensely emotional style can be felt most strongly in his later paintings, such as the famous View of Toledo.",0,Easy,2,2,,,,,,,,,,,,
117,1707836190031,13/02/2024 14:56:30,1707836190031,0,13/02/2024 14:56:30,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,77,passages,Sentences,3emlxf,1,response,,345.7999999523163,333.4000000000233,345.7999999523163,345.7999999523163,333.4000000000233,345.7999999523163,1,345.7999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"He painted this canvas in 1610, only a few years before his death.",0,Easy,2,2,,,,,,,,,,,,
118,1707836190424,13/02/2024 14:56:30,1707836190424,0,13/02/2024 14:56:30,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,78,passages,Sentences,3emlxf,1,response,,405.899999952293,399.8999999999651,405.899999952293,405.899999952293,399.8999999999651,405.899999952293,1,405.899999952293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,It is a strange landscape.,0,Easy,2,2,,,,,,,,,,,,
119,1707836190840,13/02/2024 14:56:30,1707836190840,0,13/02/2024 14:56:30,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,79,passages,Sentences,3emlxf,1,response,,422.2999999046442,416.79999999998836,422.2999999046442,422.2999999046442,416.79999999998836,422.2999999046442,1,422.2999999046442,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"One notices that eerie, silvery buildings take on a ghostlike stillness next to the explosive light of the sky and the writhing forms of the countryside below.",0,Easy,2,2,,,,,,,,,,,,
120,1707836191204,13/02/2024 14:56:31,1707836191204,0,13/02/2024 14:56:31,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,80,passages,Sentences,3emlxf,1,response,,368.99999990465585,366.4000000000233,368.99999990465585,368.99999990465585,366.4000000000233,368.99999990465585,1,368.99999990465585,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"Curiously, about the same time, another important artist was scorned even by many of his contemporaries.",0,Easy,2,2,,,,,,,,,,,,
121,1707836191610,13/02/2024 14:56:31,1707836191610,0,13/02/2024 14:56:31,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,81,passages,Sentences,3emlxf,1,response,,408.90000009536743,400,408.90000009536743,408.90000009536743,400,408.90000009536743,1,408.90000009536743,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,This artist was Caravaggio.,0,Easy,2,2,,,,,,,,,,,,
122,1707836191981,13/02/2024 14:56:31,1707836191981,0,13/02/2024 14:56:31,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,82,passages,Sentences,3emlxf,1,response,,379.2999999523163,366.79999999998836,379.2999999523163,379.2999999523163,366.79999999998836,379.2999999523163,1,379.2999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,14,He was a self-taught painter who came to Rome around 1590 from a small town in Lombardy.,0,Easy,2,2,,,,,,,,,,,,
123,1707836192413,13/02/2024 14:56:32,1707836192413,0,13/02/2024 14:56:32,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,83,passages,Sentences,3emlxf,1,response,,445.40000004769536,433.5,445.40000004769536,445.40000004769536,433.5,445.40000004769536,1,445.40000004769536,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,15,"Caravaggio’s critics complained that he treated sacred religious subjects in a low, vulgar way by including the faces and figures of common people in his paintings.",0,Easy,2,2,,,,,,,,,,,,
124,1707836193233,13/02/2024 14:56:33,1707836193233,0,13/02/2024 14:56:33,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,84,passages,Sentences,3emlxf,1,response,,830.7999999046442,816.5,830.7999999046442,830.7999999046442,816.5,830.7999999046442,1,830.7999999046442,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,16,"By using stark contrasts of light and shadow, Caravaggio managed to conjure up unforgettable scenes of dramatic realism.",1,Easy,2,2,,,,,,,,,,,,
125,1707836194039,13/02/2024 14:56:34,1707836194039,0,13/02/2024 14:56:34,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,14,probe,Thought probe,muxvwp,1,response,yes,820.6000000953791,816.7000000000116,820.6000000953791,820.6000000953791,816.7000000000116,820.6000000953791,1,820.6000000953791,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
126,1707836194442,13/02/2024 14:56:34,1707836194442,0,13/02/2024 14:56:34,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,407.09999990463257,400.0999999999767,407.09999990463257,407.09999990463257,400.0999999999767,407.09999990463257,1,407.09999990463257,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
127,1707836200610,13/02/2024 14:56:40,1707836200610,0,13/02/2024 14:56:40,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,17,comprehension,Comprehension questions,ers3wv,1,response,a,6175.300000095391,6166.900000000023,6175.300000095391,6175.300000095391,6166.900000000023,6175.300000095391,1,6175.300000095391,0,0,,Click Response,response B,3,object-67,comprehension,,,4,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,
128,1707836202076,13/02/2024 14:56:42,1707836202076,0,13/02/2024 14:56:42,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,18,comprehension,Comprehension questions,ers3wv,1,response,a,1474.2000000476837,1466.9000000000233,1474.2000000476837,1474.2000000476837,1466.9000000000233,1474.2000000476837,1,1474.2000000476837,0,0,,Click Response,response B,3,object-67,comprehension,,,4,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,
129,1707836206844,13/02/2024 14:56:46,1707836206844,0,13/02/2024 14:56:46,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,19,comprehension,Comprehension questions,ers3wv,1,response,b,4774.80000004766,4766.899999999965,4774.80000004766,4774.80000004766,4766.899999999965,4774.80000004766,1,4774.80000004766,0,0,,Click Response,response B,3,object-67,comprehension,,,4,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,
130,1707836209461,13/02/2024 14:56:49,1707836209461,0,13/02/2024 14:56:49,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,20,comprehension,Comprehension questions,ers3wv,1,response,c,2625.7000000000116,2616.9000000000233,2625.7000000000116,2625.7000000000116,2616.9000000000233,2625.7000000000116,1,2625.7000000000116,0,0,,Click Response,response B,3,object-67,comprehension,,,4,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,
131,1707836210748,13/02/2024 14:56:50,1707836210748,0,13/02/2024 14:56:50,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,1,finish,Thank you,xuq6te,1,continue,,1295.7999999999884,1283.2999999999884,1295.7999999999884,1295.7999999999884,1283.2999999999884,1295.7999999999884,1,1295.7999999999884,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
132,1707836210755,13/02/2024 14:56:50,1707836210755,0,13/02/2024 14:56:50,158033,3,task-ppjy,,35097704,BLIND,10373182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x1024,1528x910,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1707844871790,13/02/2024 17:21:11,1707844871790,0,13/02/2024 17:21:11,158033,3,task-ppjy,,35108196,BLIND,10375775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,0,Mind wandering task,5,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,set2_easy,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1707844875788,13/02/2024 17:21:15,1707844875788,0,13/02/2024 17:21:15,158033,3,task-ppjy,,35108196,BLIND,10375775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,0,Mind wandering task,5,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,set2_easy,1,start,Welcome,vo3k26,1,continue,,4020.6000000059603,4016.3999999999996,4020.6000000059603,4020.6000000059603,4016.3999999999996,4020.6000000059603,1,4020.6000000059603,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1707844889560,13/02/2024 17:21:29,1707844889560,0,13/02/2024 17:21:29,158033,3,task-ppjy,,35108196,BLIND,10375775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,0,Mind wandering task,5,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,set2_easy,1,instr_passages,Text,zppu2h,1,response,,13777.70000000596,13764.7,13777.70000000596,13777.70000000596,13764.7,13777.70000000596,1,13777.70000000596,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1707844890826,13/02/2024 17:21:30,1707844890826,0,13/02/2024 17:21:30,158033,3,task-ppjy,,35108196,BLIND,10375775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x585,,,0,Mind wandering task,5,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,set2_easy,2,instr_passages,Text,zppu2h,1,response,,1278.500000005959,1266.3999999999978,1278.500000005959,1278.500000005959,1266.3999999999978,1278.500000005959,1,1278.500000005959,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"In this task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
