Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
40,1707308515463,07/02/2024 12:21:55,1707308515136,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 20,Slightly Disagree
41,1707308515463,07/02/2024 12:21:55,1707308515136,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 20-quantised,3
42,1707308515463,07/02/2024 12:21:55,1707308515136,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 21,Slightly Agree
43,1707308515598,07/02/2024 12:21:55,1707308515136,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 21-quantised,2
44,1707308515598,07/02/2024 12:21:55,1707308515137,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 22,Slightly Disagree
45,1707308515598,07/02/2024 12:21:55,1707308515137,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 22-quantised,3
46,1707308515598,07/02/2024 12:21:55,1707308515137,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 23 ,Definitely Agree
47,1707308515598,07/02/2024 12:21:55,1707308515137,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 23 -quantised,1
48,1707308515598,07/02/2024 12:21:55,1707308515138,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 24,Definitely Agree
49,1707308515598,07/02/2024 12:21:55,1707308515138,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 24-quantised,1
50,1707308515598,07/02/2024 12:21:55,1707308515138,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 25,Slightly Agree
51,1707308515598,07/02/2024 12:21:55,1707308515138,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 25-quantised,2
52,1707308515598,07/02/2024 12:21:55,1707308515138,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 26 ,Definitely Agree
53,1707308515598,07/02/2024 12:21:55,1707308515138,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 26 -quantised,1
54,1707308515598,07/02/2024 12:21:55,1707308515139,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 27 ,Definitely Agree
55,1707308515598,07/02/2024 12:21:55,1707308515139,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 27 -quantised,1
56,1707308515598,07/02/2024 12:21:55,1707308515139,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 28,Definitely Agree
57,1707308515598,07/02/2024 12:21:55,1707308515139,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 28-quantised,1
58,1707308515598,07/02/2024 12:21:55,1707308515139,0,07/02/2024 12:21:55,158033,3,questionnaire-gew1,,34883013,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,209531
1,1707318913584,07/02/2024 15:15:13,1707318916702,0,07/02/2024 15:15:16,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1232x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1707319220479,07/02/2024 15:20:20,1707319223662,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 1 ,Slightly Agree
3,1707319220562,07/02/2024 15:20:20,1707319223665,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 1 -quantised,2
4,1707319220562,07/02/2024 15:20:20,1707319223665,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 2 ,Slightly Disagree
5,1707319220562,07/02/2024 15:20:20,1707319223665,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 2 -quantised,3
6,1707319220562,07/02/2024 15:20:20,1707319223665,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 3 ,Slightly Agree
7,1707319220562,07/02/2024 15:20:20,1707319223666,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 3 -quantised,2
8,1707319220562,07/02/2024 15:20:20,1707319223666,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 4 ,Slightly Disagree
9,1707319220562,07/02/2024 15:20:20,1707319223667,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 4 -quantised,3
10,1707319220562,07/02/2024 15:20:20,1707319223667,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 5,Slightly Disagree
11,1707319220562,07/02/2024 15:20:20,1707319223668,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 5-quantised,3
12,1707319220562,07/02/2024 15:20:20,1707319223668,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 6 ,Slightly Agree
13,1707319220562,07/02/2024 15:20:20,1707319223668,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 6 -quantised,2
14,1707319220562,07/02/2024 15:20:20,1707319223669,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 7,Slightly Agree
15,1707319220562,07/02/2024 15:20:20,1707319223669,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 7-quantised,2
16,1707319220562,07/02/2024 15:20:20,1707319223669,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 8 ,Definitely Agree
17,1707319220562,07/02/2024 15:20:20,1707319223669,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 8 -quantised,1
18,1707319220562,07/02/2024 15:20:20,1707319223670,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 9 ,Slightly Agree
19,1707319220562,07/02/2024 15:20:20,1707319223670,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 9 -quantised,2
20,1707319220562,07/02/2024 15:20:20,1707319223670,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 10 ,Slightly Agree
21,1707319220562,07/02/2024 15:20:20,1707319223670,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 10 -quantised,2
22,1707319220562,07/02/2024 15:20:20,1707319223671,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 11 ,Slightly Agree
23,1707319220636,07/02/2024 15:20:20,1707319223671,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 11 -quantised,2
24,1707319220636,07/02/2024 15:20:20,1707319223671,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 12 ,Slightly Agree
25,1707319220636,07/02/2024 15:20:20,1707319223671,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 12 -quantised,2
26,1707319220636,07/02/2024 15:20:20,1707319223672,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 13 ,Slightly Disagree
27,1707319220636,07/02/2024 15:20:20,1707319223672,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 13 -quantised,3
28,1707319220636,07/02/2024 15:20:20,1707319223672,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 14 ,Slightly Disagree
29,1707319220636,07/02/2024 15:20:20,1707319223672,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 14 -quantised,3
30,1707319220636,07/02/2024 15:20:20,1707319223673,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 15 ,Definitely Agree
31,1707319220636,07/02/2024 15:20:20,1707319223673,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 15 -quantised,1
32,1707319220636,07/02/2024 15:20:20,1707319223673,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16,Definitely Agree
33,1707319220636,07/02/2024 15:20:20,1707319223674,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16-quantised,1
34,1707319220636,07/02/2024 15:20:20,1707319223674,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17,Definitely Agree
35,1707319220636,07/02/2024 15:20:20,1707319223674,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17-quantised,1
36,1707319220636,07/02/2024 15:20:20,1707319223674,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18,Definitely Agree
37,1707319220636,07/02/2024 15:20:20,1707319223675,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18-quantised,1
38,1707319220636,07/02/2024 15:20:20,1707319223675,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 ,Definitely Disagree
39,1707319220636,07/02/2024 15:20:20,1707319223676,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 -quantised,4
40,1707319220636,07/02/2024 15:20:20,1707319223676,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20,Slightly Agree
41,1707319220636,07/02/2024 15:20:20,1707319223676,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20-quantised,2
42,1707319220636,07/02/2024 15:20:20,1707319223677,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21,Slightly Disagree
43,1707319220715,07/02/2024 15:20:20,1707319223677,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21-quantised,3
44,1707319220715,07/02/2024 15:20:20,1707319223678,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22,Slightly Disagree
45,1707319220715,07/02/2024 15:20:20,1707319223678,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22-quantised,3
46,1707319220715,07/02/2024 15:20:20,1707319223678,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 23 ,Definitely Disagree
47,1707319220715,07/02/2024 15:20:20,1707319223679,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 23 -quantised,4
48,1707319220715,07/02/2024 15:20:20,1707319223679,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 24,Definitely Disagree
49,1707319220715,07/02/2024 15:20:20,1707319223680,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 24-quantised,4
50,1707319220715,07/02/2024 15:20:20,1707319223681,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 25,Definitely Disagree
51,1707319220715,07/02/2024 15:20:20,1707319223681,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 25-quantised,4
52,1707319220715,07/02/2024 15:20:20,1707319223682,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 26 ,Definitely Disagree
53,1707319220715,07/02/2024 15:20:20,1707319223682,0,07/02/2024 15:20:23,158033,3,questionnaire-gew1,,34889796,BLIND,10315399,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 26 -quantised,4
