Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-35ov,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
75,1722212891857,29/07/2024 00:28:11,1722216491857,1,29/07/2024 02:28:11,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,49,passages,Sentences,3emlxf,1,response,space,6916,6899.5,6916,6916,6899.5,6916,1,6916,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"The economic well-being of one’s country is determined largely by productivity, consumption, and employment. ",1,Difficult,1,2,,,,,,,,,,,,
76,1722212893764,29/07/2024 00:28:13,1722216493764,1,29/07/2024 02:28:13,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,8,probe,Thought probe,muxvwp,1,response,Unintentional,1924.1000001430511,1916.7000000000116,1924.1000001430511,1924.1000001430511,1916.7000000000116,1924.1000001430511,1,1924.1000001430511,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
77,1722212896060,29/07/2024 00:28:16,1722216496060,1,29/07/2024 02:28:16,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,50,passages,Sentences,3emlxf,1,response,space,2302.9000001430395,2299.899999999994,2302.9000001430395,2302.9000001430395,2299.899999999994,2302.9000001430395,1,2302.9000001430395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,All three are affected by the efficiency of the marketing process.,0,Difficult,1,2,,,,,,,,,,,,
78,1722212898516,29/07/2024 00:28:18,1722216498516,1,29/07/2024 02:28:18,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,51,passages,Sentences,3emlxf,1,response,space,2459.399999999994,2450,2459.399999999994,2459.399999999994,2450,2459.399999999994,1,2459.399999999994,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"If marketing stimulates appetite, people will consume goods at a high rate.",0,Difficult,1,2,,,,,,,,,,,,
79,1722212900360,29/07/2024 00:28:20,1722216500360,1,29/07/2024 02:28:20,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,52,passages,Sentences,3emlxf,1,response,space,1853.0000001430453,1850,1853.0000001430453,1853.0000001430453,1850,1853.0000001430453,1,1853.0000001430453,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"High consumption requires high productivity to meet the requirements of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Difficult,1,2,,,,,,,,,,,,
80,1722212901358,29/07/2024 00:28:21,1722216501358,1,29/07/2024 02:28:21,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,9,probe,Thought probe,muxvwp,1,response,Intentional,1000.8000000953616,999.6999999999825,1000.8000000953616,1000.8000000953616,999.6999999999825,1000.8000000953616,1,1000.8000000953616,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
81,1722212903978,29/07/2024 00:28:23,1722216503978,1,29/07/2024 02:28:23,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,53,passages,Sentences,3emlxf,1,response,space,2621.600000095379,2616.7000000000116,2621.600000095379,2621.600000095379,2616.7000000000116,2621.600000095379,1,2621.600000095379,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,"Indirectly, marketing is a key to a high level of economic living for the people.",0,Difficult,1,2,,,,,,,,,,,,
82,1722212906007,29/07/2024 00:28:26,1722216506007,1,29/07/2024 02:28:26,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2033.1000000000058,2016.6000000000058,2033.1000000000058,2033.1000000000058,2016.6000000000058,2033.1000000000058,1,2033.1000000000058,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
83,1722212911255,29/07/2024 00:28:31,1722216511255,1,29/07/2024 02:28:31,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,9,comprehension,Comprehension questions,ers3wv,1,response,c,5264.800000095362,5249.899999999994,5264.800000095362,5264.800000095362,5249.899999999994,5264.800000095362,1,5264.800000095362,0,0,,Click Response,response D,5,object-69,comprehension,,,2,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,
84,1722212917271,29/07/2024 00:28:37,1722216517271,1,29/07/2024 02:28:37,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,10,comprehension,Comprehension questions,ers3wv,1,response,d,6030.600000143051,6016.399999999994,6030.600000143051,6030.600000143051,6016.399999999994,6030.600000143051,1,6030.600000143051,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,
85,1722212921428,29/07/2024 00:28:41,1722216521428,1,29/07/2024 02:28:41,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,11,comprehension,Comprehension questions,ers3wv,1,response,d,4171.3000000476895,4166.399999999994,4171.3000000476895,4171.3000000476895,4166.399999999994,4171.3000000476895,1,4171.3000000476895,0,0,,Click Response,response D,5,object-69,comprehension,,,2,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,
86,1722212925217,29/07/2024 00:28:45,1722216525217,1,29/07/2024 02:28:45,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,12,comprehension,Comprehension questions,ers3wv,1,response,e,3794.100000095379,3783.4000000000233,3794.100000095379,3794.100000095379,3783.4000000000233,3794.100000095379,1,3794.100000095379,0,0,,Click Response,response A,2,object-66,comprehension,,,2,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,
87,1722212925962,29/07/2024 00:28:45,1722216525962,1,29/07/2024 02:28:45,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,54,passages,Sentences,3emlxf,1,response,space,755.5999999523046,749.8999999999942,755.5999999523046,755.5999999523046,749.8999999999942,755.5999999523046,1,755.5999999523046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,2,,,,,,,,,,,,
88,1722212926495,29/07/2024 00:28:46,1722216526495,1,29/07/2024 02:28:46,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,55,passages,Sentences,3emlxf,1,response,space,539.1000000476779,533.3999999999942,539.1000000476779,539.1000000476779,533.3999999999942,539.1000000476779,1,539.1000000476779,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,The nucleus of an atom is held together by a kind of energy called atomic energy.,0,Easy,2,2,,,,,,,,,,,,
89,1722212928443,29/07/2024 00:28:48,1722216528443,1,29/07/2024 02:28:48,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,56,passages,Sentences,3emlxf,1,response,space,1953.9000000953674,1949.7999999999884,1953.9000000953674,1953.9000000953674,1949.7999999999884,1953.9000000953674,1,1953.9000000953674,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,The sun’s energy comes from atomic reactions.,0,Easy,2,2,,,,,,,,,,,,
90,1722212929083,29/07/2024 00:28:49,1722216529083,1,29/07/2024 02:28:49,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,57,passages,Sentences,3emlxf,1,response,space,643.4000000476954,633.5,643.4000000476954,643.4000000476954,633.5,643.4000000476954,1,643.4000000476954,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,These reactions occur when the nuclei of hydrogen build up the nuclei of helium.,0,Easy,2,2,,,,,,,,,,,,
91,1722212929754,29/07/2024 00:28:49,1722216529754,1,29/07/2024 02:28:49,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,58,passages,Sentences,3emlxf,1,response,space,681.2000000000116,666.4000000000233,681.2000000000116,681.2000000000116,666.4000000000233,681.2000000000116,1,681.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"An atomic nucleus is made of particles, but the mass of the atomic nucleus is less than the total mass of the particles.",0,Easy,2,2,,,,,,,,,,,,
92,1722212930167,29/07/2024 00:28:50,1722216530167,1,29/07/2024 02:28:50,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,59,passages,Sentences,3emlxf,1,response,space,427.4000001430395,416.69999999998254,427.4000001430395,427.4000001430395,416.69999999998254,427.4000001430395,1,427.4000001430395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,The reason for this is that part of the mass of particles is changed into energy when a nucleus is formed.,0,Easy,2,2,,,,,,,,,,,,
93,1722212930620,29/07/2024 00:28:50,1722216530620,1,29/07/2024 02:28:50,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,60,passages,Sentences,3emlxf,1,response,space,463.8999999523221,450.1000000000058,463.8999999523221,463.8999999523221,450.1000000000058,463.8999999523221,1,463.8999999523221,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,This energy then radiates away.,0,Easy,2,2,,,,,,,,,,,,
94,1722212931024,29/07/2024 00:28:51,1722216531024,1,29/07/2024 02:28:51,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,61,passages,Sentences,3emlxf,1,response,space,418.2999999523163,416.5,418.2999999523163,418.2999999523163,416.5,418.2999999523163,1,418.2999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,The quantity of energy released in reactions of this kind is almost inconceivably greater than the quantity released by any other type of reaction involving similar quantities of material.,1,Easy,2,2,,,,,,,,,,,,
95,1722212932418,29/07/2024 00:28:52,1722216532418,1,29/07/2024 02:28:52,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,10,probe,Thought probe,muxvwp,1,response,On Task,1395.5,1383.5,1395.5,1395.5,1383.5,1395.5,1,1395.5,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
96,1722212933214,29/07/2024 00:28:53,1722216533214,1,29/07/2024 02:28:53,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,62,passages,Sentences,3emlxf,1,response,space,807.6000001430511,799.7999999999884,807.6000001430511,807.6000001430511,799.7999999999884,807.6000001430511,1,807.6000001430511,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"Every second, the sun sends a million times more energy into space than we have stored in all of our coal, petroleum, and natural gas fields.",0,Easy,2,2,,,,,,,,,,,,
97,1722212934134,29/07/2024 00:28:54,1722216534134,1,29/07/2024 02:28:54,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,63,passages,Sentences,3emlxf,1,response,space,927.9999999523279,916.6000000000058,927.9999999523279,927.9999999523279,916.6000000000058,927.9999999523279,1,927.9999999523279,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,We could revolutionize the world if we could duplicate the method that releases such energy.,0,Easy,2,2,,,,,,,,,,,,
98,1722212934389,29/07/2024 00:28:54,1722216534389,1,29/07/2024 02:28:54,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,64,passages,Sentences,3emlxf,1,response,space,267.1000000000058,266.70000000001164,267.1000000000058,267.1000000000058,266.70000000001164,267.1000000000058,1,267.1000000000058,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,"This possibility is not a fantasy, just as it was not a fantasy to imagine developing an atom bomb in 1900.",0,Easy,2,2,,,,,,,,,,,,
99,1722212934830,29/07/2024 00:28:54,1722216534830,1,29/07/2024 02:28:54,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,65,passages,Sentences,3emlxf,1,response,space,440.5000001430453,433.3999999999942,440.5000001430453,440.5000001430453,433.3999999999942,440.5000001430453,1,440.5000001430453,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,The time may come when the hydrogen from a cubic mile of sea water will provide enough energy to satisfy our needs at the 1960 rate for 300 centuries.,1,Easy,2,2,,,,,,,,,,,,
100,1722212935526,29/07/2024 00:28:55,1722216535526,1,29/07/2024 02:28:55,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,11,probe,Thought probe,muxvwp,1,response,On Task,703.9000000953674,699.8999999999942,703.9000000953674,703.9000000953674,699.8999999999942,703.9000000953674,1,703.9000000953674,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
101,1722212936445,29/07/2024 00:28:56,1722216536445,1,29/07/2024 02:28:56,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,922.700000143057,916.8000000000175,922.700000143057,922.700000143057,916.8000000000175,922.700000143057,1,922.700000143057,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
102,1722212943917,29/07/2024 00:29:03,1722216543917,1,29/07/2024 02:29:03,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,13,comprehension,Comprehension questions,ers3wv,1,response,c,7478.200000095356,7466.299999999988,7478.200000095356,7478.200000095356,7466.299999999988,7478.200000095356,1,7478.200000095356,0,0,,Click Response,response C,4,object-68,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,
103,1722212946084,29/07/2024 00:29:06,1722216546084,1,29/07/2024 02:29:06,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,14,comprehension,Comprehension questions,ers3wv,1,response,d,2178.7999999523163,2166.5,2178.7999999523163,2178.7999999523163,2166.5,2178.7999999523163,1,2178.7999999523163,0,0,,Click Response,response A,2,object-66,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,
104,1722212950592,29/07/2024 00:29:10,1722216550592,1,29/07/2024 02:29:10,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,15,comprehension,Comprehension questions,ers3wv,1,response,c,4519.900000095367,4516.700000000012,4519.900000095367,4519.900000095367,4516.700000000012,4519.900000095367,1,4519.900000095367,0,0,,Click Response,response C,4,object-68,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,
105,1722212954020,29/07/2024 00:29:14,1722216554020,1,29/07/2024 02:29:14,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,16,comprehension,Comprehension questions,ers3wv,1,response,e,3431.200000095356,3416.2999999999884,3431.200000095356,3431.200000095356,3416.2999999999884,3431.200000095356,1,3431.200000095356,0,0,,Click Response,response A,2,object-66,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,
106,1722212954845,29/07/2024 00:29:14,1722216554845,1,29/07/2024 02:29:14,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,66,passages,Sentences,3emlxf,1,response,space,840.1000001430511,833.3999999999942,840.1000001430511,840.1000001430511,833.3999999999942,840.1000001430511,1,840.1000001430511,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Difficult,1,2,,,,,,,,,,,,
107,1722212955419,29/07/2024 00:29:15,1722216555419,1,29/07/2024 02:29:15,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,67,passages,Sentences,3emlxf,1,response,space,580.8999999523221,566.7000000000116,580.8999999523221,580.8999999523221,566.7000000000116,580.8999999523221,1,580.8999999523221,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,"Even most skeptics, because they seem to share the hope that there is life on Mars, endeavor slavishly not to discount the possibility.",0,Difficult,1,2,,,,,,,,,,,,
108,1722212957823,29/07/2024 00:29:17,1722216557823,1,29/07/2024 02:29:17,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,68,passages,Sentences,3emlxf,1,response,space,2417.600000047678,2416.5,2417.600000047678,2417.600000047678,2416.5,2417.600000047678,1,2417.600000047678,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,But it was a comedown in the mid-1960’s when scientists involved in the Mars exploration studied photographs taken by some of the early Mariner space flights.,0,Difficult,1,2,,,,,,,,,,,,
109,1722212958257,29/07/2024 00:29:18,1722216558257,1,29/07/2024 02:29:18,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,69,passages,Sentences,3emlxf,1,response,space,435.69999995231046,433.29999999998836,435.69999995231046,435.69999995231046,433.29999999998836,435.69999995231046,1,435.69999995231046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,No canals.,0,Difficult,1,2,,,,,,,,,,,,
110,1722212958926,29/07/2024 00:29:18,1722216558926,1,29/07/2024 02:29:18,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,70,passages,Sentences,3emlxf,1,response,space,671.3000000476895,666.7000000000116,671.3000000476895,671.3000000476895,666.7000000000116,671.3000000476895,1,671.3000000476895,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,No seas.,0,Difficult,1,2,,,,,,,,,,,,
111,1722212960739,29/07/2024 00:29:20,1722216560739,1,29/07/2024 02:29:20,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,71,passages,Sentences,3emlxf,1,response,space,1816.6000000000058,1800,1816.6000000000058,1816.6000000000058,1800,1816.6000000000058,1,1816.6000000000058,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,No busy Martian engineers.,0,Difficult,1,2,,,,,,,,,,,,
112,1722212961887,29/07/2024 00:29:21,1722216561887,1,29/07/2024 02:29:21,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,72,passages,Sentences,3emlxf,1,response,space,1165.100000047678,1149.8999999999942,1165.100000047678,1165.100000047678,1149.8999999999942,1165.100000047678,1,1165.100000047678,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,No menacing warmongering Martians as colossal as skyscrapers.,0,Difficult,1,2,,,,,,,,,,,,
113,1722212963658,29/07/2024 00:29:23,1722216563658,1,29/07/2024 02:29:23,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,73,passages,Sentences,3emlxf,1,response,space,1786,1783.2999999999884,1786,1786,1783.2999999999884,1786,1,1786,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Just mountains, craters, frigid winds, and dust storms.",0,Difficult,1,2,,,,,,,,,,,,
114,1722212965366,29/07/2024 00:29:25,1722216565366,1,29/07/2024 02:29:25,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,74,passages,Sentences,3emlxf,1,response,space,1711.9000000476954,1699.8000000000175,1711.9000000476954,1711.9000000476954,1699.8000000000175,1711.9000000476954,1,1711.9000000476954,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Difficult,1,2,,,,,,,,,,,,
