Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-35ov,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
71,1721985834265,26/07/2024 09:23:54,1721989434265,1,26/07/2024 11:23:54,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,9,probe,Thought probe,muxvwp,1,response,On Task,2071.000000095344,2065,2071.000000095344,2071.000000095344,2065,2071.000000095344,1,2071.000000095344,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
72,1721985838902,26/07/2024 09:23:58,1721989438902,1,26/07/2024 11:23:58,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,44,passages,Sentences,3emlxf,1,response,space,4643.099999999977,4629.400000000023,4643.099999999977,4643.099999999977,4629.400000000023,4643.099999999977,1,4643.099999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Marketing is indirectly a key to a high economic level of living for the people.,0,Easy,2,1,,,,,,,,,,,,
73,1721985843736,26/07/2024 09:24:03,1721989443736,1,26/07/2024 11:24:03,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,4847.400000047637,4846.099999999977,4847.400000047637,4847.400000047637,4846.099999999977,4847.400000047637,1,4847.400000047637,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
74,1721985854019,26/07/2024 09:24:14,1721989454019,1,26/07/2024 11:24:14,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,9,comprehension,Comprehension questions,ers3wv,1,response,c,10284.000000095344,10275,10284.000000095344,10284.000000095344,10275,10284.000000095344,1,10284.000000095344,0,0,,Click Response,response C,4,object-68,comprehension,,,2,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,
75,1721985867502,26/07/2024 09:24:27,1721989467502,1,26/07/2024 11:24:27,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,10,comprehension,Comprehension questions,ers3wv,1,response,d,13492.000000095344,13488.79999999993,13492.000000095344,13492.000000095344,13488.79999999993,13492.000000095344,1,13492.000000095344,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,
76,1721985873391,26/07/2024 09:24:33,1721989473391,1,26/07/2024 11:24:33,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,11,comprehension,Comprehension questions,ers3wv,1,response,d,5893.00000004773,5878.5,5893.00000004773,5893.00000004773,5878.5,5893.00000004773,1,5893.00000004773,0,0,,Click Response,response D,5,object-69,comprehension,,,2,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,
77,1721985883112,26/07/2024 09:24:43,1721989483112,1,26/07/2024 11:24:43,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,12,comprehension,Comprehension questions,ers3wv,1,response,e,9734.700000095414,9725.400000000023,9734.700000095414,9734.700000095414,9725.400000000023,9734.700000095414,1,9734.700000095414,0,0,,Click Response,response E,6,object-70,comprehension,,,2,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,
78,1721985884293,26/07/2024 09:24:44,1721989484293,1,26/07/2024 11:24:44,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,45,passages,Sentences,3emlxf,1,response,space,1191.0000001430744,1182.3000000000466,1191.0000001430744,1191.0000001430744,1182.3000000000466,1191.0000001430744,1,1191.0000001430744,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Difficult,1,1,,,,,,,,,,,,
79,1721985891733,26/07/2024 09:24:51,1721989491733,1,26/07/2024 11:24:51,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,46,passages,Sentences,3emlxf,1,response,space,7448.099999999977,7443.900000000023,7448.099999999977,7448.099999999977,7443.900000000023,7448.099999999977,1,7448.099999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Atomic energy is the energy that holds the nucleus of an atom together.,0,Difficult,1,1,,,,,,,,,,,,
80,1721985905272,26/07/2024 09:25:05,1721989505272,1,26/07/2024 11:25:05,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,47,passages,Sentences,3emlxf,1,response,space,13543.199999999953,13538.899999999907,13543.199999999953,13543.199999999953,13538.899999999907,13543.199999999953,1,13543.199999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,Atomic reactions in which nuclei of helium are built up from nuclei of hydrogen are believed to be the origin of the sun’s energy.,0,Difficult,1,1,,,,,,,,,,,,
81,1721985943416,26/07/2024 09:25:43,1721989543416,1,26/07/2024 11:25:43,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,48,passages,Sentences,3emlxf,1,response,space,38148.30000000005,38135.30000000005,38148.30000000005,38148.30000000005,38135.30000000005,38148.30000000005,1,38148.30000000005,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,It has been found that the mass of an atomic nucleus is less than the total mass of the separate particles that comprise it.,0,Difficult,1,1,,,,,,,,,,,,
82,1721985957653,26/07/2024 09:25:57,1721989557653,1,26/07/2024 11:25:57,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,49,passages,Sentences,3emlxf,1,response,space,14249.900000095367,14238.199999999953,14249.900000095367,14249.900000095367,14238.199999999953,14249.900000095367,1,14249.900000095367,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"The reason is that when a nucleus forms, part of the mass of the component particles is changed into energy, which is then radiated away. ",0,Difficult,1,1,,,,,,,,,,,,
83,1721985970755,26/07/2024 09:26:10,1721989570755,1,26/07/2024 11:26:10,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,50,passages,Sentences,3emlxf,1,response,space,13113.50000004773,13105.900000000023,13113.50000004773,13113.50000004773,13105.900000000023,13113.50000004773,1,13113.50000004773,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,The quantity of energy released in reactions of this kind is almost inconceivably greater than the quantity released by any other type of reaction involving similar quantities of material. ,1,Difficult,1,1,,,,,,,,,,,,
84,1721985972577,26/07/2024 09:26:12,1721989572577,1,26/07/2024 11:26:12,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,10,probe,Thought probe,muxvwp,1,response,On Task,1829.9000000000233,1815.2000000000698,1829.9000000000233,1829.9000000000233,1815.2000000000698,1829.9000000000233,1,1829.9000000000233,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
85,1721985991480,26/07/2024 09:26:31,1721989591480,1,26/07/2024 11:26:31,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,51,passages,Sentences,3emlxf,1,response,space,18917.599999999977,18901.099999999977,18917.599999999977,18917.599999999977,18901.099999999977,18917.599999999977,1,18917.599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"Every second, a million times as much energy as is stored in all our coal, petroleum, and natural gas fields is sent into space by the sun. ",0,Difficult,1,1,,,,,,,,,,,,
86,1721986001890,26/07/2024 09:26:41,1721989601890,1,26/07/2024 11:26:41,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,52,passages,Sentences,3emlxf,1,response,space,10426.599999999977,10424.900000000023,10426.599999999977,10426.599999999977,10424.900000000023,10426.599999999977,1,10426.599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"If one could duplicate the method by which this energy is released, the world could be revolutionized. ",0,Difficult,1,1,,,,,,,,,,,,
87,1721986013591,26/07/2024 09:26:53,1721989613591,1,26/07/2024 11:26:53,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,53,passages,Sentences,3emlxf,1,response,space,11703.199999999953,11690.300000000047,11703.199999999953,11703.199999999953,11690.300000000047,11703.199999999953,1,11703.199999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,And the possibility of doing just this is no more inconceivable today than the concept of an atomic bomb was in 1900. ,0,Difficult,1,1,,,,,,,,,,,,
88,1721986031106,26/07/2024 09:27:11,1721989631106,1,26/07/2024 11:27:11,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,54,passages,Sentences,3emlxf,1,response,space,17527.60000004759,17518.899999999907,17527.60000004759,17527.60000004759,17518.899999999907,17527.60000004759,1,17527.60000004759,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The time may come when the hydrogen from a cubic mile of sea water will provide enough energy to satisfy our needs at the 1960 rate for 300 centuries.,1,Difficult,1,1,,,,,,,,,,,,
89,1721986033021,26/07/2024 09:27:13,1721989633021,1,26/07/2024 11:27:13,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,11,probe,Thought probe,muxvwp,1,response,On Task,1923.4000000953674,1915.1999999999534,1923.4000000953674,1923.4000000953674,1915.1999999999534,1923.4000000953674,1,1923.4000000953674,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
90,1721986034219,26/07/2024 09:27:14,1721989634219,1,26/07/2024 11:27:14,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1206.6000001907814,1199.1000000000931,1206.6000001907814,1206.6000001907814,1199.1000000000931,1206.6000001907814,1,1206.6000001907814,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
91,1721986042824,26/07/2024 09:27:22,1721989642824,1,26/07/2024 11:27:22,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,13,comprehension,Comprehension questions,ers3wv,1,response,c,8612.300000143005,8609.5,8612.300000143005,8612.300000143005,8609.5,8612.300000143005,1,8612.300000143005,0,0,,Click Response,response C,4,object-68,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,
92,1721986064976,26/07/2024 09:27:44,1721989664976,1,26/07/2024 11:27:44,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,14,comprehension,Comprehension questions,ers3wv,1,response,d,22154.400000047637,22148.5,22154.400000047637,22154.400000047637,22148.5,22154.400000047637,1,22154.400000047637,0,0,,Click Response,response B,3,object-67,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,
93,1721986085570,26/07/2024 09:28:05,1721989685570,1,26/07/2024 11:28:05,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,15,comprehension,Comprehension questions,ers3wv,1,response,c,20600.400000047637,20599.59999999986,20600.400000047637,20600.400000047637,20599.59999999986,20600.400000047637,1,20600.400000047637,0,0,,Click Response,response C,4,object-68,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,
94,1721986104970,26/07/2024 09:28:24,1721989704970,1,26/07/2024 11:28:24,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,16,comprehension,Comprehension questions,ers3wv,1,response,e,19400.50000009546,19384.200000000186,19400.50000009546,19400.50000009546,19384.200000000186,19400.50000009546,1,19400.50000009546,0,0,,Click Response,response B,3,object-67,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,
95,1721986106125,26/07/2024 09:28:26,1721989706125,1,26/07/2024 11:28:26,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,55,passages,Sentences,3emlxf,1,response,space,1171.7000001906417,1165.7999999998137,1171.7000001906417,1171.7000001906417,1165.7999999998137,1171.7000001906417,1,1171.7000001906417,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,1,,,,,,,,,,,,
96,1721986112090,26/07/2024 09:28:32,1721989712090,1,26/07/2024 11:28:32,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,56,passages,Sentences,3emlxf,1,response,space,5970.500000095461,5961.600000000093,5970.500000095461,5970.500000095461,5961.600000000093,5970.500000095461,1,5970.500000095461,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,The possibility of life on Mars is not dismissed even by skeptics.,0,Easy,2,1,,,,,,,,,,,,
97,1721986115911,26/07/2024 09:28:35,1721989715911,1,26/07/2024 11:28:35,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,57,passages,Sentences,3emlxf,1,response,space,3830.2000000001863,3813.600000000093,3830.2000000001863,3830.2000000001863,3813.600000000093,3830.2000000001863,1,3830.2000000001863,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,They seem to share our hope that it is true.,0,Easy,2,1,,,,,,,,,,,,
98,1721986125635,26/07/2024 09:28:45,1721989725635,1,26/07/2024 11:28:45,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,58,passages,Sentences,3emlxf,1,response,space,9740.300000095274,9725.299999999814,9740.300000095274,9740.300000095274,9725.299999999814,9740.300000095274,1,9740.300000095274,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,"So, it was disappointing when scientists studied photos from the early Mariner space flights in the mid-1960's.",0,Easy,2,1,,,,,,,,,,,,
99,1721986129320,26/07/2024 09:28:49,1721989729320,1,26/07/2024 11:28:49,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,59,passages,Sentences,3emlxf,1,response,space,3699.7000001431443,3696.9000000001397,3699.7000001431443,3699.7000001431443,3696.9000000001397,3699.7000001431443,1,3699.7000001431443,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,"They saw no canals, no seas, and no busy Martian engineers.",0,Easy,2,1,,,,,,,,,,,,
100,1721986134195,26/07/2024 09:28:54,1721989734195,1,26/07/2024 11:28:54,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,60,passages,Sentences,3emlxf,1,response,space,4878.000000190688,4862.699999999953,4878.000000190688,4878.000000190688,4862.699999999953,4878.000000190688,1,4878.000000190688,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,"They saw no dangerous, warlike Martians as huge as skyscrapers.",0,Easy,2,1,,,,,,,,,,,,
101,1721986138078,26/07/2024 09:28:58,1721989738078,1,26/07/2024 11:28:58,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,61,passages,Sentences,3emlxf,1,response,space,3898.4000000953674,3896.8000000000466,3898.4000000953674,3898.4000000953674,3896.8000000000466,3898.4000000953674,1,3898.4000000953674,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,"All they saw were mountains, craters, cold winds, and dust storms.",0,Easy,2,1,,,,,,,,,,,,
102,1721986155347,26/07/2024 09:29:15,1721989755347,1,26/07/2024 11:29:15,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,62,passages,Sentences,3emlxf,1,response,space,17271.199999999953,17269.09999999986,17271.199999999953,17271.199999999953,17269.09999999986,17271.199999999953,1,17271.199999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Easy,2,1,,,,,,,,,,,,
103,1721986156835,26/07/2024 09:29:16,1721989756835,1,26/07/2024 11:29:16,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,12,probe,Thought probe,muxvwp,1,response,On Task,1489.900000190828,1482.1000000000931,1489.900000190828,1489.900000190828,1482.1000000000931,1489.900000190828,1,1489.900000190828,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
104,1721986169837,26/07/2024 09:29:29,1721989769837,1,26/07/2024 11:29:29,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,63,passages,Sentences,3emlxf,1,response,space,13009.100000143051,13006.100000000093,13009.100000143051,13009.100000143051,13006.100000000093,13009.100000143051,1,13009.100000143051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Easy,2,1,,,,,,,,,,,,
105,1721986171826,26/07/2024 09:29:31,1721989771826,1,26/07/2024 11:29:31,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,13,probe,Thought probe,muxvwp,1,response,Intentional,1992.6000000475906,1981.6999999999534,1992.6000000475906,1992.6000000475906,1981.6999999999534,1992.6000000475906,1,1992.6000000475906,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
106,1721986179970,26/07/2024 09:29:39,1721989779970,1,26/07/2024 11:29:39,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,64,passages,Sentences,3emlxf,1,response,space,8154.500000190688,8143.300000000047,8154.500000190688,8154.500000190688,8143.300000000047,8154.500000190688,1,8154.500000190688,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"In addition, the photos were taken from 2,000 miles away.",0,Easy,2,1,,,,,,,,,,,,
107,1721986188434,26/07/2024 09:29:48,1721989788434,1,26/07/2024 11:29:48,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,65,passages,Sentences,3emlxf,1,response,space,8475.60000004759,8459.699999999953,8475.60000004759,8475.60000004759,8459.699999999953,8475.60000004759,1,8475.60000004759,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Easy,2,1,,,,,,,,,,,,
108,1721986191219,26/07/2024 09:29:51,1721989791219,1,26/07/2024 11:29:51,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,14,probe,Thought probe,muxvwp,1,response,Intentional,2800.6999999999534,2797.8000000000466,2800.6999999999534,2800.6999999999534,2797.8000000000466,2800.6999999999534,1,2800.6999999999534,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
109,1721986195658,26/07/2024 09:29:55,1721989795658,1,26/07/2024 11:29:55,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,66,passages,Sentences,3emlxf,1,response,space,4441.899999999907,4429.699999999953,4441.899999999907,4441.899999999907,4429.699999999953,4441.899999999907,1,4441.899999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"But still, public enthusiasm for Martian exploration wilted.",1,Easy,2,1,,,,,,,,,,,,
110,1721986197743,26/07/2024 09:29:57,1721989797743,1,26/07/2024 11:29:57,180633,7,task-n8kh,,39212583,BLIND,11503016,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,Prize Draw,,0,Mind wandering task,11,Set1,Consent,Over 18,Proficiency English,Prize Draw,set1,set1,15,probe,Thought probe,muxvwp,1,response,On Task,2097.3000001430046,2081.5,2097.3000001430046,2097.3000001430046,2081.5,2097.3000001430046,1,2097.3000001430046,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
