Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
5,1704361169274,04/01/2024 09:39:29,1704361169148,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 2 -quantised,2
6,1704361169274,04/01/2024 09:39:29,1704361169149,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 3 ,Slightly Disagree
7,1704361169274,04/01/2024 09:39:29,1704361169150,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 3 -quantised,3
8,1704361169274,04/01/2024 09:39:29,1704361169150,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 4 ,Slightly Disagree
9,1704361169274,04/01/2024 09:39:29,1704361169151,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 4 -quantised,3
10,1704361169274,04/01/2024 09:39:29,1704361169151,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 5,Slightly Disagree
11,1704361169274,04/01/2024 09:39:29,1704361169152,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 5-quantised,3
12,1704361169274,04/01/2024 09:39:29,1704361169153,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 6 ,Slightly Agree
13,1704361169274,04/01/2024 09:39:29,1704361169153,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 6 -quantised,2
14,1704361169274,04/01/2024 09:39:29,1704361169154,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 7,Slightly Agree
15,1704361169274,04/01/2024 09:39:29,1704361169155,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 7-quantised,2
16,1704361169274,04/01/2024 09:39:29,1704361169155,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 8 ,Slightly Agree
17,1704361169274,04/01/2024 09:39:29,1704361169156,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 8 -quantised,2
18,1704361169274,04/01/2024 09:39:29,1704361169156,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 9 ,Slightly Agree
19,1704361169274,04/01/2024 09:39:29,1704361169157,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 9 -quantised,2
20,1704361169274,04/01/2024 09:39:29,1704361169158,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 10 ,Slightly Disagree
21,1704361169274,04/01/2024 09:39:29,1704361169159,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 10 -quantised,3
22,1704361169274,04/01/2024 09:39:29,1704361169159,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 11 ,Slightly Disagree
23,1704361169408,04/01/2024 09:39:29,1704361169160,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 11 -quantised,3
24,1704361169408,04/01/2024 09:39:29,1704361169161,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 12 ,Slightly Agree
25,1704361169408,04/01/2024 09:39:29,1704361169161,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 12 -quantised,2
26,1704361169408,04/01/2024 09:39:29,1704361169162,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 13 ,Slightly Disagree
27,1704361169408,04/01/2024 09:39:29,1704361169165,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 13 -quantised,3
28,1704361169408,04/01/2024 09:39:29,1704361169166,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 14 ,Slightly Agree
29,1704361169408,04/01/2024 09:39:29,1704361169167,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 14 -quantised,2
30,1704361169408,04/01/2024 09:39:29,1704361169168,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 15 ,Slightly Agree
31,1704361169408,04/01/2024 09:39:29,1704361169168,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 15 -quantised,2
32,1704361169408,04/01/2024 09:39:29,1704361169169,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 16,Definitely Agree
33,1704361169408,04/01/2024 09:39:29,1704361169170,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 16-quantised,1
34,1704361169408,04/01/2024 09:39:29,1704361169171,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 17,Definitely Agree
35,1704361169408,04/01/2024 09:39:29,1704361169172,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 17-quantised,1
36,1704361169408,04/01/2024 09:39:29,1704361169173,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 18,Slightly Agree
37,1704361169408,04/01/2024 09:39:29,1704361169174,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 18-quantised,2
38,1704361169408,04/01/2024 09:39:29,1704361169175,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 19 ,Definitely Disagree
39,1704361169408,04/01/2024 09:39:29,1704361169176,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 19 -quantised,4
40,1704361169408,04/01/2024 09:39:29,1704361169177,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 20,Definitely Agree
41,1704361169408,04/01/2024 09:39:29,1704361169178,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 20-quantised,1
42,1704361169408,04/01/2024 09:39:29,1704361169178,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 21,Definitely Disagree
43,1704361169502,04/01/2024 09:39:29,1704361169180,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 21-quantised,4
44,1704361169502,04/01/2024 09:39:29,1704361169181,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 22,Slightly Disagree
45,1704361169502,04/01/2024 09:39:29,1704361169182,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 22-quantised,3
46,1704361169502,04/01/2024 09:39:29,1704361169183,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 23 ,Slightly Agree
47,1704361169502,04/01/2024 09:39:29,1704361169184,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 23 -quantised,2
48,1704361169502,04/01/2024 09:39:29,1704361169185,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 24,Definitely Agree
49,1704361169502,04/01/2024 09:39:29,1704361169186,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 24-quantised,1
50,1704361169502,04/01/2024 09:39:29,1704361169187,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 25,Definitely Disagree
51,1704361169502,04/01/2024 09:39:29,1704361169188,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 25-quantised,4
52,1704361169502,04/01/2024 09:39:29,1704361169190,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 26 ,Definitely Disagree
53,1704361169502,04/01/2024 09:39:29,1704361169191,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 26 -quantised,4
54,1704361169502,04/01/2024 09:39:29,1704361169192,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 27 ,Slightly Disagree
55,1704361169502,04/01/2024 09:39:29,1704361169193,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 27 -quantised,3
56,1704361169502,04/01/2024 09:39:29,1704361169194,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 28,Definitely Disagree
57,1704361169502,04/01/2024 09:39:29,1704361169195,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 28-quantised,4
58,1704361169502,04/01/2024 09:39:29,1704361169199,0,04/01/2024 09:39:29,155541,10,questionnaire-gew1,,33941283,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,86154
1,1704470137009,05/01/2024 15:55:37,1704470136898,0,05/01/2024 15:55:36,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704470241795,05/01/2024 15:57:21,1704470241713,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 1 ,Slightly Agree
3,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 1 -quantised,2
4,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 2 ,Definitely Agree
5,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 2 -quantised,1
6,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 3 ,Definitely Disagree
7,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 3 -quantised,4
8,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 4 ,Definitely Agree
9,1704470241843,05/01/2024 15:57:21,1704470241715,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 4 -quantised,1
10,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 5,Definitely Disagree
11,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 5-quantised,4
12,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 6 ,Definitely Agree
13,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 6 -quantised,1
14,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 7,Definitely Agree
15,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 7-quantised,1
16,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 8 ,Slightly Disagree
17,1704470241843,05/01/2024 15:57:21,1704470241716,0,05/01/2024 15:57:21,155541,10,questionnaire-gew1,,33978704,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 8 -quantised,3
