Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
38,1706010118993,23/01/2024 11:41:58,1706010118993,0,23/01/2024 11:41:58,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,27,passages,Sentences,3emlxf,1,response,,1000,983.3000000000029,1000,1000,983.3000000000029,1000,1,1000,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
39,1706010120282,23/01/2024 11:42:00,1706010120282,0,23/01/2024 11:42:00,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,probe,Thought probe,muxvwp,1,response,no,1307.800000000003,1300.699999999997,1307.800000000003,1307.800000000003,1300.699999999997,1307.800000000003,1,1307.800000000003,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
40,1706010122157,23/01/2024 11:42:02,1706010122157,0,23/01/2024 11:42:02,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,28,passages,Sentences,3emlxf,1,response,,1882.0000000059663,1866.6000000000058,1882.0000000059663,1882.0000000059663,1866.6000000000058,1882.0000000059663,1,1882.0000000059663,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,,,,,,,,,,,,
41,1706010123600,23/01/2024 11:42:03,1706010123600,0,23/01/2024 11:42:03,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,probe,Thought probe,muxvwp,1,response,no,1458.0999999940395,1449.8999999999942,1458.0999999940395,1458.0999999940395,1449.8999999999942,1458.0999999940395,1,1458.0999999940395,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
42,1706010125608,23/01/2024 11:42:05,1706010125608,0,23/01/2024 11:42:05,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,29,passages,Sentences,3emlxf,1,response,,2016.699999999997,2000,2016.699999999997,2016.699999999997,2000,2016.699999999997,1,2016.699999999997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,,,,,,,,,,,,
43,1706010126683,23/01/2024 11:42:06,1706010126683,0,23/01/2024 11:42:06,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,probe,Thought probe,muxvwp,1,response,no,1091.1000000000058,1083.2000000000116,1091.1000000000058,1091.1000000000058,1083.2000000000116,1091.1000000000058,1,1091.1000000000058,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
44,1706010128530,23/01/2024 11:42:08,1706010128530,0,23/01/2024 11:42:08,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,30,passages,Sentences,3emlxf,1,response,,1849.699999999997,1833.199999999997,1849.699999999997,1849.699999999997,1833.199999999997,1849.699999999997,1,1849.699999999997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,
45,1706010130344,23/01/2024 11:42:10,1706010130344,0,23/01/2024 11:42:10,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,31,passages,Sentences,3emlxf,1,response,,1833.9999999999854,1817.3999999999942,1833.9999999999854,1833.9999999999854,1817.3999999999942,1833.9999999999854,1,1833.9999999999854,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,
46,1706010132183,23/01/2024 11:42:12,1706010132183,0,23/01/2024 11:42:12,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,32,passages,Sentences,3emlxf,1,response,,1857.5999999821215,1849.9000000000087,1857.5999999821215,1857.5999999821215,1849.9000000000087,1857.5999999821215,1,1857.5999999821215,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,
47,1706010133415,23/01/2024 11:42:13,1706010133415,0,23/01/2024 11:42:13,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,33,passages,Sentences,3emlxf,1,response,,1240.0999999880733,1233.2999999999884,1240.0999999880733,1240.0999999880733,1233.2999999999884,1240.0999999880733,1,1240.0999999880733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,
48,1706010134461,23/01/2024 11:42:14,1706010134461,0,23/01/2024 11:42:14,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,34,passages,Sentences,3emlxf,1,response,,1050,1033.300000000003,1050,1050,1033.300000000003,1050,1,1050,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,
49,1706010135838,23/01/2024 11:42:15,1706010135838,0,23/01/2024 11:42:15,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,35,passages,Sentences,3emlxf,1,response,,1395.999999988082,1383.300000000003,1395.999999988082,1395.999999988082,1383.300000000003,1395.999999988082,1,1395.999999988082,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,
50,1706010137663,23/01/2024 11:42:17,1706010137663,0,23/01/2024 11:42:17,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,36,passages,Sentences,3emlxf,1,response,,1837.7999999821186,1833.199999999997,1837.7999999821186,1837.7999999821186,1833.199999999997,1837.7999999821186,1,1837.7999999821186,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,
51,1706010138881,23/01/2024 11:42:18,1706010138881,0,23/01/2024 11:42:18,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,37,passages,Sentences,3emlxf,1,response,,1223.3999999940424,1216.6000000000058,1223.3999999940424,1223.3999999940424,1216.6000000000058,1223.3999999940424,1,1223.3999999940424,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,
52,1706010140604,23/01/2024 11:42:20,1706010140604,0,23/01/2024 11:42:20,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,38,passages,Sentences,3emlxf,1,response,,1729.2999999940366,1717.3999999999942,1729.2999999940366,1729.2999999940366,1717.3999999999942,1729.2999999940366,1,1729.2999999940366,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,
53,1706010142511,23/01/2024 11:42:22,1706010142511,0,23/01/2024 11:42:22,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,39,passages,Sentences,3emlxf,1,response,,1916.699999999997,1900,1916.699999999997,1916.699999999997,1900,1916.699999999997,1,1916.699999999997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,
54,1706010143490,23/01/2024 11:42:23,1706010143490,0,23/01/2024 11:42:23,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,40,passages,Sentences,3emlxf,1,response,,998.2000000059634,983.1999999999971,998.2000000059634,998.2000000059634,983.1999999999971,998.2000000059634,1,998.2000000059634,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,,,,,,,,,,,,
55,1706010145366,23/01/2024 11:42:25,1706010145366,0,23/01/2024 11:42:25,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,7,probe,Thought probe,muxvwp,1,response,no,1890.6999999940454,1883.3000000000175,1890.6999999940454,1890.6999999940454,1883.3000000000175,1890.6999999940454,1,1890.6999999940454,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
56,1706010149984,23/01/2024 11:42:29,1706010149984,0,23/01/2024 11:42:29,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,4626.200000005949,4616.899999999994,4626.200000005949,4626.200000005949,4616.899999999994,4626.200000005949,1,4626.200000005949,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
57,1706010154502,23/01/2024 11:42:34,1706010154502,0,23/01/2024 11:42:34,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,comprehension,Comprehension questions,ers3wv,1,response,b,4523.899999999994,4516.5,4523.899999999994,4523.899999999994,4516.5,4523.899999999994,1,4523.899999999994,0,0,,Click Response,response A,2,object-66,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,
58,1706010158232,23/01/2024 11:42:38,1706010158232,0,23/01/2024 11:42:38,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,2,comprehension,Comprehension questions,ers3wv,1,response,a,3740.9999999940337,3733.1999999999825,3740.9999999940337,3740.9999999940337,3733.1999999999825,3740.9999999940337,1,3740.9999999940337,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,
59,1706010163467,23/01/2024 11:42:43,1706010163467,0,23/01/2024 11:42:43,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,comprehension,Comprehension questions,ers3wv,1,response,e,5242.399999988091,5234.200000000012,5242.399999988091,5242.399999988091,5234.200000000012,5242.399999988091,1,5242.399999988091,0,0,,Click Response,response D,5,object-69,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,
60,1706010169049,23/01/2024 11:42:49,1706010169049,0,23/01/2024 11:42:49,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,comprehension,Comprehension questions,ers3wv,1,response,c,5590.5999999940395,5583.100000000006,5590.5999999940395,5590.5999999940395,5583.100000000006,5590.5999999940395,1,5590.5999999940395,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,
61,1706010174233,23/01/2024 11:42:54,1706010174233,0,23/01/2024 11:42:54,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,5191.899999999994,5183.899999999994,5191.899999999994,5191.899999999994,5183.899999999994,5191.899999999994,1,5191.899999999994,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,
62,1706010178899,23/01/2024 11:42:58,1706010178899,0,23/01/2024 11:42:58,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,comprehension,Comprehension questions,ers3wv,1,response,e,4674.299999982119,4666.399999999994,4674.299999982119,4674.299999982119,4666.399999999994,4674.299999982119,1,4674.299999982119,0,0,,Click Response,response A,2,object-66,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,
63,1706010186183,23/01/2024 11:43:06,1706010186183,0,23/01/2024 11:43:06,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,7,comprehension,Comprehension questions,ers3wv,1,response,b,7292.000000005966,7283.8000000000175,7292.000000005966,7292.000000005966,7283.8000000000175,7292.000000005966,1,7292.000000005966,0,0,,Click Response,response C,4,object-68,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,
64,1706010194649,23/01/2024 11:43:14,1706010194649,0,23/01/2024 11:43:14,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,8,comprehension,Comprehension questions,ers3wv,1,response,a,8474.299999999988,8466.899999999994,8474.299999999988,8474.299999999988,8466.899999999994,8474.299999999988,1,8474.299999999988,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,
65,1706010196257,23/01/2024 11:43:16,1706010196257,0,23/01/2024 11:43:16,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,41,passages,Sentences,3emlxf,1,response,,1615.0999999880733,1600,1615.0999999880733,1615.0999999880733,1600,1615.0999999880733,1,1615.0999999880733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,2,,,,,,,,,,,,
66,1706010198814,23/01/2024 11:43:18,1706010198814,0,23/01/2024 11:43:18,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,42,passages,Sentences,3emlxf,1,response,,2572.5999999880733,2566.5,2572.5999999880733,2572.5999999880733,2566.5,2572.5999999880733,1,2572.5999999880733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The nucleus of an atom is held together by a kind of energy called atomic energy.,0,Easy,2,2,,,,,,,,,,,,
67,1706010200255,23/01/2024 11:43:20,1706010200255,0,23/01/2024 11:43:20,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,43,passages,Sentences,3emlxf,1,response,,1446.5999999880733,1434.1000000000058,1446.5999999880733,1446.5999999880733,1434.1000000000058,1446.5999999880733,1,1446.5999999880733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,The sun’s energy comes from atomic reactions.,0,Easy,2,2,,,,,,,,,,,,
68,1706010201922,23/01/2024 11:43:21,1706010201922,0,23/01/2024 11:43:21,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,44,passages,Sentences,3emlxf,1,response,,1680.2999999999884,1666.6999999999825,1680.2999999999884,1680.2999999999884,1666.6999999999825,1680.2999999999884,1,1680.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,These reactions occur when the nuclei of hydrogen build up the nuclei of helium.,0,Easy,2,2,,,,,,,,,,,,
69,1706010205586,23/01/2024 11:43:25,1706010205586,0,23/01/2024 11:43:25,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,45,passages,Sentences,3emlxf,1,response,,3677.0000000059663,3666.399999999994,3677.0000000059663,3677.0000000059663,3666.399999999994,3677.0000000059663,1,3677.0000000059663,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,"An atomic nucleus is made of particles, but the mass of the atomic nucleus is less than the total mass of the particles.",0,Easy,2,2,,,,,,,,,,,,
70,1706010208455,23/01/2024 11:43:28,1706010208455,0,23/01/2024 11:43:28,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,46,passages,Sentences,3emlxf,1,response,,2880.600000005972,2866.600000000006,2880.600000005972,2880.600000005972,2866.600000000006,2880.600000005972,1,2880.600000005972,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,The reason for this is that part of the mass of particles is changed into energy when a nucleus is formed.,0,Easy,2,2,,,,,,,,,,,,
71,1706010209393,23/01/2024 11:43:29,1706010209393,0,23/01/2024 11:43:29,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,47,passages,Sentences,3emlxf,1,response,,949.9000000000233,933.3000000000175,949.9000000000233,949.9000000000233,933.3000000000175,949.9000000000233,1,949.9000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,This energy then radiates away.,0,Easy,2,2,,,,,,,,,,,,
72,1706010213289,23/01/2024 11:43:33,1706010213289,0,23/01/2024 11:43:33,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,48,passages,Sentences,3emlxf,1,response,,3914.399999994028,3900.5999999999767,3914.399999994028,3914.399999994028,3900.5999999999767,3914.399999994028,1,3914.399999994028,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,The quantity of energy released in reactions of this kind is almost inconceivably greater than the quantity released by any other type of reaction involving similar quantities of material.,1,Easy,2,2,,,,,,,,,,,,
73,1706010214749,23/01/2024 11:43:34,1706010214749,0,23/01/2024 11:43:34,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,8,probe,Thought probe,muxvwp,1,response,no,1474.2000000000116,1466.7000000000116,1474.2000000000116,1474.2000000000116,1466.7000000000116,1474.2000000000116,1,1474.2000000000116,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
74,1706010219712,23/01/2024 11:43:39,1706010219712,0,23/01/2024 11:43:39,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,49,passages,Sentences,3emlxf,1,response,,4970.699999988079,4966.5,4970.699999988079,4970.699999988079,4966.5,4970.699999988079,1,4970.699999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"Every second, the sun sends a million times more energy into space than we have stored in all of our coal, petroleum, and natural gas fields.",0,Easy,2,2,,,,,,,,,,,,
75,1706010223051,23/01/2024 11:43:43,1706010223051,0,23/01/2024 11:43:43,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,50,passages,Sentences,3emlxf,1,response,,3343.199999988079,3333.899999999994,3343.199999988079,3343.199999988079,3333.899999999994,3343.199999988079,1,3343.199999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,We could revolutionize the world if we could duplicate the method that releases such energy.,0,Easy,2,2,,,,,,,,,,,,
76,1706010224632,23/01/2024 11:43:44,1706010224632,0,23/01/2024 11:43:44,155541,10,task-ppjy,,34402350,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,51,passages,Sentences,3emlxf,1,response,,1590.3999999821244,1583.3000000000175,1590.3999999821244,1590.3999999821244,1583.3000000000175,1590.3999999821244,1,1590.3999999821244,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"This possibility is not a fantasy, just as it was not a fantasy to imagine developing an atom bomb in 1900.",0,Easy,2,2,,,,,,,,,,,,
