Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
39,1721202098781,17/07/2024 07:41:38,1721205698781,1,17/07/2024 09:41:38,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,26,passages,Sentences,3emlxf,1,response,space,3519.2000000476837,3516,3519.2000000476837,3519.2000000476837,3516,3519.2000000476837,1,3519.2000000476837,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,The painter Story and the young sculptress Harriet Hosmer came.,0,Easy,2,2,,,,,,,,,,,,
40,1721202103763,17/07/2024 07:41:43,1721205703763,1,17/07/2024 09:41:43,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,27,passages,Sentences,3emlxf,1,response,space,4989.300000190735,4981.700000000012,4989.300000190735,4989.300000190735,4981.700000000012,4989.300000190735,1,4989.300000190735,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
41,1721202105950,17/07/2024 07:41:45,1721205705950,1,17/07/2024 09:41:45,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,probe,Thought probe,muxvwp,1,response,On Task,2194.600000190723,2182.1999999999825,2194.600000190723,2194.600000190723,2182.1999999999825,2194.600000190723,1,2194.600000190723,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
42,1721202112588,17/07/2024 07:41:52,1721205712588,1,17/07/2024 09:41:52,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,28,passages,Sentences,3emlxf,1,response,space,6650.000000095373,6648,6650.000000095373,6650.000000095373,6648,6650.000000095373,1,6650.000000095373,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,,,,,,,,,,,,
43,1721202115132,17/07/2024 07:41:55,1721205715132,1,17/07/2024 09:41:55,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,5,probe,Thought probe,muxvwp,1,response,On Task,2546.0000000953733,2532.5,2546.0000000953733,2546.0000000953733,2532.5,2546.0000000953733,1,2546.0000000953733,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
44,1721202123074,17/07/2024 07:42:03,1721205723074,1,17/07/2024 09:42:03,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,29,passages,Sentences,3emlxf,1,response,space,7956.000000095373,7948,7956.000000095373,7956.000000095373,7948,7956.000000095373,1,7956.000000095373,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,,,,,,,,,,,,
45,1721202125479,17/07/2024 07:42:05,1721205725479,1,17/07/2024 09:42:05,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,6,probe,Thought probe,muxvwp,1,response,On Task,2412.3000000476895,2398.899999999994,2412.3000000476895,2412.3000000476895,2398.899999999994,2412.3000000476895,1,2412.3000000476895,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
46,1721202127688,17/07/2024 07:42:07,1721205727688,1,17/07/2024 09:42:07,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,30,passages,Sentences,3emlxf,1,response,space,2222.5000001907465,2216.3000000000175,2222.5000001907465,2222.5000001907465,2216.3000000000175,2222.5000001907465,1,2222.5000001907465,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,
47,1721202131602,17/07/2024 07:42:11,1721205731602,1,17/07/2024 09:42:11,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,31,passages,Sentences,3emlxf,1,response,space,3920.899999999994,3915.2999999999884,3920.899999999994,3920.899999999994,3915.2999999999884,3920.899999999994,1,3920.899999999994,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,
48,1721202135237,17/07/2024 07:42:15,1721205735237,1,17/07/2024 09:42:15,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,32,passages,Sentences,3emlxf,1,response,space,3640.0000000953733,3632.3000000000175,3640.0000000953733,3640.0000000953733,3632.3000000000175,3640.0000000953733,1,3640.0000000953733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,
49,1721202137348,17/07/2024 07:42:17,1721205737348,1,17/07/2024 09:42:17,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,33,passages,Sentences,3emlxf,1,response,space,2116.3000000000175,2099.5,2116.3000000000175,2116.3000000000175,2099.5,2116.3000000000175,1,2116.3000000000175,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,
50,1721202139198,17/07/2024 07:42:19,1721205739198,1,17/07/2024 09:42:19,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,34,passages,Sentences,3emlxf,1,response,space,1869.000000047672,1866,1869.000000047672,1869.000000047672,1866,1869.000000047672,1,1869.000000047672,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,
51,1721202141846,17/07/2024 07:42:21,1721205741846,1,17/07/2024 09:42:21,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,35,passages,Sentences,3emlxf,1,response,space,2651.000000047672,2649,2651.000000047672,2651.000000047672,2649,2651.000000047672,1,2651.000000047672,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,
52,1721202145046,17/07/2024 07:42:25,1721205745046,1,17/07/2024 09:42:25,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,36,passages,Sentences,3emlxf,1,response,space,3202.600000190723,3199,3202.600000190723,3202.600000190723,3199,3202.600000190723,1,3202.600000190723,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,
53,1721202148352,17/07/2024 07:42:28,1721205748352,1,17/07/2024 09:42:28,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,37,passages,Sentences,3emlxf,1,response,space,3309.2999999999884,3299.0999999999767,3309.2999999999884,3309.2999999999884,3299.0999999999767,3309.2999999999884,1,3309.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,
54,1721202152322,17/07/2024 07:42:32,1721205752322,1,17/07/2024 09:42:32,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,38,passages,Sentences,3emlxf,1,response,space,3965.600000000035,3948.9000000000233,3965.600000000035,3965.600000000035,3948.9000000000233,3965.600000000035,1,3965.600000000035,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,
55,1721202155359,17/07/2024 07:42:35,1721205755359,1,17/07/2024 09:42:35,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,39,passages,Sentences,3emlxf,1,response,space,3068.200000095356,3065.5,3068.200000095356,3068.200000095356,3065.5,3068.200000095356,1,3068.200000095356,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,
56,1721202159922,17/07/2024 07:42:39,1721205759922,1,17/07/2024 09:42:39,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,40,passages,Sentences,3emlxf,1,response,space,4561.700000095356,4548.6999999999825,4561.700000095356,4561.700000095356,4548.6999999999825,4561.700000095356,1,4561.700000095356,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,,,,,,,,,,,,
57,1721202161746,17/07/2024 07:42:41,1721205761746,1,17/07/2024 09:42:41,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,7,probe,Thought probe,muxvwp,1,response,Unintentional,1837.0000000953733,1832.3999999999942,1837.0000000953733,1837.0000000953733,1832.3999999999942,1837.0000000953733,1,1837.0000000953733,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
58,1721202167771,17/07/2024 07:42:47,1721205767771,1,17/07/2024 09:42:47,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6029.800000143063,6014.700000000012,6029.800000143063,6029.800000143063,6014.700000000012,6029.800000143063,1,6029.800000143063,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
59,1721202174763,17/07/2024 07:42:54,1721205774763,1,17/07/2024 09:42:54,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,comprehension,Comprehension questions,ers3wv,1,response,b,7004.100000143051,6998.100000000006,7004.100000143051,7004.100000143051,6998.100000000006,7004.100000143051,1,7004.100000143051,0,0,,Click Response,response B,3,object-67,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,
60,1721202175820,17/07/2024 07:42:55,1721205775820,1,17/07/2024 09:42:55,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,2,comprehension,Comprehension questions,ers3wv,1,response,a,1065.8999999999942,1049.2999999999884,1065.8999999999942,1065.8999999999942,1049.2999999999884,1065.8999999999942,1,1065.8999999999942,0,0,,Click Response,response B,3,object-67,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,
61,1721202182878,17/07/2024 07:43:02,1721205782878,1,17/07/2024 09:43:02,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,3,comprehension,Comprehension questions,ers3wv,1,response,e,7074.500000095373,7064.399999999994,7074.500000095373,7074.500000095373,7064.399999999994,7074.500000095373,1,7074.500000095373,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,
62,1721202190950,17/07/2024 07:43:10,1721205790950,1,17/07/2024 09:43:10,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,comprehension,Comprehension questions,ers3wv,1,response,c,8080.600000000035,8064.3000000000175,8080.600000000035,8080.600000000035,8064.3000000000175,8080.600000000035,1,8080.600000000035,0,0,,Click Response,response D,5,object-69,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,
63,1721202202203,17/07/2024 07:43:22,1721205802203,1,17/07/2024 09:43:22,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,5,comprehension,Comprehension questions,ers3wv,1,response,b,11271.100000047678,11263.100000000006,11271.100000047678,11271.100000047678,11263.100000000006,11271.100000047678,1,11271.100000047678,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,
64,1721202207973,17/07/2024 07:43:27,1721205807973,1,17/07/2024 09:43:27,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,6,comprehension,Comprehension questions,ers3wv,1,response,e,5777.799999999988,5764.799999999988,5777.799999999988,5777.799999999988,5764.799999999988,5777.799999999988,1,5777.799999999988,0,0,,Click Response,response D,5,object-69,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,
65,1721202217846,17/07/2024 07:43:37,1721205817846,1,17/07/2024 09:43:37,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,7,comprehension,Comprehension questions,ers3wv,1,response,b,9881.199999999953,9864.099999999977,9881.199999999953,9881.199999999953,9864.099999999977,9881.199999999953,1,9881.199999999953,0,0,,Click Response,response B,3,object-67,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,
66,1721202228307,17/07/2024 07:43:48,1721205828307,1,17/07/2024 09:43:48,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,8,comprehension,Comprehension questions,ers3wv,1,response,a,10482.600000047707,10479.400000000023,10482.600000047707,10482.600000047707,10479.400000000023,10482.600000047707,1,10482.600000047707,0,0,,Click Response,response E,6,object-70,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,
67,1721202251408,17/07/2024 07:44:11,1721205851408,1,17/07/2024 09:44:11,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,41,passages,Sentences,3emlxf,1,response,space,23104.200000047684,23093.400000000023,23104.200000047684,23104.200000047684,23093.400000000023,23104.200000047684,1,23104.200000047684,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Difficult,1,2,,,,,,,,,,,,
68,1721202257191,17/07/2024 07:44:17,1721205857191,1,17/07/2024 09:44:17,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,42,passages,Sentences,3emlxf,1,response,space,5793.500000095344,5781.599999999977,5793.500000095344,5793.500000095344,5781.599999999977,5793.500000095344,1,5793.500000095344,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The performance of those business activities that direct the flow of goods and services from producer to consumer or user is called marketing. ,0,Difficult,1,2,,,,,,,,,,,,
69,1721202262204,17/07/2024 07:44:22,1721205862204,1,17/07/2024 09:44:22,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,43,passages,Sentences,3emlxf,1,response,space,5025.100000143051,5015,5025.100000143051,5025.100000143051,5015,5025.100000143051,1,5025.100000143051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,Marketing is the connecting link between the producer and the consumer or user.,0,Difficult,1,2,,,,,,,,,,,,
70,1721202265952,17/07/2024 07:44:25,1721205865952,1,17/07/2024 09:44:25,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,44,passages,Sentences,3emlxf,1,response,space,3757.9000000953674,3748.7999999999884,3757.9000000953674,3757.9000000953674,3748.7999999999884,3757.9000000953674,1,3757.9000000953674,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,Production and consumption are brought together by the marketing system.,0,Difficult,1,2,,,,,,,,,,,,
71,1721202274255,17/07/2024 07:44:34,1721205874255,1,17/07/2024 09:44:34,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,45,passages,Sentences,3emlxf,1,response,space,8312.100000095379,8297.400000000023,8312.100000095379,8312.100000095379,8297.400000000023,8312.100000095379,1,8312.100000095379,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,Wholesaling or retailing activities are directly engaged in by approximately one in every six gainfully employed persons.,0,Difficult,1,2,,,,,,,,,,,,
72,1721202278325,17/07/2024 07:44:38,1721205878325,1,17/07/2024 09:44:38,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,46,passages,Sentences,3emlxf,1,response,space,4084.7999999999884,4082.0999999999767,4084.7999999999884,4084.7999999999884,4082.0999999999767,4084.7999999999884,1,4084.7999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,"This ratio does not take into account other persons who are serving marketing through transportation, communication, and office vocations.",0,Difficult,1,2,,,,,,,,,,,,
73,1721202282699,17/07/2024 07:44:42,1721205882699,1,17/07/2024 09:44:42,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,47,passages,Sentences,3emlxf,1,response,space,4365.899999999965,4348.799999999988,4365.899999999965,4365.899999999965,4348.799999999988,4365.899999999965,1,4365.899999999965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,Opportunities for many kinds of positions requiring a wide range of skills and abilities is provided by marketing.,0,Difficult,1,2,,,,,,,,,,,,
74,1721202291032,17/07/2024 07:44:51,1721205891032,1,17/07/2024 09:44:51,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,48,passages,Sentences,3emlxf,1,response,space,8361.100000047707,8346.800000000047,8361.100000047707,8361.100000047707,8346.800000000047,8361.100000047707,1,8361.100000047707,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,"Although one naturally thinks of merchandising as being the primary occupation in marketing, there are opportunities in management, advertising, market and product research, and purchasing.",0,Difficult,1,2,,,,,,,,,,,,
75,1721202296533,17/07/2024 07:44:56,1721205896533,1,17/07/2024 09:44:56,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,49,passages,Sentences,3emlxf,1,response,space,5515.200000143028,5498.699999999953,5515.200000143028,5515.200000143028,5498.699999999953,5515.200000143028,1,5515.200000143028,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"The economic well-being of one’s country is determined largely by productivity, consumption, and employment. ",1,Difficult,1,2,,,,,,,,,,,,
76,1721202298728,17/07/2024 07:44:58,1721205898728,1,17/07/2024 09:44:58,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,8,probe,Thought probe,muxvwp,1,response,Intentional,2210.9000000000233,2199.3000000000466,2210.9000000000233,2210.9000000000233,2199.3000000000466,2210.9000000000233,1,2210.9000000000233,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
77,1721202302208,17/07/2024 07:45:02,1721205902208,1,17/07/2024 09:45:02,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,50,passages,Sentences,3emlxf,1,response,space,3491.5999999999767,3482.2999999999884,3491.5999999999767,3491.5999999999767,3482.2999999999884,3491.5999999999767,1,3491.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,All three are affected by the efficiency of the marketing process.,0,Difficult,1,2,,,,,,,,,,,,
78,1721202305903,17/07/2024 07:45:05,1721205905903,1,17/07/2024 09:45:05,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,51,passages,Sentences,3emlxf,1,response,space,3704.700000095356,3698.899999999965,3704.700000095356,3704.700000095356,3698.899999999965,3704.700000095356,1,3704.700000095356,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"If marketing stimulates appetite, people will consume goods at a high rate.",0,Difficult,1,2,,,,,,,,,,,,
79,1721202311544,17/07/2024 07:45:11,1721205911544,1,17/07/2024 09:45:11,179131,14,task-353c,,39021751,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,52,passages,Sentences,3emlxf,1,response,space,5646.800000095391,5631.400000000023,5646.800000095391,5646.800000095391,5631.400000000023,5646.800000095391,1,5646.800000095391,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"High consumption requires high productivity to meet the requirements of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Difficult,1,2,,,,,,,,,,,,
