Participant Private ID,Tree Node Key,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Tag,Reaction Time,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: size,randomiser-mq2e
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5000.700000000012,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,space out,1703.4999999984866,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000.5999999985215,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,3190.4999999992433,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5001.39999999851,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,space out,2014.9999999992433,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000.399999997753,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,3656.100000000792,NA,NA,NA,probe_selfreport
13921803,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5001.299999998533,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,1544,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,on task,1370.0000000000582,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,on task,1405,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5000.000000000058,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,on task,1288,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,on task,1304,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,on task,1270.0000000000582,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,on task,5404,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5000.000000000058,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,on task,1188,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,on task,1288,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,6004,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,on task,1371,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000.000000000116,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,on task,1203,NA,NA,NA,probe_selfreport
13925040,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,space out,4648.200000000012,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,4999.899999999907,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,5865.6999999999825,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4997.799999999959,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,space out,5520.899999999994,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4998.600000000006,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,space out,2041.1999999998952,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4999.999999999942,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,on task,1378.0999999998603,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,4998.89999999979,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,3038.0999999999767,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4999.199999999837,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,tune out,1804.5999999999767,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5000.799999999814,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,tune out,1605.399999999965,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4998.599999999977,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,tune out,2299.5999999999767,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4999.499999999825,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,tune out,2395.7999999998137,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4999.399999999907,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,1257,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000.29999999993,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,142685.59999999986,NA,NA,NA,probe_selfreport
13925905,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4999.499999999767,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,5908.100000190723,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,4996.4999998092535,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,1763.5000000953733,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4996.600000000006,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,on task,2816.700000095356,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4996.100000095379,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,on task,1237.9999998092535,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4996.300000095391,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,7874.900000000023,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,4996.399999809277,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,918.8000001907347,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4996.200000095356,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,zone out,5966.800000095391,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4995.9999998092535,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,tune out,3749.599999904633,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4996.400000190712,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,zone out,8717.600000190723,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4996.400000190712,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,7661.499999809253,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4996.900000190712,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,on task,1210.299999904586,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,4996.799999904586,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,3590.0999999999767,NA,NA,NA,probe_selfreport
13933305,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4995.599999999977,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,14394.600000000006,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5001.600000023842,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,space out,3838.5999999881024,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000.299999988056,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,space out,1738.6999999761465,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5000.299999976181,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,space out,2352.8999999880907,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,5000.399999976158,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,space out,1698.0999999999767,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000.500000011933,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,4963.400000000023,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5000.300000011921,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,tune out,14271.60000001191,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5007.599999988102,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,on task,8920.800000011921,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5000.599999988102,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,space out,5094.700000011944,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000.20000000007,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,7919.399999976158,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5000.400000000023,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,1913.5999999999767,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000.400000011898,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,5639.299999988056,NA,NA,NA,probe_selfreport
13944689,task-jj2g,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5000.299999976181,NA,NA,NA,probe_selfreport
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,tune out,3135,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,3150,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5002,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,zone out,3531,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5001.000000000029,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,space out,1612.000000000029,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,2913,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,1935,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,on task,1487,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,on task,1126,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5000.000000000058,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,tune out,1379,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,1424.0000000000582,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,1861,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,1346,NA,NA,NA,selfreport_probe
13861171,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,tune out,2082.2000000000116,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,4999.10000038147,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,2920.7000003814755,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4998.7999996185245,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,zone out,3699.100000000006,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4999.200000381476,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,on task,1628.2999999999884,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4999.400000381458,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,on task,2227.1000003814697,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000.200000381446,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,zone out,2241.999999237072,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4998.200000000012,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,on task,1486,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4999.099999618542,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,space out,1828.900000762951,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5007.099999618542,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,tune out,3263.499999618507,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4998.800000762916,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,5807.099999237049,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4999.2000007629395,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,on task,2693.2999992370605,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,4999.099999999977,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,zone out,5103.400000381516,NA,NA,NA,selfreport_probe
13863654,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4999.199999618577,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,space out,2712.399999952293,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,4996,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,402357.0000001431,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4996.5,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,tune out,1127.1999999999534,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4996.600000000093,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,tune out,21120.00000009546,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4996.600000047591,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,zone out,1873.8000000952743,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,4996.900000047637,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,557387.6000000476,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4996.299999952316,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,zone out,391624.50000009546,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4997.300000143237,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,zone out,6923.400000142865,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4996.399999952409,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,space out,1140.3999999999069,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4996.499999952503,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,120219.40000009535,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4996.300000095274,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,8387.499999952503,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,4997.300000095274,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,on task,2111.900000095367,NA,NA,NA,selfreport_probe
13865096,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4997.000000142958,NA,NA,NA,selfreport_probe
13869196,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,1712.599999618542,NA,NA,NA,selfreport_probe
13869196,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000.299999999988,NA,NA,NA,selfreport_probe
13869196,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,on task,7575.299999809271,NA,NA,NA,selfreport_probe
13869196,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000.49999942779,NA,NA,NA,selfreport_probe
13869196,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,tune out,4510.99999942779,NA,NA,NA,selfreport_probe
