Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
88,1737304285331,19/01/2025 16:31:25,1737304285331,0,19/01/2025 16:31:25,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,53,passages,Sentences,3emlxf,1,response,space,4002.999999928521,3986.4000000000233,4002.999999928521,4002.999999928521,3986.4000000000233,4002.999999928521,1,4002.999999928521,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Put another way, the experimenter has under his control all the variables that can influence the results.",1,Easy,2,1,,,,,,,,,,,,
89,1737304287867,19/01/2025 16:31:27,1737304287867,0,19/01/2025 16:31:27,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,13,probe,Thought probe,muxvwp,1,response,no,2551.0999999999767,2540.5999999999767,2551.0999999999767,2551.0999999999767,2540.5999999999767,2551.0999999999767,1,2551.0999999999767,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
90,1737304294647,19/01/2025 16:31:34,1737304294647,0,19/01/2025 16:31:34,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,54,passages,Sentences,3emlxf,1,response,space,6792.399999904679,6784.600000000093,6792.399999904679,6792.399999904679,6784.600000000093,6792.399999904679,1,6792.399999904679,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,It is another question as to whether they can exactly identify these variables. ,0,Easy,2,1,,,,,,,,,,,,
91,1737304302924,19/01/2025 16:31:42,1737304302924,0,19/01/2025 16:31:42,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,55,passages,Sentences,3emlxf,1,response,space,8283.800000000047,8267.099999999977,8283.800000000047,8283.800000000047,8267.099999999977,8283.800000000047,1,8283.800000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"Thus, the results from experimental designs are not entirely unambiguous, but they are less ambiguous than the results from correlational designs.",0,Easy,2,1,,,,,,,,,,,,
92,1737304303661,19/01/2025 16:31:43,1737304303661,0,19/01/2025 16:31:43,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,754.2999999284511,747.2999999999302,754.2999999284511,754.2999999284511,747.2999999999302,754.2999999284511,1,754.2999999284511,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
93,1737304314186,19/01/2025 16:31:54,1737304314186,0,19/01/2025 16:31:54,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,13,comprehension,Comprehension questions,ers3wv,1,response,e,10532.099999952363,10524.800000000047,10532.099999952363,10532.099999952363,10524.800000000047,10532.099999952363,1,10532.099999952363,0,0,,Click Response,response E,6,object-70,comprehension,,,4,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,
94,1737304321756,19/01/2025 16:32:01,1737304321756,0,19/01/2025 16:32:01,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,7577.099999904633,7565.599999999977,7577.099999904633,7577.099999904633,7565.599999999977,7577.099999904633,1,7577.099999904633,0,0,,Click Response,response B,3,object-67,comprehension,,,4,2,,,,,,How many research design patterns were discussed?,b,One only,Two,Three,Four,Five,,,,,
95,1737304341616,19/01/2025 16:32:21,1737304341616,0,19/01/2025 16:32:21,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,15,comprehension,Comprehension questions,ers3wv,1,response,a,19872.29999997618,19859.599999999977,19872.29999997618,19872.29999997618,19859.599999999977,19872.29999997618,1,19872.29999997618,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,
96,1737304349412,19/01/2025 16:32:29,1737304349412,0,19/01/2025 16:32:29,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,16,comprehension,Comprehension questions,ers3wv,1,response,e,7805.900000000023,7790.400000000023,7805.900000000023,7805.900000000023,7790.400000000023,7805.900000000023,1,7805.900000000023,0,0,,Click Response,response E,6,object-70,comprehension,,,4,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,
97,1737304352741,19/01/2025 16:32:32,1737304352741,0,19/01/2025 16:32:32,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,finish,Thank you,xuq6te,1,continue,,3346.999999904656,3341.5999999999767,3346.999999904656,3346.999999904656,3341.5999999999767,3346.999999904656,1,3346.999999904656,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
98,1737304352744,19/01/2025 16:32:32,1737304352744,0,19/01/2025 16:32:32,195194,10,task-wn3e,,42582635,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,,,,,,info,END,,,594631,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1737310386733,19/01/2025 18:13:06,1737310386733,0,19/01/2025 18:13:06,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1737310391766,19/01/2025 18:13:11,1737310391766,0,19/01/2025 18:13:11,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,start,Welcome,vo3k26,1,continue,,7199,7193,7199,7199,7193,7199,1,7199,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1737310398271,19/01/2025 18:13:18,1737310398271,0,19/01/2025 18:13:18,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,instr_passages,Text,zppu2h,1,response,space,6512,6500,6512,6512,6500,6512,1,6512,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1737310399834,19/01/2025 18:13:19,1737310399834,0,19/01/2025 18:13:19,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,instr_passages,Text,zppu2h,1,response,space,1576,1567,1576,1576,1567,1576,1,1576,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"In this task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
5,1737310402468,19/01/2025 18:13:22,1737310402468,0,19/01/2025 18:13:22,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,instr_passages,Text,zppu2h,1,response,space,2643,2633,2643,2643,2633,2643,1,2643,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
6,1737310403681,19/01/2025 18:13:23,1737310403681,0,19/01/2025 18:13:23,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,instr_passages,Text,zppu2h,1,response,space,1222.0000000000036,1216,1222.0000000000036,1222.0000000000036,1216,1222.0000000000036,1,1222.0000000000036,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"Additionally, while you are reading you will be randomly interrupted and asked “WERE YOU MIND WANDERING WHEN YOU READ THE PREVIOUS SENTENCE?"" You would have to choose either “Yes” or ""No"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
7,1737310404153,19/01/2025 18:13:24,1737310404153,0,19/01/2025 18:13:24,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,instr_passages,Text,zppu2h,1,response,space,479,467,479,479,467,479,1,479,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 20 minutes. So try to do the task all the way through instead of taking too many small breaks in between. The task isn't long, so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
8,1737310404783,19/01/2025 18:13:24,1737310404783,0,19/01/2025 18:13:24,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,instr_passages,Text,zppu2h,1,response,space,641,633,641,641,633,641,1,641,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,
9,1737310422680,19/01/2025 18:13:42,1737310422680,0,19/01/2025 18:13:42,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,passages,Sentences,3emlxf,1,response,space,17906,17900,17906,17906,17900,17906,1,17906,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,1,,,,,,,,,,,,
10,1737310425758,19/01/2025 18:13:45,1737310425758,0,19/01/2025 18:13:45,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,passages,Sentences,3emlxf,1,response,space,3084,3067,3084,3084,3067,3084,1,3084,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Marketing is a business activity that directs the flow of goods and services from a producer to a consumer or user.,0,Easy,2,1,,,,,,,,,,,,
11,1737310428688,19/01/2025 18:13:48,1737310428688,0,19/01/2025 18:13:48,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,passages,Sentences,3emlxf,1,response,space,2947,2933,2947,2947,2933,2947,1,2947,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,It is the link that connects producers and consumers and brings production and consumption together.,0,Easy,2,1,,,,,,,,,,,,
12,1737310430600,19/01/2025 18:13:50,1737310430600,0,19/01/2025 18:13:50,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,passages,Sentences,3emlxf,1,response,space,1927,1917,1927,1927,1917,1927,1,1927,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,About one in every six employees is involved directly in wholesaling or retailing activities.,0,Easy,2,1,,,,,,,,,,,,
13,1737310432978,19/01/2025 18:13:52,1737310432978,0,19/01/2025 18:13:52,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,passages,Sentences,3emlxf,1,response,space,2387.0000000000073,2383,2387.0000000000073,2387.0000000000073,2383,2387.0000000000073,1,2387.0000000000073,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"This ratio does not take into account other employees who assist marketing through transportation, communication, and office jobs.",0,Easy,2,1,,,,,,,,,,,,
14,1737310434099,19/01/2025 18:13:54,1737310434099,0,19/01/2025 18:13:54,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,passages,Sentences,3emlxf,1,response,space,1126.0000000000073,1117,1126.0000000000073,1126.0000000000073,1117,1126.0000000000073,1,1126.0000000000073,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,Marketing provides many different kinds of jobs.,0,Easy,2,1,,,,,,,,,,,,
15,1737310434851,19/01/2025 18:13:54,1737310434851,0,19/01/2025 18:13:54,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,passages,Sentences,3emlxf,1,response,space,761,750,761,761,750,761,1,761,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,These jobs require a wide range of skills and abilities.,0,Easy,2,1,,,,,,,,,,,,
16,1737310437016,19/01/2025 18:13:57,1737310437016,0,19/01/2025 18:13:57,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,passages,Sentences,3emlxf,1,response,space,2175,2167,2175,2175,2167,2175,1,2175,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,"We usually think that the primary job in marketing is selling, but there are jobs in management, advertising, market and product research, and buying.",0,Easy,2,1,,,,,,,,,,,,
17,1737310438504,19/01/2025 18:13:58,1737310438504,0,19/01/2025 18:13:58,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,passages,Sentences,3emlxf,1,response,space,1497,1483,1497,1497,1483,1497,1,1497,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,"The economic well-being of our country is determined largely by productivity, consumption, and employment.",1,Easy,2,1,,,,,,,,,,,,
18,1737310440229,19/01/2025 18:14:00,1737310440229,0,19/01/2025 18:14:00,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,probe,Thought probe,muxvwp,1,response,no,1739,1733,1739,1739,1733,1739,1,1739,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
19,1737310442276,19/01/2025 18:14:02,1737310442276,0,19/01/2025 18:14:02,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,passages,Sentences,3emlxf,1,response,space,2051,2034,2051,2051,2034,2051,1,2051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,The efficiency of marketing affects all three.,0,Easy,2,1,,,,,,,,,,,,
20,1737310444945,19/01/2025 18:14:04,1737310444945,0,19/01/2025 18:14:04,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,11,passages,Sentences,3emlxf,1,response,space,2688,2683,2688,2688,2683,2688,1,2688,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,People consume many goods if marketing creates a demand.,0,Easy,2,1,,,,,,,,,,,,
21,1737310447994,19/01/2025 18:14:07,1737310447994,0,19/01/2025 18:14:07,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,12,passages,Sentences,3emlxf,1,response,space,3054,3050,3054,3054,3050,3054,1,3054,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"High consumption requires high productivity to meet the wants of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Easy,2,1,,,,,,,,,,,,
22,1737310449002,19/01/2025 18:14:09,1737310449002,0,19/01/2025 18:14:09,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,probe,Thought probe,muxvwp,1,response,no,1000,983,1000,1000,983,1000,1,1000,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
23,1737310452971,19/01/2025 18:14:12,1737310452971,0,19/01/2025 18:14:12,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,13,passages,Sentences,3emlxf,1,response,space,3998,3983,3998,3998,3983,3998,1,3998,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,Marketing is indirectly a key to a high economic level of living for the people.,0,Easy,2,1,,,,,,,,,,,,
24,1737310454760,19/01/2025 18:14:14,1737310454760,0,19/01/2025 18:14:14,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1804,1801,1804,1804,1801,1804,1,1804,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
25,1737310461409,19/01/2025 18:14:21,1737310461409,0,19/01/2025 18:14:21,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,comprehension,Comprehension questions,ers3wv,1,response,c,6652,6649,6652,6652,6649,6652,1,6652,0,0,,Click Response,response C,4,object-68,comprehension,,,1,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,
26,1737310511443,19/01/2025 18:15:11,1737310511443,0,19/01/2025 18:15:11,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,comprehension,Comprehension questions,ers3wv,1,response,d,50038.000000000015,50033,50038.000000000015,50038.000000000015,50033,50038.000000000015,1,50038.000000000015,0,0,,Click Response,response D,5,object-69,comprehension,,,1,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,
27,1737310513758,19/01/2025 18:15:13,1737310513758,0,19/01/2025 18:15:13,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,comprehension,Comprehension questions,ers3wv,1,response,d,2321,2317,2321,2321,2317,2321,1,2321,0,0,,Click Response,response D,5,object-69,comprehension,,,1,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,
28,1737310519709,19/01/2025 18:15:19,1737310519709,0,19/01/2025 18:15:19,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,comprehension,Comprehension questions,ers3wv,1,response,e,5955,5950,5955,5955,5950,5955,1,5955,0,0,,Click Response,response A,2,object-66,comprehension,,,1,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,
29,1737310520687,19/01/2025 18:15:20,1737310520687,0,19/01/2025 18:15:20,195194,10,task-wn3e,,42585084,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,14,passages,Sentences,3emlxf,1,response,space,983,967,983,983,967,983,1,983,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,1,,,,,,,,,,,,
