Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-wcx7,branch-spxp
186,1754561657291,07/08/2025 10:14,1754565257291,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,48,trial,digit,9l7l5c,1,timedOut,,200.29999999405118,199.70000000001164,200.29999999405118,200.29999999405118,199.70000000001164,200.29999999405118,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,19,19,160,Eligible,Voucher,Yes
187,1754561657465,07/08/2025 10:14,1754565257465,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,48,trial,mask,y6xgix,2,response,space,173.79999999701977,166.60000000000582,173.79999999701977,173.79999999701977,166.60000000000582,173.79999999701977,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,19,19,160,Eligible,Voucher,Yes
188,1754561658390,07/08/2025 10:14,1754565258390,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,49,trial,digit,9l7l5c,1,timedOut,,200.3999999955413,199.80000000001746,200.3999999955413,200.3999999955413,199.80000000001746,200.3999999955413,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,19,19,90,Eligible,Voucher,Yes
189,1754561658494,07/08/2025 10:14,1754565258494,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,49,trial,mask,y6xgix,2,response,space,104.39999999999418,99.89999999999418,104.39999999999418,104.39999999999418,99.89999999999418,104.39999999999418,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,19,19,90,Eligible,Voucher,Yes
190,1754561659490,07/08/2025 10:14,1754565259490,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,50,trial,digit,9l7l5c,1,timedOut,,200.3999999970256,199.80000000001746,200.3999999970256,200.3999999970256,199.80000000001746,200.3999999970256,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,19,19,150,Eligible,Voucher,Yes
191,1754561659624,07/08/2025 10:14,1754565259624,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,50,trial,mask,y6xgix,2,response,space,135.3999999940279,133.29999999998836,135.3999999940279,135.3999999940279,133.29999999998836,135.3999999940279,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,19,19,150,Eligible,Voucher,Yes
192,1754561660589,07/08/2025 10:14,1754565260589,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,51,trial,digit,9l7l5c,1,timedOut,,200.19999999552965,199.89999999999418,200.19999999552965,200.19999999552965,199.89999999999418,200.19999999552965,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,19,19,110,Eligible,Voucher,Yes
193,1754561660730,07/08/2025 10:14,1754565260730,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,51,trial,mask,y6xgix,2,response,space,142.29999999553547,133.20000000001164,142.29999999553547,142.29999999553547,133.20000000001164,142.29999999553547,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,19,19,110,Eligible,Voucher,Yes
194,1754561661688,07/08/2025 10:14,1754565261688,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,52,trial,digit,9l7l5c,1,timedOut,,200.29999999850406,199.79999999998836,200.29999999850406,200.29999999850406,199.79999999998836,200.29999999850406,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,19,19,170,Eligible,Voucher,Yes
195,1754561661814,07/08/2025 10:14,1754565261814,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,52,trial,mask,y6xgix,2,response,space,127.19999999404536,116.60000000000582,127.19999999404536,127.19999999404536,116.60000000000582,127.19999999404536,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,19,19,170,Eligible,Voucher,Yes
196,1754561662787,07/08/2025 10:14,1754565262787,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,53,trial,digit,9l7l5c,1,timedOut,,200.29999999998836,199.79999999998836,200.29999999998836,200.29999999998836,199.79999999998836,200.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,19,,140,Eligible,Voucher,Yes
197,1754561663686,07/08/2025 10:14,1754565263686,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,53,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,19,,140,Eligible,Voucher,Yes
198,1754561663886,07/08/2025 10:14,1754565263886,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,54,trial,digit,9l7l5c,1,timedOut,,200.29999999405118,199.80000000001746,200.29999999405118,200.29999999405118,199.80000000001746,200.29999999405118,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,19,19,110,Eligible,Voucher,Yes
199,1754561663960,07/08/2025 10:14,1754565263960,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,54,trial,mask,y6xgix,2,response,space,74.89999999999418,66.60000000000582,74.89999999999418,74.89999999999418,66.60000000000582,74.89999999999418,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,19,19,110,Eligible,Voucher,Yes
200,1754561664985,07/08/2025 10:14,1754565264985,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,55,trial,digit,9l7l5c,1,timedOut,,200.19999999404536,199.89999999999418,200.19999999404536,200.19999999404536,199.89999999999418,200.19999999404536,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,28,28,150,Eligible,Voucher,Yes
201,1754561665247,07/08/2025 10:14,1754565265247,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,55,trial,mask,y6xgix,2,response,space,262.5999999985215,249.70000000001164,262.5999999985215,262.5999999985215,249.70000000001164,262.5999999985215,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,28,28,150,Eligible,Voucher,Yes
202,1754561666084,07/08/2025 10:14,1754565266084,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,56,trial,digit,9l7l5c,1,timedOut,,200.19999999552965,199.89999999999418,200.19999999552965,200.19999999552965,199.89999999999418,200.19999999552965,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,28,28,110,Eligible,Voucher,Yes
203,1754561666189,07/08/2025 10:14,1754565266189,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,56,trial,mask,y6xgix,2,response,space,105.69999999404536,99.89999999999418,105.69999999404536,105.69999999404536,99.89999999999418,105.69999999404536,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,28,28,110,Eligible,Voucher,Yes
204,1754561667184,07/08/2025 10:14,1754565267184,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,57,trial,digit,9l7l5c,1,timedOut,,201.29999999850406,199.79999999998836,201.29999999850406,201.29999999850406,199.79999999998836,201.29999999850406,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,28,28,120,Eligible,Voucher,Yes
205,1754561667310,07/08/2025 10:14,1754565267310,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,57,trial,mask,y6xgix,2,response,space,127.10000000000582,116.60000000000582,127.10000000000582,127.10000000000582,116.60000000000582,127.10000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,28,28,120,Eligible,Voucher,Yes
206,1754561668282,07/08/2025 10:14,1754565268282,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,58,trial,digit,9l7l5c,1,timedOut,,200.29999999998836,199.89999999999418,200.29999999998836,200.29999999998836,199.89999999999418,200.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,28,28,160,Eligible,Voucher,Yes
207,1754561668411,07/08/2025 10:14,1754565268411,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,58,trial,mask,y6xgix,2,response,space,128.79999999850406,116.5,128.79999999850406,128.79999999850406,116.5,128.79999999850406,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,28,28,160,Eligible,Voucher,Yes
208,1754561669381,07/08/2025 10:14,1754565269381,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,59,trial,digit,9l7l5c,1,timedOut,,200.3999999940279,200,200.3999999940279,200.3999999940279,200,200.3999999940279,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,28,28,100,Eligible,Voucher,Yes
209,1754561669521,07/08/2025 10:14,1754565269521,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,59,trial,mask,y6xgix,2,response,space,140.29999999998836,133.19999999998254,140.29999999998836,140.29999999998836,133.19999999998254,140.29999999998836,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,28,28,100,Eligible,Voucher,Yes
210,1754561670480,07/08/2025 10:14,1754565270480,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,60,trial,digit,9l7l5c,1,timedOut,,200.19999999404536,199.80000000001746,200.19999999404536,200.19999999404536,199.80000000001746,200.19999999404536,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,28,28,100,Eligible,Voucher,Yes
211,1754561670598,07/08/2025 10:14,1754565270598,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,60,trial,mask,y6xgix,2,response,space,117.69999999849824,116.59999999997672,117.69999999849824,117.69999999849824,116.59999999997672,117.69999999849824,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,28,28,100,Eligible,Voucher,Yes
212,1754561671580,07/08/2025 10:14,1754565271580,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,61,trial,digit,9l7l5c,1,timedOut,,200.39999999850988,199.89999999999418,200.39999999850988,200.39999999850988,199.89999999999418,200.39999999850988,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,28,28,140,Eligible,Voucher,Yes
213,1754561671728,07/08/2025 10:14,1754565271728,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,61,trial,mask,y6xgix,2,response,space,149.19999999404536,133.20000000001164,149.19999999404536,149.19999999404536,133.20000000001164,149.19999999404536,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,28,28,140,Eligible,Voucher,Yes
214,1754561672679,07/08/2025 10:14,1754565272679,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,62,trial,digit,9l7l5c,1,timedOut,,200.19999999701395,199.79999999998836,200.19999999701395,200.19999999701395,199.79999999998836,200.19999999701395,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,28,28,130,Eligible,Voucher,Yes
215,1754561672779,07/08/2025 10:14,1754565272779,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,62,trial,mask,y6xgix,2,response,space,99.80000000001746,83.20000000001164,99.80000000001746,99.80000000001746,83.20000000001164,99.80000000001746,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,28,28,130,Eligible,Voucher,Yes
216,1754561673778,07/08/2025 10:14,1754565273778,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,63,trial,digit,9l7l5c,1,timedOut,,200.29999999850406,199.79999999998836,200.29999999850406,200.29999999850406,199.79999999998836,200.29999999850406,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,28,,130,Eligible,Voucher,Yes
217,1754561673916,07/08/2025 10:14,1754565273916,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,63,trial,mask,y6xgix,2,response,noresponse,139.10000000000582,133.39999999999418,139.10000000000582,139.10000000000582,133.39999999999418,139.10000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,28,,130,Eligible,Voucher,Yes
218,1754561674877,07/08/2025 10:14,1754565274877,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,64,trial,digit,9l7l5c,1,timedOut,,200.20000000001164,199.80000000001746,200.20000000001164,200.20000000001164,199.80000000001746,200.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,8,8,160,Eligible,Voucher,Yes
219,1754561675012,07/08/2025 10:14,1754565275012,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,64,trial,mask,y6xgix,2,response,space,135.79999999850406,133.19999999998254,135.79999999850406,135.79999999850406,133.19999999998254,135.79999999850406,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,8,8,160,Eligible,Voucher,Yes
220,1754561675976,07/08/2025 10:14,1754565275976,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,65,trial,digit,9l7l5c,1,timedOut,,200.29999999405118,199.90000000002328,200.29999999405118,200.29999999405118,199.90000000002328,200.29999999405118,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,8,8,110,Eligible,Voucher,Yes
221,1754561676098,07/08/2025 10:14,1754565276098,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,65,trial,mask,y6xgix,2,response,space,122.29999999998836,116.5,122.29999999998836,122.29999999998836,116.5,122.29999999998836,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,8,8,110,Eligible,Voucher,Yes
222,1754561677075,07/08/2025 10:14,1754565277075,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,66,trial,digit,9l7l5c,1,timedOut,,200.29999999553547,199.80000000001746,200.29999999553547,200.29999999553547,199.80000000001746,200.29999999553547,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,8,8,160,Eligible,Voucher,Yes
223,1754561677260,07/08/2025 10:14,1754565277260,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,66,trial,mask,y6xgix,2,response,space,185.79999999998836,183.29999999998836,185.79999999998836,185.79999999998836,183.29999999998836,185.79999999998836,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,8,8,160,Eligible,Voucher,Yes
224,1754561678174,07/08/2025 10:14,1754565278174,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,67,trial,digit,9l7l5c,1,timedOut,,200.29999999701977,199.89999999999418,200.29999999701977,200.29999999701977,199.89999999999418,200.29999999701977,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,8,8,150,Eligible,Voucher,Yes
225,1754561678348,07/08/2025 10:14,1754565278348,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,67,trial,mask,y6xgix,2,response,space,174.10000000000582,166.5,174.10000000000582,174.10000000000582,166.5,174.10000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,8,8,150,Eligible,Voucher,Yes
226,1754561679273,07/08/2025 10:14,1754565279273,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,68,trial,digit,9l7l5c,1,timedOut,,200.29999999850406,199.89999999999418,200.29999999850406,200.29999999850406,199.89999999999418,200.29999999850406,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,8,8,100,Eligible,Voucher,Yes
227,1754561679488,07/08/2025 10:14,1754565279488,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,68,trial,mask,y6xgix,2,response,space,215.69999999552965,199.79999999998836,215.69999999552965,215.69999999552965,199.79999999998836,215.69999999552965,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,8,8,100,Eligible,Voucher,Yes
228,1754561680372,07/08/2025 10:14,1754565280372,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,69,trial,digit,9l7l5c,1,timedOut,,200.29999999405118,199.80000000001746,200.29999999405118,200.29999999405118,199.80000000001746,200.29999999405118,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,8,8,150,Eligible,Voucher,Yes
229,1754561680591,07/08/2025 10:14,1754565280591,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,69,trial,mask,y6xgix,2,response,space,218.79999999850406,216.5,218.79999999850406,218.79999999850406,216.5,218.79999999850406,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,8,8,150,Eligible,Voucher,Yes
230,1754561681471,07/08/2025 10:14,1754565281471,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,70,trial,digit,9l7l5c,1,timedOut,,200.20000000001164,199.90000000002328,200.20000000001164,200.20000000001164,199.90000000002328,200.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,8,8,160,Eligible,Voucher,Yes
231,1754561681760,07/08/2025 10:14,1754565281760,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,70,trial,mask,y6xgix,2,response,space,289.499999995518,283.0999999999767,289.499999995518,289.499999995518,283.0999999999767,289.499999995518,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,8,8,160,Eligible,Voucher,Yes
232,1754561682570,07/08/2025 10:14,1754565282570,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,71,trial,digit,9l7l5c,1,timedOut,,200.29999999550637,199.89999999996508,200.29999999550637,200.29999999550637,199.89999999996508,200.29999999550637,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,8,8,90,Eligible,Voucher,Yes
233,1754561682910,07/08/2025 10:14,1754565282910,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,71,trial,mask,y6xgix,2,response,space,340.20000000001164,333,340.20000000001164,340.20000000001164,333,340.20000000001164,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,8,8,90,Eligible,Voucher,Yes
234,1754561683670,07/08/2025 10:14,1754565283670,1,07/08/2025 12:14,233799,28,task-qc6r,,48574013,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,72,trial,digit,9l7l5c,1,timedOut,,200.29999999701977,199.79999999998836,200.29999999701977,200.29999999701977,199.79999999998836,200.29999999701977,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,8,,120,Eligible,Voucher,Yes
