Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
3,1739180915739,10/02/2025 09:48:35,1739180908015,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,consent2,1
4,1739180915739,10/02/2025 09:48:35,1739180908016,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,consent3,1
5,1739180915739,10/02/2025 09:48:35,1739180908016,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,consent4,1
6,1739180915739,10/02/2025 09:48:35,1739180908016,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,consent5,1
7,1739180915739,10/02/2025 09:48:35,1739180908017,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,consent6,1
8,1739180915739,10/02/2025 09:48:35,1739180908018,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,consent7,1
9,1739180915739,10/02/2025 09:48:35,1739180908018,0,10/02/2025 09:48:28,209080,4,questionnaire-dqyr,,43232680,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,,,,Consent form,5,set2,No,END QUESTIONNAIRE,21621
1,1739127005000,09/02/2025 18:50:05,1739127004932,0,09/02/2025 18:50:04,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1739127046181,09/02/2025 18:50:46,1739127046131,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent1,1
3,1739127046246,09/02/2025 18:50:46,1739127046132,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent2,1
4,1739127046246,09/02/2025 18:50:46,1739127046133,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent3,1
5,1739127046246,09/02/2025 18:50:46,1739127046133,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent4,1
6,1739127046246,09/02/2025 18:50:46,1739127046133,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent5,1
7,1739127046246,09/02/2025 18:50:46,1739127046133,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent6,1
8,1739127046246,09/02/2025 18:50:46,1739127046133,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,consent7,1
9,1739127046246,09/02/2025 18:50:46,1739127046133,0,09/02/2025 18:50:46,209080,4,questionnaire-dqyr,,43222633,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Consent form,5,set2,No,END QUESTIONNAIRE,41201
1,1739118582422,09/02/2025 16:29:42,1739118582355,0,09/02/2025 16:29:42,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1739118618780,09/02/2025 16:30:18,1739118618730,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent1,1
3,1739118618863,09/02/2025 16:30:18,1739118618735,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent2,1
4,1739118618863,09/02/2025 16:30:18,1739118618736,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent3,1
5,1739118618863,09/02/2025 16:30:18,1739118618736,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent4,1
6,1739118618863,09/02/2025 16:30:18,1739118618737,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent5,1
7,1739118618863,09/02/2025 16:30:18,1739118618739,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent6,1
8,1739118618863,09/02/2025 16:30:18,1739118618741,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,consent7,1
9,1739118618863,09/02/2025 16:30:18,1739118618743,0,09/02/2025 16:30:18,209080,4,questionnaire-dqyr,,43219612,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,,Consent form,5,set1,No,END QUESTIONNAIRE,36388
1,1738848796287,06/02/2025 13:33:16,1738848808731,0,06/02/2025 13:33:28,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738848809915,06/02/2025 13:33:29,1738848822402,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent1,1
3,1738848809959,06/02/2025 13:33:29,1738848822403,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent2,1
4,1738848809959,06/02/2025 13:33:29,1738848822403,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent3,1
5,1738848809959,06/02/2025 13:33:29,1738848822403,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent4,1
6,1738848809959,06/02/2025 13:33:29,1738848822403,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent5,1
7,1738848809959,06/02/2025 13:33:29,1738848822403,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent6,1
8,1738848809959,06/02/2025 13:33:29,1738848822404,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,consent7,1
9,1738848809959,06/02/2025 13:33:29,1738848822404,0,06/02/2025 13:33:42,209080,4,questionnaire-dqyr,,43129584,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1903x911,,,,Consent form,5,set1,No,END QUESTIONNAIRE,13673
1,1738662723992,04/02/2025 09:52:03,1738662723916,0,04/02/2025 09:52:03,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738662732784,04/02/2025 09:52:12,1738662732682,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent1,1
3,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent2,1
4,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent3,1
5,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent4,1
6,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent5,1
7,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent6,1
8,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,consent7,1
9,1738662732849,04/02/2025 09:52:12,1738662732684,0,04/02/2025 09:52:12,209080,4,questionnaire-dqyr,,43034451,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Consent form,5,set2,No,END QUESTIONNAIRE,8768
1,1738610432398,03/02/2025 19:20:32,1738610432788,0,03/02/2025 19:20:32,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1272x594,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738610441533,03/02/2025 19:20:41,1738610441932,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent1,1
3,1738610441593,03/02/2025 19:20:41,1738610441934,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent2,1
4,1738610441593,03/02/2025 19:20:41,1738610441934,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent3,1
5,1738610441593,03/02/2025 19:20:41,1738610441934,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent4,1
6,1738610441593,03/02/2025 19:20:41,1738610441935,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent5,1
7,1738610441593,03/02/2025 19:20:41,1738610441935,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent6,1
8,1738610441593,03/02/2025 19:20:41,1738610441935,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,consent7,1
9,1738610441593,03/02/2025 19:20:41,1738610441935,0,03/02/2025 19:20:41,209080,4,questionnaire-dqyr,,43018762,BLIND,12538151,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1257x594,,,,Consent form,5,set1,No,END QUESTIONNAIRE,9147
1,1738607159569,03/02/2025 18:25:59,1738607159448,0,03/02/2025 18:25:59,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738607171287,03/02/2025 18:26:11,1738607171236,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent1,1
3,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent2,1
4,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent3,1
5,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent4,1
6,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent5,1
7,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent6,1
8,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,consent7,1
9,1738607171371,03/02/2025 18:26:11,1738607171238,0,03/02/2025 18:26:11,209080,4,questionnaire-dqyr,,43017181,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,,Consent form,5,set1,No,END QUESTIONNAIRE,11790
1,1738602816451,03/02/2025 17:13:36,1738602818112,0,03/02/2025 17:13:38,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738602867687,03/02/2025 17:14:27,1738602869388,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent1,1
3,1738602867763,03/02/2025 17:14:27,1738602869390,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent2,1
4,1738602867763,03/02/2025 17:14:27,1738602869390,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent3,1
5,1738602867763,03/02/2025 17:14:27,1738602869391,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent4,1
6,1738602867763,03/02/2025 17:14:27,1738602869391,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent5,1
7,1738602867763,03/02/2025 17:14:27,1738602869391,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent6,1
8,1738602867763,03/02/2025 17:14:27,1738602869391,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,consent7,1
9,1738602867763,03/02/2025 17:14:27,1738602869391,0,03/02/2025 17:14:29,209080,4,questionnaire-dqyr,,43013964,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1641x984,,,,Consent form,5,set2,No,END QUESTIONNAIRE,51279
1,1738601827894,03/02/2025 16:57:07,1738601828450,0,03/02/2025 16:57:08,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738601838979,03/02/2025 16:57:18,1738601839590,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent1,1
3,1738601839052,03/02/2025 16:57:19,1738601839591,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent2,1
4,1738601839052,03/02/2025 16:57:19,1738601839591,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent3,1
5,1738601839052,03/02/2025 16:57:19,1738601839592,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent4,1
6,1738601839052,03/02/2025 16:57:19,1738601839592,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent5,1
7,1738601839052,03/02/2025 16:57:19,1738601839592,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent6,1
8,1738601839052,03/02/2025 16:57:19,1738601839593,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,consent7,1
9,1738601839052,03/02/2025 16:57:19,1738601839593,0,03/02/2025 16:57:19,209080,4,questionnaire-dqyr,,43013265,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1263x585,,,,Consent form,5,set2,No,END QUESTIONNAIRE,11143
1,1738599337091,03/02/2025 16:15:37,1738599337276,0,03/02/2025 16:15:37,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,840x781,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738599362047,03/02/2025 16:16:02,1738599362268,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent1,1
3,1738599362114,03/02/2025 16:16:02,1738599362272,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent2,1
4,1738599362114,03/02/2025 16:16:02,1738599362272,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent3,1
5,1738599362114,03/02/2025 16:16:02,1738599362273,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent4,1
6,1738599362114,03/02/2025 16:16:02,1738599362274,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent5,1
7,1738599362114,03/02/2025 16:16:02,1738599362274,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent6,1
8,1738599362114,03/02/2025 16:16:02,1738599362275,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,consent7,1
9,1738599362114,03/02/2025 16:16:02,1738599362275,0,03/02/2025 16:16:02,209080,4,questionnaire-dqyr,,43011503,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1676x792,,,,Consent form,5,set1,No,END QUESTIONNAIRE,24999
1,1738591262840,03/02/2025 14:01:02,1738591263070,0,03/02/2025 14:01:03,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738591281336,03/02/2025 14:01:21,1738591281601,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent1,1
3,1738591281457,03/02/2025 14:01:21,1738591281603,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent2,1
4,1738591281457,03/02/2025 14:01:21,1738591281604,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent3,1
5,1738591281457,03/02/2025 14:01:21,1738591281605,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent4,1
6,1738591281457,03/02/2025 14:01:21,1738591281605,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent5,1
7,1738591281457,03/02/2025 14:01:21,1738591281605,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent6,1
