Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: block,Spreadsheet: block_number_text,Spreadsheet: item,Spreadsheet: item_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: item_correct,Manipulation: Spreadsheet
16,1738781878115,05/02/2025 18:57:58,1738781878115,0,05/02/2025 18:57:58,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,2,block_intro,Screen 1,j74kif,1,continue,,815.5000000000146,798.9000000000087,815.5000000000146,815.5000000000146,798.9000000000087,815.5000000000146,1,815.5000000000146,0,0,,Click To Continue,start,2,object-98,block_intro,,,1,Block 1,,,,,,,,
17,1738781882180,05/02/2025 18:58:02,1738781882180,0,05/02/2025 18:58:02,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,5,block,item,iz4mgl,1,response,71,2830.7999999999884,4079.5999999999913,4082.9999999996217,2830.7999999999884,4079.5999999999913,4082.9999999996217,1,2830.7999999999884,1252.1999999996333,0,,Single Number Entry,response,2,object-109,block,,,1,,1,14 + 57,0,Difficult,2,2,71,
18,1738781896069,05/02/2025 18:58:16,1738781896069,0,05/02/2025 18:58:16,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,6,block,item,iz4mgl,1,response,84,12305,13887,13891.599999999817,12305,13887,13891.599999999817,1,12305,1586.5999999998166,0,,Single Number Entry,response,2,object-109,block,,,1,,2,58 + 26,0,Difficult,2,2,84,
19,1738781901478,05/02/2025 18:58:21,1738781901478,0,05/02/2025 18:58:21,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,7,block,item,iz4mgl,1,response,53,4445.800000000003,5411.600000000006,5414.39999999963,4445.800000000003,5411.600000000006,5414.39999999963,1,4445.800000000003,968.5999999996275,0,,Single Number Entry,response,2,object-109,block,,,1,,3,16 + 37,0,Difficult,2,2,53,
20,1738781903897,05/02/2025 18:58:23,1738781903897,0,05/02/2025 18:58:23,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,1,probe,thought_probe,muxvwp,1,response,On Task,2421.499999999811,2414.5,2421.499999999811,2421.499999999811,2414.5,2421.499999999811,1,2421.499999999811,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,2,2,,
21,1738781907329,05/02/2025 18:58:27,1738781907329,0,05/02/2025 18:58:27,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,8,block,item,iz4mgl,1,response,41,2297.800000000003,3430.0999999999913,3438.999999999811,2297.800000000003,3430.0999999999913,3438.999999999811,1,2297.800000000003,1141.199999999808,0,,Single Number Entry,response,2,object-109,block,,,1,,4,14 + 27,1,Difficult,2,2,41,
22,1738781914147,05/02/2025 18:58:34,1738781914147,0,05/02/2025 18:58:34,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,9,block,item,iz4mgl,1,response,93,3862.9000000000087,6810.100000000006,6826.600000000006,3862.9000000000087,6810.100000000006,6826.600000000006,1,3862.9000000000087,2963.699999999997,0,,Single Number Entry,response,2,object-109,block,,,1,,5,19 + 74,0,Difficult,2,2,93,
23,1738781917065,05/02/2025 18:58:37,1738781917065,0,05/02/2025 18:58:37,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,10,block,item,iz4mgl,1,response,51,2014.800000000003,2930.699999999997,2934.5999999996275,2014.800000000003,2930.699999999997,2934.5999999996275,1,2014.800000000003,919.7999999996246,0,,Single Number Entry,response,2,object-109,block,,,1,,6,14 + 37,0,Difficult,2,2,51,
24,1738781923815,05/02/2025 18:58:43,1738781923815,0,05/02/2025 18:58:43,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,11,block,item,iz4mgl,1,response,65,5844.400000000009,6743.600000000006,6753.499999999258,5844.400000000009,6743.600000000006,6753.499999999258,1,5844.400000000009,909.0999999992491,0,,Single Number Entry,response,2,object-109,block,,,1,,7,38 + 27,1,Difficult,2,2,65,
25,1738781928213,05/02/2025 18:58:48,1738781928213,0,05/02/2025 18:58:48,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,12,block,item,iz4mgl,1,response,85,3263.5999999999913,4395.899999999994,4408.399999999252,3263.5999999999913,4395.899999999994,4408.399999999252,1,3263.5999999999913,1144.7999999992608,0,,Single Number Entry,response,2,object-109,block,,,1,,8,49 + 36,0,Difficult,2,2,85,
26,1738781932312,05/02/2025 18:58:52,1738781932312,0,05/02/2025 18:58:52,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,13,block,item,iz4mgl,1,response,48,3147.4000000000087,4096.100000000006,4111.699999999444,3147.4000000000087,4096.100000000006,4111.699999999444,1,3147.4000000000087,964.2999999994354,0,,Single Number Entry,response,2,object-109,block,,,1,,9,62 - 14,0,Difficult,2,2,48,
27,1738781943770,05/02/2025 18:59:03,1738781943770,0,05/02/2025 18:59:03,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,14,block,item,iz4mgl,1,response,27,10373.699999999997,11455.999999999985,11472.699999999968,10373.699999999997,11455.999999999985,11472.699999999968,1,10373.699999999997,1098.999999999971,0,,Single Number Entry,response,2,object-109,block,,,1,,10,83 - 56,0,Difficult,2,2,27,
28,1738781950580,05/02/2025 18:59:10,1738781950580,0,05/02/2025 18:59:10,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,15,block,item,iz4mgl,1,response,13,5911.5,6810.3000000000175,6827.000000000029,5911.5,6810.3000000000175,6827.000000000029,1,5911.5,915.5000000000291,0,,Single Number Entry,response,2,object-109,block,,,1,,11,92 - 79,0,Difficult,2,2,13,
29,1738781952465,05/02/2025 18:59:12,1738781952465,0,05/02/2025 18:59:12,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,2,probe,thought_probe,muxvwp,1,response,On Task,1902.2999999994354,1898.1999999999825,1902.2999999994354,1902.2999999994354,1898.1999999999825,1902.2999999994354,1,1902.2999999994354,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,2,2,,
30,1738781963301,05/02/2025 18:59:23,1738781963301,0,05/02/2025 18:59:23,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,16,block,item,iz4mgl,1,response,28,8975,10823.100000000006,10839.700000000012,8975,10823.100000000006,10839.700000000012,1,8975,1864.7000000000116,0,,Single Number Entry,response,2,object-109,block,,,1,,12,67 - 39,0,Difficult,2,2,28,
31,1738781976791,05/02/2025 18:59:36,1738781976791,0,05/02/2025 18:59:36,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,17,block,item,iz4mgl,1,response,17,12405.5,13504.200000000012,13506.29999999926,12405.5,13504.200000000012,13506.29999999926,0,12405.5,1100.7999999992608,0,,Single Number Entry,response,2,object-109,block,,,1,,13,41 - 17,1,Difficult,2,2,24,
32,1738781989059,05/02/2025 18:59:49,1738781989059,0,05/02/2025 18:59:49,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,18,block,item,iz4mgl,1,response,47,10989.600000000006,12255.100000000006,12270.999999999622,10989.600000000006,12255.100000000006,12270.999999999622,1,10989.600000000006,1281.3999999996158,0,,Single Number Entry,response,2,object-109,block,,,1,,14,86 - 39,0,Difficult,2,2,47,
33,1738781997582,05/02/2025 18:59:57,1738781997582,0,05/02/2025 18:59:57,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,19,block,item,iz4mgl,1,response,14,6110.899999999994,8525.5,8538.599999999802,6110.899999999994,8525.5,8538.599999999802,1,6110.899999999994,2427.699999999808,0,,Single Number Entry,response,2,object-109,block,,,1,,15,53 - 39,0,Difficult,2,2,14,
34,1738782000035,05/02/2025 19:00:00,1738782000035,0,05/02/2025 19:00:00,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,20,block,item,iz4mgl,1,response,34,1415.1999999999825,2464.1999999999825,2466.399999999616,1415.1999999999825,2464.1999999999825,2466.399999999616,1,1415.1999999999825,1051.1999999996333,0,,Single Number Entry,response,2,object-109,block,,,1,,16,17 x 2,0,Difficult,2,2,34,
35,1738782006878,05/02/2025 19:00:06,1738782006878,0,05/02/2025 19:00:06,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,21,block,item,iz4mgl,1,response,126,5462,6826.899999999994,6843.499999999971,5462,6826.899999999994,6843.499999999971,1,5462,1381.499999999971,0,,Single Number Entry,response,2,object-109,block,,,1,,17,18 x 7,0,Difficult,2,2,126,
36,1738782013661,05/02/2025 19:00:13,1738782013661,0,05/02/2025 19:00:13,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,22,block,item,iz4mgl,1,response,144,5661.3000000000175,6793.700000000012,6800.399999999267,5661.3000000000175,6793.700000000012,6800.399999999267,1,5661.3000000000175,1139.0999999992491,0,,Single Number Entry,response,2,object-109,block,,,1,,18,9 x 16,0,Difficult,2,2,144,
37,1738782018352,05/02/2025 19:00:18,1738782018352,0,05/02/2025 19:00:18,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,23,block,item,iz4mgl,1,response,76,3097.100000000006,4695.600000000006,4698.199999999255,3097.100000000006,4695.600000000006,4698.199999999255,1,3097.100000000006,1601.0999999992491,0,,Single Number Entry,response,2,object-109,block,,,1,,19,19 x 4,0,Difficult,2,2,76,
38,1738782020722,05/02/2025 19:00:20,1738782020722,0,05/02/2025 19:00:20,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,24,block,item,iz4mgl,1,response,38,1398.6000000000058,2365.100000000006,2372.599999999249,1398.6000000000058,2365.100000000006,2372.599999999249,1,1398.6000000000058,973.9999999992433,0,,Single Number Entry,response,2,object-109,block,,,1,,20,2 x 19,1,Difficult,2,2,38,
39,1738782025176,05/02/2025 19:00:25,1738782025176,0,05/02/2025 19:00:25,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,25,block,item,iz4mgl,1,response,96,3396.0999999999767,4445.1999999999825,4460.999999999243,3396.0999999999767,4445.1999999999825,4460.999999999243,1,3396.0999999999767,1064.8999999992666,0,,Single Number Entry,response,2,object-109,block,,,1,,21,12 x 8,0,Difficult,2,2,96,
40,1738782026035,05/02/2025 19:00:26,1738782026035,0,05/02/2025 19:00:26,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,3,probe,thought_probe,muxvwp,1,response,On Task,875.2999999992608,865.8000000000175,875.2999999992608,875.2999999992608,865.8000000000175,875.2999999992608,1,875.2999999992608,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,2,2,,
41,1738782028692,05/02/2025 19:00:28,1738782028692,0,05/02/2025 19:00:28,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,26,block,item,iz4mgl,1,response,45,1665.3999999999942,2664.2999999999884,2665.9999999992433,1665.3999999999942,2664.2999999999884,2665.9999999992433,1,1665.3999999999942,1000.5999999992491,0,,Single Number Entry,response,2,object-109,block,,,1,,22,3 x 15,0,Difficult,2,2,45,
42,1738782035438,05/02/2025 19:00:35,1738782035438,0,05/02/2025 19:00:35,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,27,block,item,iz4mgl,1,response,133,5761.100000000006,6744,6748.0999999996275,5761.100000000006,6744,6748.0999999996275,1,5761.100000000006,986.9999999996217,0,,Single Number Entry,response,2,object-109,block,,,1,,23,7 x 19,0,Difficult,2,2,133,
43,1738782063877,05/02/2025 19:01:03,1738782063877,0,05/02/2025 19:01:03,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,28,block,item,iz4mgl,1,response,14,16900.29999999999,28439.5,28443.099999999627,16900.29999999999,28439.5,28443.099999999627,1,16900.29999999999,11542.79999999964,0,,Single Number Entry,response,2,object-109,block,,,1,,24,126 ÷ 9,0,Difficult,2,2,14,
44,1738782072666,05/02/2025 19:01:12,1738782072666,0,05/02/2025 19:01:12,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,29,block,item,iz4mgl,1,response,17,8059.099999999977,8791.799999999988,8792.699999999255,8059.099999999977,8791.799999999988,8792.699999999255,1,8059.099999999977,733.5999999992782,0,,Single Number Entry,response,2,object-109,block,,,1,,25,102 ÷ 6,0,Difficult,2,2,17,
45,1738782083931,05/02/2025 19:01:23,1738782083931,0,05/02/2025 19:01:23,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,30,block,item,iz4mgl,1,response,17,4029.5,11256.100000000035,11266.099999999453,4029.5,11256.100000000035,11266.099999999453,1,4029.5,7236.599999999453,0,,Single Number Entry,response,2,object-109,block,,,1,,26,68 ÷ 4,0,Difficult,2,2,17,
46,1738782097786,05/02/2025 19:01:37,1738782097786,0,05/02/2025 19:01:37,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,31,block,item,iz4mgl,1,response,9,12888,13853.699999999953,13864.299999999232,12888,13853.699999999953,13864.299999999232,1,12888,976.2999999992317,0,,Single Number Entry,response,2,object-109,block,,,1,,27,135 ÷ 15,0,Difficult,2,2,9,
47,1738782106907,05/02/2025 19:01:46,1738782106907,0,05/02/2025 19:01:46,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,32,block,item,iz4mgl,1,response,14,8741.800000000047,9124.700000000012,9131.799999999464,8741.800000000047,9124.700000000012,9131.799999999464,1,8741.800000000047,389.9999999994179,0,,Single Number Entry,response,2,object-109,block,,,1,,28,84 ÷ 6,0,Difficult,2,2,14,
48,1738782109363,05/02/2025 19:01:49,1738782109363,0,05/02/2025 19:01:49,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,33,block,item,iz4mgl,1,response,16,2031.5,2447.7999999999884,2463.099999999453,2031.5,2447.7999999999884,2463.099999999453,1,2031.5,431.59999999945285,0,,Single Number Entry,response,2,object-109,block,,,1,,29,32 ÷ 2,0,Difficult,2,2,16,
49,1738782113597,05/02/2025 19:01:53,1738782113597,0,05/02/2025 19:01:53,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,34,block,item,iz4mgl,1,response,14,3646.600000000035,4246.5,4249.099999999278,3646.600000000035,4246.5,4249.099999999278,1,3646.600000000035,602.4999999992433,0,,Single Number Entry,response,2,object-109,block,,,1,,30,112 ÷ 8,0,Difficult,2,2,14,
50,1738782115139,05/02/2025 19:01:55,1738782115139,0,05/02/2025 19:01:55,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,4,probe,thought_probe,muxvwp,1,response,On Task,1545.2999999994645,1531.3000000000466,1545.2999999994645,1545.2999999994645,1531.3000000000466,1545.2999999994645,1,1545.2999999994645,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,2,2,,
51,1738782117127,05/02/2025 19:01:57,1738782117127,0,05/02/2025 19:01:57,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,1,break,break_text,7wfjc1,1,continue,,2001.3999999997905,1998.1999999999534,2001.3999999997905,2001.3999999997905,1998.1999999999534,2001.3999999997905,1,2001.3999999997905,0,0,,Click To Continue,Continue Button,2,object-104,break,,,1,,,,,,2,2,,
52,1738782117859,05/02/2025 19:01:57,1738782117859,0,05/02/2025 19:01:57,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,3,block_intro,Screen 1,j74kif,1,continue,,735.0999999992782,732.7000000000116,735.0999999992782,735.0999999992782,732.7000000000116,735.0999999992782,1,735.0999999992782,0,0,,Click To Continue,start,2,object-98,block_intro,,,2,Block 2,,,,,,2,,
53,1738782121533,05/02/2025 19:02:01,1738782121533,0,05/02/2025 19:02:01,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,35,block,item,iz4mgl,1,response,78,3013.7999999999884,3663.7000000000116,3677.099999999453,3013.7999999999884,3663.7000000000116,3677.099999999453,1,3013.7999999999884,663.2999999994645,0,,Single Number Entry,response,2,object-109,block,,,2,,1,53 + 25,0,Easy,1,2,78,
54,1738782125959,05/02/2025 19:02:05,1738782125959,0,05/02/2025 19:02:05,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,36,block,item,iz4mgl,1,response,97,2330.5999999999767,4428.700000000012,4439.399999999441,2330.5999999999767,4428.700000000012,4439.399999999441,1,2330.5999999999767,2108.7999999994645,0,,Single Number Entry,response,2,object-109,block,,,2,,2,63 + 34,0,Easy,1,2,97,
55,1738782128575,05/02/2025 19:02:08,1738782128575,0,05/02/2025 19:02:08,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,37,block,item,iz4mgl,1,response,46,2181.2999999999884,2614.2000000000116,2626.2999999999884,2181.2999999999884,2614.2000000000116,2626.2999999999884,1,2181.2999999999884,445,0,,Single Number Entry,response,2,object-109,block,,,2,,3,34 + 12,1,Easy,1,2,46,
56,1738782131331,05/02/2025 19:02:11,1738782131331,0,05/02/2025 19:02:11,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,38,block,item,iz4mgl,1,response,59,2198,2764.5,2768.199999999604,2198,2764.5,2768.199999999604,1,2198,570.1999999996042,0,,Single Number Entry,response,2,object-109,block,,,2,,4,21 + 38,0,Easy,1,2,59,
57,1738782133986,05/02/2025 19:02:13,1738782133986,0,05/02/2025 19:02:13,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,39,block,item,iz4mgl,1,response,89,2214.1999999999534,2647.0999999999767,2658.699999999604,2214.1999999999534,2647.0999999999767,2658.699999999604,1,2214.1999999999534,444.49999999965075,0,,Single Number Entry,response,2,object-109,block,,,2,,5,37 + 52,0,Easy,1,2,89,
58,1738782137326,05/02/2025 19:02:17,1738782137326,0,05/02/2025 19:02:17,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,40,block,item,iz4mgl,1,response,79,2880.5999999999767,3347.0999999999767,3351.5,2880.5999999999767,3347.0999999999767,3351.5,1,2880.5999999999767,470.9000000000233,0,,Single Number Entry,response,2,object-109,block,,,2,,6,43 + 36,0,Easy,1,2,79,
59,1738782139927,05/02/2025 19:02:19,1738782139927,0,05/02/2025 19:02:19,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,41,block,item,iz4mgl,1,response,67,2148,2597.3000000000466,2605.199999999837,2148,2597.3000000000466,2605.199999999837,1,2148,457.199999999837,0,,Single Number Entry,response,2,object-109,block,,,2,,7,43 + 24,0,Easy,1,2,67,
60,1738782141424,05/02/2025 19:02:21,1738782141424,0,05/02/2025 19:02:21,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,5,probe,thought_probe,muxvwp,1,response,Unintentional,1505.1999999996042,1498.6999999999534,1505.1999999996042,1505.1999999996042,1498.6999999999534,1505.1999999996042,1,1505.1999999996042,0,0,,Click Response,Unintentional,4,object-84,probe,,,2,,,,,,1,2,,
61,1738782144079,05/02/2025 19:02:24,1738782144079,0,05/02/2025 19:02:24,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,42,block,item,iz4mgl,1,response,15,2247.8000000000466,2647.4000000000233,2661.4000000000233,2247.8000000000466,2647.4000000000233,2661.4000000000233,1,2247.8000000000466,413.5999999999767,0,,Single Number Entry,response,2,object-109,block,,,2,,8,67 - 52,0,Easy,1,2,15,
62,1738782148476,05/02/2025 19:02:28,1738782148476,0,05/02/2025 19:02:28,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,43,block,item,iz4mgl,1,response,52,3130.4000000000233,4395.900000000023,4411.399999999441,3130.4000000000233,4395.900000000023,4411.399999999441,1,3130.4000000000233,1280.999999999418,0,,Single Number Entry,response,2,object-109,block,,,2,,9,86 - 34,0,Easy,1,2,52,
63,1738782152450,05/02/2025 19:02:32,1738782152450,0,05/02/2025 19:02:32,209080,4,task-drth,,43109840,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,44,block,item,iz4mgl,1,response,32,3030.5999999999767,3979.6999999999534,3988.8999999997905,3030.5999999999767,3979.6999999999534,3988.8999999997905,1,3030.5999999999767,958.2999999998137,0,,Single Number Entry,response,2,object-109,block,,,2,,10,75 - 43,0,Easy,1,2,32,
