Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: block,Spreadsheet: block_number_text,Spreadsheet: item,Spreadsheet: item_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: item_correct,Manipulation: Spreadsheet
157,1738850539088,06/02/2025 14:02:19,1738850539088,0,06/02/2025 14:02:19,209080,4,task-idt7,,43129606,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,124,block,item,iz4mgl,1,response,17,39064.89999999991,40582.19999999995,40592.30000000144,39064.89999999991,40582.19999999995,40592.30000000144,1,39064.89999999991,1527.4000000015367,0,,Single Number Entry,response,2,object-109,block,,,4,,30,51 ÷ 3,0,Difficult,2,1,17,
158,1738850540866,06/02/2025 14:02:20,1738850540866,0,06/02/2025 14:02:20,209080,4,task-idt7,,43129606,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,16,probe,thought_probe,muxvwp,1,response,Unintentional,1788,1784.1000000000931,1788,1788,1784.1000000000931,1788,1,1788,0,0,,Click Response,Unintentional,4,object-84,probe,,,4,,,,,,2,1,,
159,1738850543546,06/02/2025 14:02:23,1738850543546,0,06/02/2025 14:02:23,209080,4,task-idt7,,43129606,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,finish,thank_you,xuq6te,1,continue,,2683.999999999767,2667.5999999998603,2683.999999999767,2683.999999999767,2667.5999999998603,2683.999999999767,1,2683.999999999767,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,2,1,,
160,1738850543548,06/02/2025 14:02:23,1738850543548,0,06/02/2025 14:02:23,209080,4,task-idt7,,43129606,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,,,,,,info,END,,,1707306,,,,0,,,,,,,,,,,,,,,,,,,,,
1,1739118635173,09/02/2025 16:30:35,1739118635173,0,09/02/2025 16:30:35,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2,1739118637552,09/02/2025 16:30:37,1739118637552,0,09/02/2025 16:30:37,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,start,welcome,vo3k26,1,continue,,2484.399999999999,2466.7999999999997,2484.399999999999,2484.399999999999,2466.7999999999997,2484.399999999999,1,2484.399999999999,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,1,,
3,1739118644272,09/02/2025 16:30:44,1739118644272,0,09/02/2025 16:30:44,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,instr,instr_text,19f9rf,1,continue,,6733.300000000001,6716.700000000001,6733.300000000001,6733.300000000001,6716.700000000001,6733.300000000001,1,6733.300000000001,0,0,,Click To Continue,Continue Button,2,object-108,instr,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to see how well people can focus during mental maths tasks. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>",,,,,,,,1,,
4,1739118648930,09/02/2025 16:30:48,1739118648930,0,09/02/2025 16:30:48,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,2,instr,instr_text,19f9rf,1,continue,,4683.700000000001,4667.1,4683.700000000001,4683.700000000001,4667.1,4683.700000000001,1,4683.700000000001,0,0,,Click To Continue,Continue Button,2,object-108,instr,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br>",,,,,,,,1,,
5,1739118659131,09/02/2025 16:30:59,1739118659131,0,09/02/2025 16:30:59,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,3,instr,instr_text,19f9rf,1,continue,,10224.200000002234,10216,10224.200000002234,10224.200000002234,10216,10224.200000002234,1,10224.200000002234,0,0,,Click To Continue,Continue Button,2,object-108,instr,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, or thoughts about your response. <br><br>",,,,,,,,1,,
6,1739118669136,09/02/2025 16:31:09,1739118669136,0,09/02/2025 16:31:09,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,4,instr,instr_text,19f9rf,1,continue,,10000.200000000008,9983.600000000002,10000.200000000008,10000.200000000008,9983.600000000002,10000.200000000008,1,10000.200000000008,0,0,,Click To Continue,Continue Button,2,object-108,instr,4,"In this task, you will be asked maths questions of varying difficulty.  As this is a mental maths task we ask that you do not use a calculator, your individual performance in maths is not being tested. <br><br> Enter your answer in the box and press ENTER or click on the Submit button to submit your answer.",,,,,,,,1,,
7,1739118678347,09/02/2025 16:31:18,1739118678347,0,09/02/2025 16:31:18,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,5,instr,instr_text,19f9rf,1,continue,,9235.799999999996,9218.799999999996,9235.799999999996,9235.799999999996,9218.799999999996,9235.799999999996,1,9235.799999999996,0,0,,Click To Continue,Continue Button,2,object-108,instr,5,"Additionally, while you are answering the questions you will be randomly interrupted and asked “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SCREEN?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br>",,,,,,,,1,,
8,1739118687447,09/02/2025 16:31:27,1739118687447,0,09/02/2025 16:31:27,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,6,instr,instr_text,19f9rf,1,continue,,9121.200000000747,9114.099999999999,9121.200000000747,9121.200000000747,9114.099999999999,9121.200000000747,1,9121.200000000747,0,0,,Click To Continue,Continue Button,2,object-108,instr,6,This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 30 minutes.  There are 3 break periods within the task so try to do the task all the way through instead of taking too many small breaks in between. <br><br>,,,,,,,,1,,
9,1739118689698,09/02/2025 16:31:29,1739118689698,0,09/02/2025 16:31:29,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,7,instr,instr_text,19f9rf,1,continue,,2249.699999999997,2233,2249.699999999997,2249.699999999997,2233,2249.699999999997,1,2249.699999999997,0,0,,Click To Continue,Continue Button,2,object-108,instr,7,Please click the button below to start the practice.,,,,,,,,1,,
10,1739118691812,09/02/2025 16:31:31,1739118691812,0,09/02/2025 16:31:31,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,block_intro,Screen 1,j74kif,1,continue,,2134.800000000003,2118.4000000000015,2134.800000000003,2134.800000000003,2118.4000000000015,2134.800000000003,1,2134.800000000003,0,0,,Click To Continue,start,2,object-98,block_intro,,,0,Practice,,,,,,1,,
11,1739118700554,09/02/2025 16:31:40,1739118700554,0,09/02/2025 16:31:40,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,block,item,iz4mgl,1,response,47,6250.0999999999985,8733.799999999996,8750.099999999984,6250.0999999999985,8733.799999999996,8750.099999999984,1,6250.0999999999985,2499.9999999999854,0,,Single Number Entry,response,2,object-109,block,,,0,,1,12 + 35,,,,1,47,
12,1739118708741,09/02/2025 16:31:48,1739118708741,0,09/02/2025 16:31:48,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,2,block,item,iz4mgl,1,response,37,6400.100000000006,8200.200000000012,8216.600000000006,6400.100000000006,8200.200000000012,8216.600000000006,1,6400.100000000006,1816.5,0,,Single Number Entry,response,2,object-109,block,,,0,,2,89 - 52,,,,1,37,
13,1739118712359,09/02/2025 16:31:52,1739118712359,0,09/02/2025 16:31:52,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,3,block,item,iz4mgl,1,response,20,2116.0999999999913,3600.199999999997,3616.899999999994,2116.0999999999913,3600.199999999997,3616.899999999994,1,2116.0999999999913,1500.800000000003,0,,Single Number Entry,response,2,object-109,block,,,0,,3,4 x 5,,,,1,20,
14,1739118722088,09/02/2025 16:32:02,1739118722088,0,09/02/2025 16:32:02,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,4,block,item,iz4mgl,1,response,9,8916.800000000003,9733.199999999997,9749.899999999994,8916.800000000003,9733.199999999997,9749.899999999994,1,8916.800000000003,833.0999999999913,0,,Single Number Entry,response,2,object-109,block,,,0,,4,72 ÷ 8,,,,1,9,
15,1739118724813,09/02/2025 16:32:04,1739118724813,0,09/02/2025 16:32:04,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,8,instr,instr_text,19f9rf,1,continue,,2751.199999999997,2734.5,2751.199999999997,2751.199999999997,2734.5,2751.199999999997,1,2751.199999999997,0,0,,Click To Continue,Continue Button,2,object-108,instr,8,Please click the button below to start answering questions.,,,,,,,,1,,
16,1739118726712,09/02/2025 16:32:06,1739118726712,0,09/02/2025 16:32:06,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,2,block_intro,Screen 1,j74kif,1,continue,,1918,1901.300000000003,1918,1918,1901.300000000003,1918,1,1918,0,0,,Click To Continue,start,2,object-98,block_intro,,,1,Block 1,,,,,,1,,
17,1739118735093,09/02/2025 16:32:15,1739118735093,0,09/02/2025 16:32:15,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,5,block,item,iz4mgl,1,response,78,7114.399999999994,8364.699999999997,8381.5,7114.399999999994,8364.699999999997,8381.5,1,7114.399999999994,1267.1000000000058,0,,Single Number Entry,response,2,object-109,block,,,1,,1,53 + 25,0,Easy,1,1,78,
18,1739118740541,09/02/2025 16:32:20,1739118740541,0,09/02/2025 16:32:20,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,6,block,item,iz4mgl,1,response,97,4283.399999999994,5449.5,5466.100000000006,4283.399999999994,5449.5,5466.100000000006,1,4283.399999999994,1182.7000000000116,0,,Single Number Entry,response,2,object-109,block,,,1,,2,63 + 34,0,Easy,1,1,97,
19,1739118745162,09/02/2025 16:32:25,1739118745162,0,09/02/2025 16:32:25,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,7,block,item,iz4mgl,1,response,46,3516.300000000003,4633.300000000003,4650,3516.300000000003,4633.300000000003,4650,1,3516.300000000003,1133.699999999997,0,,Single Number Entry,response,2,object-109,block,,,1,,3,34 + 12,1,Easy,1,1,46,
20,1739118747647,09/02/2025 16:32:27,1739118747647,0,09/02/2025 16:32:27,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,probe,thought_probe,muxvwp,1,response,On Task,2503.7999999999884,2487.0999999999913,2503.7999999999884,2503.7999999999884,2487.0999999999913,2503.7999999999884,1,2503.7999999999884,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,1,1,,
21,1739118753582,09/02/2025 16:32:33,1739118753582,0,09/02/2025 16:32:33,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,8,block,item,iz4mgl,1,response,59,4495.700000000012,5929.300000000003,5945.899999999994,4495.700000000012,5929.300000000003,5945.899999999994,1,4495.700000000012,1450.1999999999825,0,,Single Number Entry,response,2,object-109,block,,,1,,4,21 + 38,0,Easy,1,1,59,
22,1739118758474,09/02/2025 16:32:38,1739118758474,0,09/02/2025 16:32:38,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,9,block,item,iz4mgl,1,response,89,3567.4000000000087,4883.800000000003,4900.5,3567.4000000000087,4883.800000000003,4900.5,1,3567.4000000000087,1333.0999999999913,0,,Single Number Entry,response,2,object-109,block,,,1,,5,37 + 52,0,Easy,1,1,89,
23,1739118764195,09/02/2025 16:32:44,1739118764195,0,09/02/2025 16:32:44,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,10,block,item,iz4mgl,1,response,79,4533.699999999997,5715.899999999994,5732.599999999977,4533.699999999997,5715.899999999994,5732.599999999977,1,4533.699999999997,1198.8999999999796,0,,Single Number Entry,response,2,object-109,block,,,1,,6,43 + 36,0,Easy,1,1,79,
24,1739118770042,09/02/2025 16:32:50,1739118770042,0,09/02/2025 16:32:50,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,11,block,item,iz4mgl,1,response,67,4334.5,5852,5868.6999999999825,4334.5,5852,5868.6999999999825,1,4334.5,1534.1999999999825,0,,Single Number Entry,response,2,object-109,block,,,1,,7,43 + 24,0,Easy,1,1,67,
25,1739118774443,09/02/2025 16:32:54,1739118774443,0,09/02/2025 16:32:54,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,12,block,item,iz4mgl,1,response,95,3349.3000000000175,4397.200000000012,4413.8000000000175,3349.3000000000175,4397.200000000012,4413.8000000000175,1,3349.3000000000175,1064.5,0,,Single Number Entry,response,2,object-109,block,,,1,,8,54 + 41,0,Easy,1,1,95,
26,1739118781893,09/02/2025 16:33:01,1739118781893,0,09/02/2025 16:33:01,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,13,block,item,iz4mgl,1,response,15,6317.799999999988,7468.100000000006,7484.8000000000175,6317.799999999988,7468.100000000006,7484.8000000000175,1,6317.799999999988,1167.000000000029,0,,Single Number Entry,response,2,object-109,block,,,1,,9,67 - 52,0,Easy,1,1,15,
27,1739118786933,09/02/2025 16:33:06,1739118786933,0,09/02/2025 16:33:06,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,14,block,item,iz4mgl,1,response,52,3450.5,5033.599999999977,5050.299999999959,3450.5,5033.599999999977,5050.299999999959,1,3450.5,1599.7999999999593,0,,Single Number Entry,response,2,object-109,block,,,1,,10,86 - 34,0,Easy,1,1,52,
28,1739118792287,09/02/2025 16:33:12,1739118792287,0,09/02/2025 16:33:12,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,15,block,item,iz4mgl,1,response,32,4349.700000000012,5349.5,5366,4349.700000000012,5349.5,5366,1,4349.700000000012,1016.2999999999884,0,,Single Number Entry,response,2,object-109,block,,,1,,11,75 - 43,0,Easy,1,1,32,
29,1739118794109,09/02/2025 16:33:14,1739118794109,0,09/02/2025 16:33:14,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,2,probe,thought_probe,muxvwp,1,response,On Task,1850.2000000000116,1833.6000000000058,1850.2000000000116,1850.2000000000116,1833.6000000000058,1850.2000000000116,1,1850.2000000000116,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,1,1,,
30,1739118801907,09/02/2025 16:33:21,1739118801907,0,09/02/2025 16:33:21,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,16,block,item,iz4mgl,1,response,84,6400.399999999994,7800.3000000000175,7815.900000000751,6400.399999999994,7800.3000000000175,7815.900000000751,1,6400.399999999994,1415.5000000007567,0,,Single Number Entry,response,2,object-109,block,,,1,,12,96 - 12,0,Easy,1,1,84,
31,1739118807226,09/02/2025 16:33:27,1739118807226,0,09/02/2025 16:33:27,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,17,block,item,iz4mgl,1,response,53,4099.899999999994,5316.599999999977,5333.199999999953,4099.899999999994,5316.599999999977,5333.199999999953,1,4099.899999999994,1233.2999999999593,0,,Single Number Entry,response,2,object-109,block,,,1,,13,98 - 45,0,Easy,1,1,53,
32,1739118813915,09/02/2025 16:33:33,1739118813915,0,09/02/2025 16:33:33,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,18,block,item,iz4mgl,1,response,45,5617.200000000012,6683.400000000023,6700.100000000035,5617.200000000012,6683.400000000023,6700.100000000035,1,5617.200000000012,1082.9000000000233,0,,Single Number Entry,response,2,object-109,block,,,1,,14,69 - 24,0,Easy,1,1,45,
33,1739118819193,09/02/2025 16:33:39,1739118819193,0,09/02/2025 16:33:39,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,19,block,item,iz4mgl,1,response,46,4050.399999999994,5283.599999999977,5300.199999999953,4050.399999999994,5283.599999999977,5300.199999999953,1,4050.399999999994,1249.7999999999593,0,,Single Number Entry,response,2,object-109,block,,,1,,15,59 - 13,0,Easy,1,1,46,
34,1739118822044,09/02/2025 16:33:42,1739118822044,0,09/02/2025 16:33:42,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,20,block,item,iz4mgl,1,response,14,1884,2833.100000000006,2849,1884,2833.100000000006,2849,1,1884,965,0,,Single Number Entry,response,2,object-109,block,,,1,,16,7 x 2,0,Easy,1,1,14,
35,1739118825675,09/02/2025 16:33:45,1739118825675,0,09/02/2025 16:33:45,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,21,block,item,iz4mgl,1,response,18,2200.100000000006,3633.399999999994,3650.0999999999767,2200.100000000006,3633.399999999994,3650.0999999999767,1,2200.100000000006,1449.999999999971,0,,Single Number Entry,response,2,object-109,block,,,1,,17,6 x 3,0,Easy,1,1,18,
36,1739118828458,09/02/2025 16:33:48,1739118828458,0,09/02/2025 16:33:48,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,22,block,item,iz4mgl,1,response,12,1683.9000000000233,2800,2816.0000000007567,1683.9000000000233,2800,2816.0000000007567,1,1683.9000000000233,1132.1000000007334,0,,Single Number Entry,response,2,object-109,block,,,1,,18,6 x 2,0,Easy,1,1,12,
37,1739118836109,09/02/2025 16:33:56,1739118836109,0,09/02/2025 16:33:56,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,23,block,item,iz4mgl,1,response,48,6266.8000000000175,7632.700000000012,7649.3000000000175,6266.8000000000175,7632.700000000012,7649.3000000000175,1,6266.8000000000175,1382.5,0,,Single Number Entry,response,2,object-109,block,,,1,,19,6 x 8,0,Easy,1,1,48,
38,1739118839225,09/02/2025 16:33:59,1739118839225,0,09/02/2025 16:33:59,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,24,block,item,iz4mgl,1,response,42,2233.899999999994,3134,3150.300000000745,2233.899999999994,3134,3150.300000000745,1,2233.899999999994,916.4000000007509,0,,Single Number Entry,response,2,object-109,block,,,1,,20,6 x 7,0,Easy,1,1,42,
39,1739118845092,09/02/2025 16:34:05,1739118845092,0,09/02/2025 16:34:05,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,25,block,item,iz4mgl,1,response,54,4916.200000000012,5850.299999999988,5866.999999999971,4916.200000000012,5850.299999999988,5866.999999999971,1,4916.200000000012,950.7999999999593,0,,Single Number Entry,response,2,object-109,block,,,1,,21,9 x 6,0,Easy,1,1,54,
40,1739118846596,09/02/2025 16:34:06,1739118846596,0,09/02/2025 16:34:06,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,3,probe,thought_probe,muxvwp,1,response,On Task,1533.2000000000116,1516.6000000000058,1533.2000000000116,1533.2000000000116,1516.6000000000058,1533.2000000000116,1,1533.2000000000116,0,0,,Click Response,On Task,2,object-81,probe,,,1,,,,,,1,1,,
41,1739118850492,09/02/2025 16:34:10,1739118850492,0,09/02/2025 16:34:10,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,26,block,item,iz4mgl,1,response,12,2850.100000000006,3883.2000000000116,3899.9000000000233,2850.100000000006,3883.2000000000116,3899.9000000000233,1,2850.100000000006,1049.8000000000175,0,,Single Number Entry,response,2,object-109,block,,,1,,22,3 x 4,0,Easy,1,1,12,
42,1739118853223,09/02/2025 16:34:13,1739118853223,0,09/02/2025 16:34:13,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,27,block,item,iz4mgl,1,response,24,1817.8999999999942,2733.600000000006,2750.3000000000175,1817.8999999999942,2733.600000000006,2750.3000000000175,1,1817.8999999999942,932.4000000000233,0,,Single Number Entry,response,2,object-109,block,,,1,,23,6 x 4,0,Easy,1,1,24,
43,1739118859108,09/02/2025 16:34:19,1739118859108,0,09/02/2025 16:34:19,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,28,block,item,iz4mgl,1,response,2,4149.6999999999825,5883.1999999999825,5899.899999999965,4149.6999999999825,5883.1999999999825,5899.899999999965,1,4149.6999999999825,1750.1999999999825,0,,Single Number Entry,response,2,object-109,block,,,1,,24,16 ÷ 8,0,Easy,1,1,2,
44,1739118861928,09/02/2025 16:34:21,1739118861928,0,09/02/2025 16:34:21,209080,4,task-idt7,,43219630,BLIND,12597922,,complete,,,tablet,undefined K,Android 10,Chrome 132.0.0.0,962x601,962x446,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,29,block,item,iz4mgl,1,response,3,2033.8000000000175,2833,2849.600000000006,2033.8000000000175,2833,2849.600000000006,1,2033.8000000000175,815.7999999999884,0,,Single Number Entry,response,2,object-109,block,,,1,,25,27 ÷ 9,0,Easy,1,1,3,
